HCPCS Code,Modifier,Short Description,Mac Locality,Non-Facility Price,Facility Price,Unnamed: 6,Unnamed: 7,GPCI Work,GPCI PE,GPCI MP,Proc Stat,Not Used for Medicare,Work RVU,NA Flag for Non-FAC PE RVU,Non-facility PE RVU,Transitioned Non-FAC PE RVU,NA Flag for facility PE RVU,Facility PE RVU,Transitioned Facility PE RVU,MP RVU,Non-facility Total,Transitioned Non-FAC Total,Facility Total,Transitioned Facility Total,PCTC,Global,Pre Op,Intra Op,Post Op,Mult Surg,Bilt Surg,Asst Surg,Co Surg,Team Surg,Phys Supv,Endobase,Conv Fact,Diag Imaging Family Ind
31256,,Exploration maxillary sinus,205099,239.57,239.57,,,1.008,1.043,0.698,A,,3.29,,1.94,2.94,,1.94,2.94,0.23,5.46,6.46,5.46,6.46,0,0,0.0,0.0,0.0,2,1,1,0,0,P ,,36.6137,
31256,,Exploration maxillary sinus,205026,260.12,260.12,,,1.036,1.191,0.846,A,,3.29,,1.94,2.94,,1.94,2.94,0.23,5.46,6.46,5.46,6.46,0,0,0.0,0.0,0.0,2,1,1,0,0,P ,,36.6137,
31256,,Exploration maxillary sinus,205018,263.27,263.27,,,1.055,1.199,0.846,A,,3.29,,1.94,2.94,,1.94,2.94,0.23,5.46,6.46,5.46,6.46,0,0,0.0,0.0,0.0,2,1,1,0,0,P ,,36.6137,
31256,,Exploration maxillary sinus,205017,251.5,251.5,,,1.027,1.131,0.717,A,,3.29,,1.94,2.94,,1.94,2.94,0.23,5.46,6.46,5.46,6.46,0,0,0.0,0.0,0.0,2,1,1,0,0,P ,,36.6137,
31256,,Exploration maxillary sinus,97350,236.24,236.24,,,0.965,1.034,1.032,A,,3.29,,1.94,2.94,,1.94,2.94,0.23,5.46,6.46,5.46,6.46,0,0,0.0,0.0,0.0,2,1,1,0,0,P ,,36.6137,
31256,,Exploration maxillary sinus,97320,187.74,187.74,,,0.882,0.729,0.359,A,,3.29,,1.94,2.94,,1.94,2.94,0.23,5.46,6.46,5.46,6.46,0,0,0.0,0.0,0.0,2,1,1,0,0,P ,,36.6137,
31256,,Exploration maxillary sinus,95399,236.45,236.45,,,0.996,0.939,1.828,A,,3.29,,1.94,2.94,,1.94,2.94,0.23,5.46,6.46,5.46,6.46,0,0,0.0,0.0,0.0,2,1,1,0,0,P ,,36.6137,
31256,,Exploration maxillary sinus,95301,261.38,261.38,,,1.042,1.022,3.069,A,,3.29,,1.94,2.94,,1.94,2.94,0.23,5.46,6.46,5.46,6.46,0,0,0.0,0.0,0.0,2,1,1,0,0,P ,,36.6137,
31256,,Exploration maxillary sinus,95299,219.71,219.71,,,0.963,0.886,0.99,A,,3.29,,1.94,2.94,,1.94,2.94,0.23,5.46,6.46,5.46,6.46,0,0,0.0,0.0,0.0,2,1,1,0,0,P ,,36.6137,
31256,,Exploration maxillary sinus,95216,255.09,255.09,,,1.027,1.088,1.693,A,,3.29,,1.94,2.94,,1.94,2.94,0.23,5.46,6.46,5.46,6.46,0,0,0.0,0.0,0.0,2,1,1,0,0,P ,,36.6137,
31256,,Exploration maxillary sinus,95215,247.53,247.53,,,1.006,1.067,1.365,A,,3.29,,1.94,2.94,,1.94,2.94,0.23,5.46,6.46,5.46,6.46,0,0,0.0,0.0,0.0,2,1,1,0,0,P ,,36.6137,
31256,,Exploration maxillary sinus,95212,231.75,231.75,,,0.988,0.931,1.487,A,,3.29,,1.94,2.94,,1.94,2.94,0.23,5.46,6.46,5.46,6.46,0,0,0.0,0.0,0.0,2,1,1,0,0,P ,,36.6137,
31256,,Exploration maxillary sinus,95100,225.68,225.68,,,0.981,0.933,0.841,A,,3.29,,1.94,2.94,,1.94,2.94,0.23,5.46,6.46,5.46,6.46,0,0,0.0,0.0,0.0,2,1,1,0,0,P ,,36.6137,
31256,,Exploration maxillary sinus,91009,220.54,220.54,,,0.977,0.909,0.594,A,,3.29,,1.94,2.94,,1.94,2.94,0.23,5.46,6.46,5.46,6.46,0,0,0.0,0.0,0.0,2,1,1,0,0,P ,,36.6137,
31256,,Exploration maxillary sinus,90301,260.15,260.15,,,1.05,1.161,1.032,A,,3.29,,1.94,2.94,,1.94,2.94,0.23,5.46,6.46,5.46,6.46,0,0,0.0,0.0,0.0,2,1,1,0,0,P ,,36.6137,
31256,,Exploration maxillary sinus,90201,240.65,240.65,,,1.019,1.028,0.86,A,,3.29,,1.94,2.94,,1.94,2.94,0.23,5.46,6.46,5.46,6.46,0,0,0.0,0.0,0.0,2,1,1,0,0,P ,,36.6137,
31256,,Exploration maxillary sinus,90199,232.08,232.08,,,0.985,0.986,0.866,A,,3.29,,1.94,2.94,,1.94,2.94,0.23,5.46,6.46,5.46,6.46,0,0,0.0,0.0,0.0,2,1,1,0,0,P ,,36.6137,
31256,,Exploration maxillary sinus,90101,243.84,243.84,,,1.019,1.039,1.098,A,,3.29,,1.94,2.94,,1.94,2.94,0.23,5.46,6.46,5.46,6.46,0,0,0.0,0.0,0.0,2,1,1,0,0,P ,,36.6137,
31256,,Exploration maxillary sinus,90099,219.29,219.29,,,0.966,0.888,0.871,A,,3.29,,1.94,2.94,,1.94,2.94,0.23,5.46,6.46,5.46,6.46,0,0,0.0,0.0,0.0,2,1,1,0,0,P ,,36.6137,
31256,,Exploration maxillary sinus,90031,233.57,233.57,,,0.986,1.0,0.849,A,,3.29,,1.94,2.94,,1.94,2.94,0.23,5.46,6.46,5.46,6.46,0,0,0.0,0.0,0.0,2,1,1,0,0,P ,,36.6137,
31256,,Exploration maxillary sinus,90028,231.25,231.25,,,0.987,0.971,0.93,A,,3.29,,1.94,2.94,,1.94,2.94,0.23,5.46,6.46,5.46,6.46,0,0,0.0,0.0,0.0,2,1,1,0,0,P ,,36.6137,
31256,,Exploration maxillary sinus,90020,227.94,227.94,,,0.992,0.899,1.386,A,,3.29,,1.94,2.94,,1.94,2.94,0.23,5.46,6.46,5.46,6.46,0,0,0.0,0.0,0.0,2,1,1,0,0,P ,,36.6137,
31256,,Exploration maxillary sinus,90018,243.21,243.21,,,1.02,1.007,1.418,A,,3.29,,1.94,2.94,,1.94,2.94,0.23,5.46,6.46,5.46,6.46,0,0,0.0,0.0,0.0,2,1,1,0,0,P ,,36.6137,
31256,,Exploration maxillary sinus,90015,235.1,235.1,,,0.988,0.97,1.386,A,,3.29,,1.94,2.94,,1.94,2.94,0.23,5.46,6.46,5.46,6.46,0,0,0.0,0.0,0.0,2,1,1,0,0,P ,,36.6137,
31256,,Exploration maxillary sinus,90011,238.86,238.86,,,1.01,1.016,0.93,A,,3.29,,1.94,2.94,,1.94,2.94,0.23,5.46,6.46,5.46,6.46,0,0,0.0,0.0,0.0,2,1,1,0,0,P ,,36.6137,
31256,,Exploration maxillary sinus,90009,236.34,236.34,,,0.992,0.977,1.386,A,,3.29,,1.94,2.94,,1.94,2.94,0.23,5.46,6.46,5.46,6.46,0,0,0.0,0.0,0.0,2,1,1,0,0,P ,,36.6137,
31256,,Exploration maxillary sinus,88001,217.22,217.22,,,0.975,0.905,0.28,A,,3.29,,1.94,2.94,,1.94,2.94,0.23,5.46,6.46,5.46,6.46,0,0,0.0,0.0,0.0,2,1,1,0,0,P ,,36.6137,
31256,,Exploration maxillary sinus,87001,247.71,247.71,,,1.018,1.069,1.189,A,,3.29,,1.94,2.94,,1.94,2.94,0.23,5.46,6.46,5.46,6.46,0,0,0.0,0.0,0.0,2,1,1,0,0,P ,,36.6137,
31256,,Exploration maxillary sinus,86599,224.72,224.72,,,0.989,0.931,0.637,A,,3.29,,1.94,2.94,,1.94,2.94,0.23,5.46,6.46,5.46,6.46,0,0,0.0,0.0,0.0,2,1,1,0,0,P ,,36.6137,
31256,,Exploration maxillary sinus,86501,250.74,250.74,,,1.024,1.089,1.207,A,,3.29,,1.94,2.94,,1.94,2.94,0.23,5.46,6.46,5.46,6.46,0,0,0.0,0.0,0.0,2,1,1,0,0,P ,,36.6137,
31256,,Exploration maxillary sinus,83699,229.6,229.6,,,0.982,0.976,0.742,A,,3.29,,1.94,2.94,,1.94,2.94,0.23,5.46,6.46,5.46,6.46,0,0,0.0,0.0,0.0,2,1,1,0,0,P ,,36.6137,
31256,,Exploration maxillary sinus,83602,243.57,243.57,,,1.005,1.08,0.742,A,,3.29,,1.94,2.94,,1.94,2.94,0.23,5.46,6.46,5.46,6.46,0,0,0.0,0.0,0.0,2,1,1,0,0,P ,,36.6137,
31256,,Exploration maxillary sinus,83599,221.67,221.67,,,0.961,0.938,0.587,A,,3.29,,1.94,2.94,,1.94,2.94,0.23,5.46,6.46,5.46,6.46,0,0,0.0,0.0,0.0,2,1,1,0,0,P ,,36.6137,
31256,,Exploration maxillary sinus,83501,234.83,234.83,,,0.996,1.021,0.587,A,,3.29,,1.94,2.94,,1.94,2.94,0.23,5.46,6.46,5.46,6.46,0,0,0.0,0.0,0.0,2,1,1,0,0,P ,,36.6137,
31256,,Exploration maxillary sinus,83400,240.55,240.55,,,1.005,1.032,0.997,A,,3.29,,1.94,2.94,,1.94,2.94,0.23,5.46,6.46,5.46,6.46,0,0,0.0,0.0,0.0,2,1,1,0,0,P ,,36.6137,
31256,,Exploration maxillary sinus,83301,255.6,255.6,,,0.998,1.183,0.954,A,,3.29,,1.94,2.94,,1.94,2.94,0.23,5.46,6.46,5.46,6.46,0,0,0.0,0.0,0.0,2,1,1,0,0,P ,,36.6137,
31256,,Exploration maxillary sinus,83200,234.39,234.39,,,0.995,0.971,1.189,A,,3.29,,1.94,2.94,,1.94,2.94,0.23,5.46,6.46,5.46,6.46,0,0,0.0,0.0,0.0,2,1,1,0,0,P ,,36.6137,
31256,,Exploration maxillary sinus,83101,267.22,267.22,,,1.063,1.173,1.533,A,,3.29,,1.94,2.94,,1.94,2.94,0.23,5.46,6.46,5.46,6.46,0,0,0.0,0.0,0.0,2,1,1,0,0,P ,,36.6137,
31256,,Exploration maxillary sinus,82600,215.8,215.8,,,0.958,0.882,0.648,A,,3.29,,1.94,2.94,,1.94,2.94,0.23,5.46,6.46,5.46,6.46,0,0,0.0,0.0,0.0,2,1,1,0,0,P ,,36.6137,
31256,,Exploration maxillary sinus,82521,218.76,218.76,,,0.967,0.895,0.705,A,,3.29,,1.94,2.94,,1.94,2.94,0.23,5.46,6.46,5.46,6.46,0,0,0.0,0.0,0.0,2,1,1,0,0,P ,,36.6137,
31256,,Exploration maxillary sinus,82401,230.0,230.0,,,0.987,0.97,0.795,A,,3.29,,1.94,2.94,,1.94,2.94,0.23,5.46,6.46,5.46,6.46,0,0,0.0,0.0,0.0,2,1,1,0,0,P ,,36.6137,
31256,,Exploration maxillary sinus,82002,210.27,210.27,,,0.935,0.873,0.435,A,,3.29,,1.94,2.94,,1.94,2.94,0.23,5.46,6.46,5.46,6.46,0,0,0.0,0.0,0.0,2,1,1,0,0,P ,,36.6137,
31256,,Exploration maxillary sinus,82001,214.36,214.36,,,0.95,0.877,0.656,A,,3.29,,1.94,2.94,,1.94,2.94,0.23,5.46,6.46,5.46,6.46,0,0,0.0,0.0,0.0,2,1,1,0,0,P ,,36.6137,
31256,,Exploration maxillary sinus,80599,248.29,248.29,,,1.028,1.094,0.795,A,,3.29,,1.94,2.94,,1.94,2.94,0.23,5.46,6.46,5.46,6.46,0,0,0.0,0.0,0.0,2,1,1,0,0,P ,,36.6137,
31256,,Exploration maxillary sinus,80501,262.22,262.22,,,1.057,1.191,0.795,A,,3.29,,1.94,2.94,,1.94,2.94,0.23,5.46,6.46,5.46,6.46,0,0,0.0,0.0,0.0,2,1,1,0,0,P ,,36.6137,
31256,,Exploration maxillary sinus,80303,249.52,249.52,,,1.01,1.084,1.326,A,,3.29,,1.94,2.94,,1.94,2.94,0.23,5.46,6.46,5.46,6.46,0,0,0.0,0.0,0.0,2,1,1,0,0,P ,,36.6137,
31256,,Exploration maxillary sinus,80302,277.52,277.52,,,1.067,1.233,1.932,A,,3.29,,1.94,2.94,,1.94,2.94,0.23,5.46,6.46,5.46,6.46,0,0,0.0,0.0,0.0,2,1,1,0,0,P ,,36.6137,
31256,,Exploration maxillary sinus,80301,291.23,291.23,,,1.093,1.353,1.654,A,,3.29,,1.94,2.94,,1.94,2.94,0.23,5.46,6.46,5.46,6.46,0,0,0.0,0.0,0.0,2,1,1,0,0,P ,,36.6137,
31256,,Exploration maxillary sinus,80199,230.25,230.25,,,0.999,0.959,0.793,A,,3.29,,1.94,2.94,,1.94,2.94,0.23,5.46,6.46,5.46,6.46,0,0,0.0,0.0,0.0,2,1,1,0,0,P ,,36.6137,
31256,,Exploration maxillary sinus,75101,215.12,215.12,,,0.951,0.877,0.732,A,,3.29,,1.94,2.94,,1.94,2.94,0.23,5.46,6.46,5.46,6.46,0,0,0.0,0.0,0.0,2,1,1,0,0,P ,,36.6137,
31256,,Exploration maxillary sinus,74099,212.77,212.77,,,0.945,0.828,1.165,A,,3.29,,1.94,2.94,,1.94,2.94,0.23,5.46,6.46,5.46,6.46,0,0,0.0,0.0,0.0,2,1,1,0,0,P ,,36.6137,
31256,,Exploration maxillary sinus,74004,220.16,220.16,,,0.963,0.898,0.89,A,,3.29,,1.94,2.94,,1.94,2.94,0.23,5.46,6.46,5.46,6.46,0,0,0.0,0.0,0.0,2,1,1,0,0,P ,,36.6137,
31256,,Exploration maxillary sinus,74002,231.24,231.24,,,0.988,0.949,1.196,A,,3.29,,1.94,2.94,,1.94,2.94,0.23,5.46,6.46,5.46,6.46,0,0,0.0,0.0,0.0,2,1,1,0,0,P ,,36.6137,
31256,,Exploration maxillary sinus,66000,217.72,217.72,,,0.97,0.874,0.807,A,,3.29,,1.94,2.94,,1.94,2.94,0.23,5.46,6.46,5.46,6.46,0,0,0.0,0.0,0.0,2,1,1,0,0,P ,,36.6137,
31256,,Exploration maxillary sinus,65500,212.02,212.02,,,0.949,0.873,0.443,A,,3.29,,1.94,2.94,,1.94,2.94,0.23,5.46,6.46,5.46,6.46,0,0,0.0,0.0,0.0,2,1,1,0,0,P ,,36.6137,
31256,,Exploration maxillary sinus,65000,220.16,220.16,,,0.963,0.898,0.89,A,,3.29,,1.94,2.94,,1.94,2.94,0.23,5.46,6.46,5.46,6.46,0,0,0.0,0.0,0.0,2,1,1,0,0,P ,,36.6137,
31256,,Exploration maxillary sinus,63000,220.32,220.32,,,0.981,0.917,0.408,A,,3.29,,1.94,2.94,,1.94,2.94,0.23,5.46,6.46,5.46,6.46,0,0,0.0,0.0,0.0,2,1,1,0,0,P ,,36.6137,
31256,,Exploration maxillary sinus,59099,230.67,230.67,,,0.975,0.948,1.327,A,,3.29,,1.94,2.94,,1.94,2.94,0.23,5.46,6.46,5.46,6.46,0,0,0.0,0.0,0.0,2,1,1,0,0,P ,,36.6137,
31256,,Exploration maxillary sinus,59004,257.99,257.99,,,1.015,1.077,2.35,A,,3.29,,1.94,2.94,,1.94,2.94,0.23,5.46,6.46,5.46,6.46,0,0,0.0,0.0,0.0,2,1,1,0,0,P ,,36.6137,
31256,,Exploration maxillary sinus,59003,245.44,245.44,,,0.996,1.026,1.783,A,,3.29,,1.94,2.94,,1.94,2.94,0.23,5.46,6.46,5.46,6.46,0,0,0.0,0.0,0.0,2,1,1,0,0,P ,,36.6137,
31256,,Exploration maxillary sinus,52899,220.24,220.24,,,0.969,0.881,1.031,A,,3.29,,1.94,2.94,,1.94,2.94,0.23,5.46,6.46,5.46,6.46,0,0,0.0,0.0,0.0,2,1,1,0,0,P ,,36.6137,
31256,,Exploration maxillary sinus,52801,232.19,232.19,,,0.998,0.95,1.153,A,,3.29,,1.94,2.94,,1.94,2.94,0.23,5.46,6.46,5.46,6.46,0,0,0.0,0.0,0.0,2,1,1,0,0,P ,,36.6137,
31256,,Exploration maxillary sinus,52399,212.77,212.77,,,0.945,0.828,1.165,A,,3.29,,1.94,2.94,,1.94,2.94,0.23,5.46,6.46,5.46,6.46,0,0,0.0,0.0,0.0,2,1,1,0,0,P ,,36.6137,
31256,,Exploration maxillary sinus,52301,231.33,231.33,,,0.994,0.943,1.198,A,,3.29,,1.94,2.94,,1.94,2.94,0.23,5.46,6.46,5.46,6.46,0,0,0.0,0.0,0.0,2,1,1,0,0,P ,,36.6137,
31256,,Exploration maxillary sinus,52200,215.47,215.47,,,0.969,0.882,0.451,A,,3.29,,1.94,2.94,,1.94,2.94,0.23,5.46,6.46,5.46,6.46,0,0,0.0,0.0,0.0,2,1,1,0,0,P ,,36.6137,
31256,,Exploration maxillary sinus,52105,221.19,221.19,,,0.973,0.91,0.716,A,,3.29,,1.94,2.94,,1.94,2.94,0.23,5.46,6.46,5.46,6.46,0,0,0.0,0.0,0.0,2,1,1,0,0,P ,,36.6137,
31256,,Exploration maxillary sinus,52013,210.23,210.23,,,0.953,0.855,0.403,A,,3.29,,1.94,2.94,,1.94,2.94,0.23,5.46,6.46,5.46,6.46,0,0,0.0,0.0,0.0,2,1,1,0,0,P ,,36.6137,
31256,,Exploration maxillary sinus,51199,221.73,221.73,,,0.97,0.9,0.951,A,,3.29,,1.94,2.94,,1.94,2.94,0.23,5.46,6.46,5.46,6.46,0,0,0.0,0.0,0.0,2,1,1,0,0,P ,,36.6137,
31256,,Exploration maxillary sinus,51101,240.49,240.49,,,1.006,1.034,0.951,A,,3.29,,1.94,2.94,,1.94,2.94,0.23,5.46,6.46,5.46,6.46,0,0,0.0,0.0,0.0,2,1,1,0,0,P ,,36.6137,
31256,,Exploration maxillary sinus,51000,219.05,219.05,,,0.978,0.872,0.876,A,,3.29,,1.94,2.94,,1.94,2.94,0.23,5.46,6.46,5.46,6.46,0,0,0.0,0.0,0.0,2,1,1,0,0,P ,,36.6137,
31267,,"Endoscopy, maxillary sinus",3114550,362.66,362.66,,,0.973,0.984,0.548,A,,5.46,,3.22,4.45,,3.22,4.45,0.39,9.07,10.3,9.07,10.3,0,0,0.0,0.0,0.0,2,1,1,0,0,P ,,36.6137,
31267,,"Endoscopy, maxillary sinus",3114440,380.28,380.28,,,0.988,1.033,1.013,A,,5.46,,3.22,4.45,,3.22,4.45,0.39,9.07,10.3,9.07,10.3,0,0,0.0,0.0,0.0,2,1,1,0,0,P ,,36.6137,
31267,,"Endoscopy, maxillary sinus",3114399,390.17,390.17,,,1.01,1.093,0.713,A,,5.46,,3.22,4.45,,3.22,4.45,0.39,9.07,10.3,9.07,10.3,0,0,0.0,0.0,0.0,2,1,1,0,0,P ,,36.6137,
31267,,"Endoscopy, maxillary sinus",3114301,412.75,412.75,,,1.039,1.196,0.713,A,,5.46,,3.22,4.45,,3.22,4.45,0.39,9.07,10.3,9.07,10.3,0,0,0.0,0.0,0.0,2,1,1,0,0,P ,,36.6137,
31267,,"Endoscopy, maxillary sinus",3114299,352.77,352.77,,,0.961,0.924,0.708,A,,5.46,,3.22,4.45,,3.22,4.45,0.39,9.07,10.3,9.07,10.3,0,0,0.0,0.0,0.0,2,1,1,0,0,P ,,36.6137,
31267,,"Endoscopy, maxillary sinus",3114203,373.64,373.64,,,0.979,1.03,0.708,A,,5.46,,3.22,4.45,,3.22,4.45,0.39,9.07,10.3,9.07,10.3,0,0,0.0,0.0,0.0,2,1,1,0,0,P ,,36.6137,
31267,,"Endoscopy, maxillary sinus",3114099,381.41,381.41,,,1.008,1.043,0.698,A,,5.46,,3.22,4.45,,3.22,4.45,0.39,9.07,10.3,9.07,10.3,0,0,0.0,0.0,0.0,2,1,1,0,0,P ,,36.6137,
31267,,"Endoscopy, maxillary sinus",3114009,427.45,427.45,,,1.062,1.262,0.667,A,,5.46,,3.22,4.45,,3.22,4.45,0.39,9.07,10.3,9.07,10.3,0,0,0.0,0.0,0.0,2,1,1,0,0,P ,,36.6137,
31267,,"Endoscopy, maxillary sinus",3114007,412.3,412.3,,,1.04,1.196,0.667,A,,5.46,,3.22,4.45,,3.22,4.45,0.39,9.07,10.3,9.07,10.3,0,0,0.0,0.0,0.0,2,1,1,0,0,P ,,36.6137,
31267,,"Endoscopy, maxillary sinus",3114006,426.4,426.4,,,1.047,1.274,0.667,A,,5.46,,3.22,4.45,,3.22,4.45,0.39,9.07,10.3,9.07,10.3,0,0,0.0,0.0,0.0,2,1,1,0,0,P ,,36.6137,
31267,,"Endoscopy, maxillary sinus",3114005,434.48,434.48,,,1.067,1.299,0.667,A,,5.46,,3.22,4.45,,3.22,4.45,0.39,9.07,10.3,9.07,10.3,0,0,0.0,0.0,0.0,2,1,1,0,0,P ,,36.6137,
31267,,"Endoscopy, maxillary sinus",3114003,401.4,401.4,,,1.014,1.161,0.667,A,,5.46,,3.22,4.45,,3.22,4.45,0.39,9.07,10.3,9.07,10.3,0,0,0.0,0.0,0.0,2,1,1,0,0,P ,,36.6137,
31267,,"Endoscopy, maxillary sinus",1651016,347.29,347.29,,,0.963,0.853,1.106,A,,5.46,,3.22,4.45,,3.22,4.45,0.39,9.07,10.3,9.07,10.3,0,0,0.0,0.0,0.0,2,1,1,0,0,P ,,36.6137,
31267,,"Endoscopy, maxillary sinus",1636000,366.24,366.24,,,0.99,0.939,1.074,A,,5.46,,3.22,4.45,,3.22,4.45,0.39,9.07,10.3,9.07,10.3,0,0,0.0,0.0,0.0,2,1,1,0,0,P ,,36.6137,
31267,,"Endoscopy, maxillary sinus",1433004,438.62,438.62,,,1.057,1.234,1.839,A,,5.46,,3.22,4.45,,3.22,4.45,0.39,9.07,10.3,9.07,10.3,0,0,0.0,0.0,0.0,2,1,1,0,0,P ,,36.6137,
31267,,"Endoscopy, maxillary sinus",1049000,358.18,358.18,,,0.985,0.941,0.557,A,,5.46,,3.22,4.45,,3.22,4.45,0.39,9.07,10.3,9.07,10.3,0,0,0.0,0.0,0.0,2,1,1,0,0,P ,,36.6137,
31267,,"Endoscopy, maxillary sinus",1025000,339.45,339.45,,,0.957,0.846,0.721,A,,5.46,,3.22,4.45,,3.22,4.45,0.39,9.07,10.3,9.07,10.3,0,0,0.0,0.0,0.0,2,1,1,0,0,P ,,36.6137,
31267,,"Endoscopy, maxillary sinus",1024000,362.51,362.51,,,0.989,0.967,0.507,A,,5.46,,3.22,4.45,,3.22,4.45,0.39,9.07,10.3,9.07,10.3,0,0,0.0,0.0,0.0,2,1,1,0,0,P ,,36.6137,
31267,,"Endoscopy, maxillary sinus",1023000,415.68,415.68,,,1.049,1.172,1.052,A,,5.46,,3.22,4.45,,3.22,4.45,0.39,9.07,10.3,9.07,10.3,0,0,0.0,0.0,0.0,2,1,1,0,0,P ,,36.6137,
31267,,"Endoscopy, maxillary sinus",553500,351.56,351.56,,,0.97,0.924,0.497,A,,5.46,,3.22,4.45,,3.22,4.45,0.39,9.07,10.3,9.07,10.3,0,0,0.0,0.0,0.0,2,1,1,0,0,P ,,36.6137,
31267,,"Endoscopy, maxillary sinus",544035,349.27,349.27,,,0.975,0.899,0.552,A,,5.46,,3.22,4.45,,3.22,4.45,0.39,9.07,10.3,9.07,10.3,0,0,0.0,0.0,0.0,2,1,1,0,0,P ,,36.6137,
31267,,"Endoscopy, maxillary sinus",513000,345.33,345.33,,,0.96,0.892,0.566,A,,5.46,,3.22,4.45,,3.22,4.45,0.39,9.07,10.3,9.07,10.3,0,0,0.0,0.0,0.0,2,1,1,0,0,P ,,36.6137,
31267,,"Endoscopy, maxillary sinus",205099,381.41,381.41,,,1.008,1.043,0.698,A,,5.46,,3.22,4.45,,3.22,4.45,0.39,9.07,10.3,9.07,10.3,0,0,0.0,0.0,0.0,2,1,1,0,0,P ,,36.6137,
31267,,"Endoscopy, maxillary sinus",205026,413.24,413.24,,,1.036,1.191,0.846,A,,5.46,,3.22,4.45,,3.22,4.45,0.39,9.07,10.3,9.07,10.3,0,0,0.0,0.0,0.0,2,1,1,0,0,P ,,36.6137,
31267,,"Endoscopy, maxillary sinus",205018,418.34,418.34,,,1.055,1.199,0.846,A,,5.46,,3.22,4.45,,3.22,4.45,0.39,9.07,10.3,9.07,10.3,0,0,0.0,0.0,0.0,2,1,1,0,0,P ,,36.6137,
31267,,"Endoscopy, maxillary sinus",205017,399.82,399.82,,,1.027,1.131,0.717,A,,5.46,,3.22,4.45,,3.22,4.45,0.39,9.07,10.3,9.07,10.3,0,0,0.0,0.0,0.0,2,1,1,0,0,P ,,36.6137,
31267,,"Endoscopy, maxillary sinus",97350,376.12,376.12,,,0.965,1.034,1.032,A,,5.46,,3.22,4.45,,3.22,4.45,0.39,9.07,10.3,9.07,10.3,0,0,0.0,0.0,0.0,2,1,1,0,0,P ,,36.6137,
31267,,"Endoscopy, maxillary sinus",97320,300.22,300.22,,,0.882,0.729,0.359,A,,5.46,,3.22,4.45,,3.22,4.45,0.39,9.07,10.3,9.07,10.3,0,0,0.0,0.0,0.0,2,1,1,0,0,P ,,36.6137,
31267,,"Endoscopy, maxillary sinus",95399,378.21,378.21,,,0.996,0.939,1.828,A,,5.46,,3.22,4.45,,3.22,4.45,0.39,9.07,10.3,9.07,10.3,0,0,0.0,0.0,0.0,2,1,1,0,0,P ,,36.6137,
31267,,"Endoscopy, maxillary sinus",95301,418.65,418.65,,,1.042,1.022,3.069,A,,5.46,,3.22,4.45,,3.22,4.45,0.39,9.07,10.3,9.07,10.3,0,0,0.0,0.0,0.0,2,1,1,0,0,P ,,36.6137,
31267,,"Endoscopy, maxillary sinus",95299,351.01,351.01,,,0.963,0.886,0.99,A,,5.46,,3.22,4.45,,3.22,4.45,0.39,9.07,10.3,9.07,10.3,0,0,0.0,0.0,0.0,2,1,1,0,0,P ,,36.6137,
31267,,"Endoscopy, maxillary sinus",95216,406.75,406.75,,,1.027,1.088,1.693,A,,5.46,,3.22,4.45,,3.22,4.45,0.39,9.07,10.3,9.07,10.3,0,0,0.0,0.0,0.0,2,1,1,0,0,P ,,36.6137,
31267,,"Endoscopy, maxillary sinus",95215,394.45,394.45,,,1.006,1.067,1.365,A,,5.46,,3.22,4.45,,3.22,4.45,0.39,9.07,10.3,9.07,10.3,0,0,0.0,0.0,0.0,2,1,1,0,0,P ,,36.6137,
31267,,"Endoscopy, maxillary sinus",95212,370.43,370.43,,,0.988,0.931,1.487,A,,5.46,,3.22,4.45,,3.22,4.45,0.39,9.07,10.3,9.07,10.3,0,0,0.0,0.0,0.0,2,1,1,0,0,P ,,36.6137,
31267,,"Endoscopy, maxillary sinus",95100,360.14,360.14,,,0.981,0.933,0.841,A,,5.46,,3.22,4.45,,3.22,4.45,0.39,9.07,10.3,9.07,10.3,0,0,0.0,0.0,0.0,2,1,1,0,0,P ,,36.6137,
31267,,"Endoscopy, maxillary sinus",91009,351.9,351.9,,,0.977,0.909,0.594,A,,5.46,,3.22,4.45,,3.22,4.45,0.39,9.07,10.3,9.07,10.3,0,0,0.0,0.0,0.0,2,1,1,0,0,P ,,36.6137,
31267,,"Endoscopy, maxillary sinus",90301,413.81,413.81,,,1.05,1.161,1.032,A,,5.46,,3.22,4.45,,3.22,4.45,0.39,9.07,10.3,9.07,10.3,0,0,0.0,0.0,0.0,2,1,1,0,0,P ,,36.6137,
31267,,"Endoscopy, maxillary sinus",90201,383.48,383.48,,,1.019,1.028,0.86,A,,5.46,,3.22,4.45,,3.22,4.45,0.39,9.07,10.3,9.07,10.3,0,0,0.0,0.0,0.0,2,1,1,0,0,P ,,36.6137,
31267,,"Endoscopy, maxillary sinus",90199,369.93,369.93,,,0.985,0.986,0.866,A,,5.46,,3.22,4.45,,3.22,4.45,0.39,9.07,10.3,9.07,10.3,0,0,0.0,0.0,0.0,2,1,1,0,0,P ,,36.6137,
31267,,"Endoscopy, maxillary sinus",90101,388.67,388.67,,,1.019,1.039,1.098,A,,5.46,,3.22,4.45,,3.22,4.45,0.39,9.07,10.3,9.07,10.3,0,0,0.0,0.0,0.0,2,1,1,0,0,P ,,36.6137,
