"CPT only copyright 2024 American Medical Association. All rights reserved.					",,,,,,
,,,,,,
"2024 Part B National Summary Data File 
Code Range: 02) Surgery (10000 - 69999)",,,,,,
This data table begins with column headers on row 5 and data cells are A-6 through F-17546,,,,,,
EYE,65778,TOTAL,"71,804 ","$78,196,371.08 ","$60,921,025.46 ",
EYE,65779,80S,N/A,$117.57 ,$92.19 ,
EYE,65779,SG,N/A,$0.00 ,$0.00 ,
EYE,65779,OTHER,584 ,"$218,782.62 ","$171,110.87 ",
EYE,65779,TOTAL,591 ,"$218,900.19 ","$171,203.06 ",
EYE,65780,SG,14 ,"$19,573.33 ","$15,157.35 ",
EYE,65780,OTHER,"1,823 ","$1,529,870.44 ","$1,177,217.00 ",
EYE,65780,TOTAL,"1,837 ","$1,549,443.77 ","$1,192,374.35 ",
EYE,65781,80S,N/A,$465.04 ,$364.58 ,
EYE,65781,SG,N/A,"$7,545.19 ","$5,915.43 ",
EYE,65781,OTHER,26 ,"$50,417.45 ","$39,776.61 ",
EYE,65781,TOTAL,30 ,"$58,427.68 ","$46,056.62 ",
EYE,65782,SG,21 ,"$29,568.94 ","$23,151.90 ",
EYE,65782,OTHER,365 ,"$469,295.68 ","$365,283.32 ",
EYE,65782,TOTAL,386 ,"$498,864.62 ","$388,435.22 ",
EYE,65785,OTHER,16 ,"$22,102.86 ","$17,804.59 ",
EYE,65785,TOTAL,16 ,"$22,102.86 ","$17,804.59 ",
EYE,65800,80S,N/A,$0.00 ,$0.00 ,
EYE,65800,SG,32 ,"$26,784.52 ","$20,920.70 ",
EYE,65800,OTHER,"12,763 ","$2,225,672.20 ","$1,729,357.96 ",
EYE,65800,TOTAL,"12,795 ","$2,252,456.72 ","$1,750,278.66 ",
EYE,65810,SG,N/A,"$2,913.72 ","$2,284.37 ",
EYE,65810,OTHER,306 ,"$145,275.54 ","$114,282.49 ",
EYE,65810,TOTAL,309 ,"$148,189.26 ","$116,566.86 ",
EYE,65815,80S,N/A,$0.00 ,$0.00 ,
EYE,65815,SG,32 ,"$28,032.52 ","$21,835.92 ",
EYE,65815,OTHER,808 ,"$427,079.25 ","$335,022.23 ",
EYE,65815,TOTAL,840 ,"$455,111.77 ","$356,858.15 ",
EYE,65820,80S,90 ,"$11,601.51 ","$8,696.30 ",
EYE,65820,SG,"1,091 ","$2,016,143.56 ","$1,555,538.50 ",
EYE,65820,OTHER,"59,083 ","$73,958,711.66 ","$57,607,388.45 ",
EYE,65820,TOTAL,"60,264 ","$75,986,456.73 ","$59,171,623.25 ",
EYE,65850,SG,N/A,"$1,094.21 ",$857.86 ,
EYE,65850,OTHER,195 ,"$154,221.04 ","$122,594.90 ",
EYE,65850,TOTAL,196 ,"$155,315.25 ","$123,452.76 ",
EYE,65855,SG,"4,192 ","$524,959.57 ","$389,548.50 ",
EYE,65855,OTHER,"161,912 ","$35,473,248.01 ","$26,579,442.38 ",
EYE,65855,TOTAL,"166,104 ","$35,998,207.58 ","$26,968,990.88 ",
EYE,65860,SG,N/A,$659.42 ,$516.98 ,
EYE,65860,OTHER,708 ,"$180,585.08 ","$132,783.29 ",
EYE,65860,TOTAL,712 ,"$181,244.50 ","$133,300.27 ",
EYE,65865,SG,11 ,"$6,441.70 ","$5,050.30 ",
EYE,65865,OTHER,758 ,"$278,156.83 ","$217,496.74 ",
EYE,65865,TOTAL,769 ,"$284,598.53 ","$222,547.04 ",
EYE,65870,80S,N/A,$0.00 ,$0.00 ,
EYE,65870,SG,N/A,"$5,002.39 ","$3,803.72 ",
EYE,65870,OTHER,610 ,"$284,097.33 ","$223,012.85 ",
EYE,65870,TOTAL,616 ,"$289,099.72 ","$226,816.57 ",
EYE,65875,80S,N/A,$0.00 ,$0.00 ,
EYE,65875,SG,18 ,"$13,377.76 ","$10,346.56 ",
EYE,65875,OTHER,907 ,"$434,620.83 ","$338,330.57 ",
EYE,65875,TOTAL,925 ,"$447,998.59 ","$348,677.13 ",
EYE,65880,OTHER,46 ,"$31,591.24 ","$24,750.46 ",
EYE,65880,TOTAL,46 ,"$31,591.24 ","$24,750.46 ",
EYE,65900,OTHER,22 ,"$22,756.64 ","$17,743.49 ",
EYE,65900,TOTAL,22 ,"$22,756.64 ","$17,743.49 ",
EYE,65920,80S,N/A,$0.00 ,$0.00 ,
EYE,65920,SG,64 ,"$52,635.96 ","$41,078.51 ",
EYE,65920,OTHER,"2,274 ","$1,489,173.49 ","$1,168,136.82 ",
EYE,65920,TOTAL,"2,338 ","$1,541,809.45 ","$1,209,215.33 ",
EYE,65930,80S,N/A,$0.00 ,$0.00 ,
EYE,65930,SG,22 ,"$15,557.84 ","$12,197.38 ",
EYE,65930,OTHER,439 ,"$240,637.78 ","$189,472.36 ",
EYE,65930,TOTAL,461 ,"$256,195.62 ","$201,669.74 ",
EYE,66020,SG,32 ,"$34,126.81 ","$25,924.80 ",
EYE,66020,OTHER,"2,270 ","$694,816.79 ","$536,130.83 ",
EYE,66020,TOTAL,"2,302 ","$728,943.60 ","$562,055.63 ",
EYE,66030,SG,152 ,"$156,904.83 ","$122,835.83 ",
EYE,66030,OTHER,"13,493 ","$5,007,473.02 ","$3,870,791.67 ",
EYE,66030,TOTAL,"13,645 ","$5,164,377.85 ","$3,993,627.50 ",
EYE,66130,80S,N/A,$155.67 ,$122.05 ,
EYE,66130,OTHER,134 ,"$75,814.40 ","$59,093.92 ",
EYE,66130,TOTAL,136 ,"$75,970.07 ","$59,215.97 ",
EYE,66150,OTHER,13 ,"$12,873.63 ","$9,934.33 ",
EYE,66150,TOTAL,13 ,"$12,873.63 ","$9,934.33 ",
EYE,66155,OTHER,N/A,"$2,573.11 ","$1,910.89 ",
EYE,66155,TOTAL,N/A,"$2,573.11 ","$1,910.89 ",
EYE,66160,OTHER,29 ,"$25,830.51 ","$20,335.23 ",
EYE,66160,TOTAL,29 ,"$25,830.51 ","$20,335.23 ",
EYE,66170,80S,325 ,"$59,639.43 ","$45,260.97 ",
EYE,66170,SG,268 ,"$281,155.00 ","$216,996.20 ",
EYE,66170,OTHER,"6,621 ","$7,047,110.16 ","$5,500,498.50 ",
EYE,66170,TOTAL,"7,214 ","$7,387,904.59 ","$5,762,755.67 ",
EYE,66172,80S,128 ,"$26,951.44 ","$21,166.08 ",
EYE,66172,SG,60 ,"$67,657.08 ","$52,426.84 ",
EYE,66172,OTHER,"2,371 ","$2,822,420.65 ","$2,207,353.12 ",
EYE,66172,TOTAL,"2,559 ","$2,917,029.17 ","$2,280,946.04 ",
EYE,66174,80S,290 ,"$30,898.07 ","$23,739.39 ",
EYE,66174,SG,"1,248 ","$2,079,157.62 ","$1,617,644.30 ",
EYE,66174,OTHER,"34,553 ","$33,406,481.17 ","$26,067,594.14 ",
EYE,66174,TOTAL,"36,091 ","$35,516,536.86 ","$27,708,977.83 ",
EYE,66175,80S,N/A,$116.95 ,$91.69 ,
EYE,66175,SG,14 ,"$47,469.33 ","$37,215.94 ",
EYE,66175,OTHER,454 ,"$548,963.18 ","$425,904.96 ",
EYE,66175,TOTAL,469 ,"$596,549.46 ","$463,212.59 ",
EYE,66179,80S,23 ,"$4,295.02 ","$3,380.12 ",
EYE,66179,SG,29 ,"$94,800.30 ","$74,105.01 ",
EYE,66179,OTHER,"1,034 ","$2,005,415.59 ","$1,558,329.53 ",
EYE,66179,TOTAL,"1,086 ","$2,104,510.91 ","$1,635,814.66 ",
EYE,66180,80S,763 ,"$143,813.37 ","$111,242.97 ",
EYE,66180,SG,392 ,"$1,024,657.30 ","$792,672.10 ",
EYE,66180,OTHER,"13,558 ","$22,742,172.10 ","$17,767,472.52 ",
EYE,66180,TOTAL,"14,713 ","$23,910,642.77 ","$18,671,387.59 ",
EYE,66183,80S,158 ,"$26,818.85 ","$20,335.95 ",
EYE,66183,SG,408 ,"$1,169,932.66 ","$914,940.49 ",
EYE,66183,OTHER,"10,723 ","$19,118,886.13 ","$14,920,387.68 ",
EYE,66183,TOTAL,"11,289 ","$20,315,637.64 ","$15,855,664.12 ",
EYE,66184,80S,46 ,"$5,434.32 ","$4,269.73 ",
EYE,66184,SG,27 ,"$28,616.84 ","$22,157.56 ",
EYE,66184,OTHER,817 ,"$677,131.11 ","$529,381.38 ",
EYE,66184,TOTAL,890 ,"$711,182.27 ","$555,808.67 ",
EYE,66185,80S,132 ,"$18,432.18 ","$14,507.67 ",
EYE,66185,SG,58 ,"$64,928.31 ","$50,903.79 ",
EYE,66185,OTHER,"2,117 ","$1,906,075.34 ","$1,490,509.95 ",
EYE,66185,TOTAL,"2,307 ","$1,989,435.83 ","$1,555,921.41 ",
EYE,66225,SG,N/A,"$3,401.40 ","$2,666.70 ",
EYE,66225,OTHER,49 ,"$51,081.13 ","$39,674.71 ",
EYE,66225,TOTAL,50 ,"$54,482.53 ","$42,341.41 ",
EYE,66250,80S,N/A,$0.00 ,$0.00 ,
EYE,66250,SG,235 ,"$211,146.66 ","$163,325.57 ",
EYE,66250,OTHER,"8,455 ","$5,469,502.14 ","$4,239,808.29 ",
EYE,66250,TOTAL,"8,690 ","$5,680,648.80 ","$4,403,133.86 ",
EYE,66500,SG,11 ,"$7,211.99 ","$5,654.17 ",
EYE,66500,OTHER,102 ,"$35,182.75 ","$27,549.22 ",
EYE,66500,TOTAL,113 ,"$42,394.74 ","$33,203.39 ",
EYE,66505,OTHER,32 ,"$9,446.27 ","$7,375.97 ",
EYE,66505,TOTAL,32 ,"$9,446.27 ","$7,375.97 ",
EYE,66600,80S,N/A,$0.00 ,$0.00 ,
EYE,66600,OTHER,152 ,"$132,968.40 ","$106,284.47 ",
EYE,66600,TOTAL,152 ,"$132,968.40 ","$106,284.47 ",
EYE,66605,OTHER,N/A,"$3,865.26 ","$3,030.46 ",
EYE,66605,TOTAL,N/A,"$3,865.26 ","$3,030.46 ",
EYE,66625,80S,N/A,$0.00 ,$0.00 ,
EYE,66625,SG,26 ,"$15,931.15 ","$12,490.05 ",
EYE,66625,OTHER,684 ,"$240,378.92 ","$190,404.44 ",
EYE,66625,TOTAL,710 ,"$256,310.07 ","$202,894.49 ",
EYE,66630,OTHER,46 ,"$24,355.43 ","$19,302.41 ",
EYE,66630,TOTAL,46 ,"$24,355.43 ","$19,302.41 ",
EYE,66635,OTHER,25 ,"$12,487.02 ","$9,728.18 ",
EYE,66635,TOTAL,25 ,"$12,487.02 ","$9,728.18 ",
EYE,66680,SG,28 ,"$23,694.34 ","$18,576.38 ",
EYE,66680,OTHER,488 ,"$272,682.24 ","$211,933.09 ",
EYE,66680,TOTAL,516 ,"$296,376.58 ","$230,509.47 ",
EYE,66682,80S,N/A,$0.00 ,$0.00 ,
EYE,66682,SG,44 ,"$27,904.12 ","$21,876.87 ",
EYE,66682,OTHER,"2,271 ","$1,096,112.08 ","$867,147.36 ",
EYE,66682,TOTAL,"2,315 ","$1,124,016.20 ","$889,024.23 ",
EYE,66700,SG,N/A,"$3,314.22 ","$2,598.33 ",
EYE,66700,OTHER,19 ,"$9,480.19 ","$7,076.50 ",
EYE,66700,TOTAL,22 ,"$12,794.41 ","$9,674.83 ",
EYE,66710,80S,N/A,$0.00 ,$0.00 ,
EYE,66710,SG,302 ,"$275,212.99 ","$212,120.04 ",
EYE,66710,OTHER,"10,841 ","$6,285,567.08 ","$4,879,600.15 ",
EYE,66710,TOTAL,"11,143 ","$6,560,780.07 ","$5,091,720.19 ",
EYE,66711,SG,19 ,"$13,044.05 ","$9,465.03 ",
EYE,66711,OTHER,729 ,"$393,632.39 ","$306,400.17 ",
EYE,66711,TOTAL,748 ,"$406,676.44 ","$315,865.20 ",
EYE,66720,SG,N/A,"$1,721.70 ","$1,349.82 ",
EYE,66720,OTHER,113 ,"$45,051.66 ","$35,057.21 ",
EYE,66720,TOTAL,115 ,"$46,773.36 ","$36,407.03 ",
EYE,66740,SG,32 ,"$15,553.57 ","$12,193.81 ",
EYE,66740,OTHER,550 ,"$183,143.04 ","$143,337.88 ",
EYE,66740,TOTAL,582 ,"$198,696.61 ","$155,531.69 ",
EYE,66761,SG,"1,144 ","$197,342.29 ","$145,205.30 ",
EYE,66761,OTHER,"46,599 ","$12,955,717.92 ","$9,730,063.40 ",
EYE,66761,TOTAL,"47,743 ","$13,153,060.21 ","$9,875,268.70 ",
EYE,66762,SG,N/A,"$1,082.76 ",$848.89 ,
EYE,66762,OTHER,"1,676 ","$851,003.38 ","$651,262.69 ",
EYE,66762,TOTAL,"1,681 ","$852,086.14 ","$652,111.58 ",
EYE,66770,SG,N/A,$272.26 ,$213.45 ,
EYE,66770,OTHER,21 ,"$8,908.80 ","$6,509.58 ",
EYE,66770,TOTAL,22 ,"$9,181.06 ","$6,723.03 ",
EYE,66820,80S,N/A,$0.00 ,$0.00 ,
EYE,66820,SG,87 ,"$50,838.42 ","$39,577.18 ",
EYE,66820,OTHER,"1,680 ","$591,561.21 ","$468,943.29 ",
EYE,66820,TOTAL,"1,767 ","$642,399.63 ","$508,520.47 ",
EYE,66821,80S,N/A,$0.00 ,$0.00 ,
EYE,66821,SG,"30,754 ","$8,599,062.57 ","$6,534,436.90 ",
EYE,66821,OTHER,"823,426 ","$252,245,621.61 ","$191,002,922.46 ",
EYE,66821,TOTAL,"854,180 ","$260,844,684.18 ","$197,537,359.36 ",
EYE,66825,80S,22 ,"$2,175.64 ","$1,719.36 ",
EYE,66825,SG,157 ,"$163,889.77 ","$127,581.50 ",
EYE,66825,OTHER,"5,249 ","$4,153,649.93 ","$3,243,636.08 ",
EYE,66825,TOTAL,"5,428 ","$4,319,715.34 ","$3,372,936.94 ",
EYE,66830,80S,N/A,$0.00 ,$0.00 ,
EYE,66830,SG,N/A,"$1,881.20 ","$1,474.86 ",
EYE,66830,OTHER,341 ,"$183,149.07 ","$144,465.43 ",
EYE,66830,TOTAL,343 ,"$185,030.27 ","$145,940.29 ",
EYE,66840,SG,136 ,"$157,787.06 ","$123,471.95 ",
EYE,66840,OTHER,"2,887 ","$2,294,752.92 ","$1,786,099.30 ",
EYE,66840,TOTAL,"3,023 ","$2,452,539.98 ","$1,909,571.25 ",
EYE,66850,80S,N/A,$0.00 ,$0.00 ,
EYE,66850,SG,87 ,"$87,100.34 ","$68,135.70 ",
EYE,66850,OTHER,"4,520 ","$3,015,375.86 ","$2,372,236.86 ",
EYE,66850,TOTAL,"4,607 ","$3,102,476.20 ","$2,440,372.56 ",
EYE,66852,80S,21 ,"$2,992.49 ","$2,368.37 ",
EYE,66852,SG,21 ,"$36,883.35 ","$25,825.68 ",
EYE,66852,OTHER,"1,192 ","$1,552,611.71 ","$1,216,889.10 ",
EYE,66852,TOTAL,"1,234 ","$1,592,487.55 ","$1,245,083.15 ",
EYE,66920,SG,N/A,"$4,221.18 ","$3,309.41 ",
EYE,66920,OTHER,79 ,"$59,266.62 ","$45,815.82 ",
EYE,66920,TOTAL,83 ,"$63,487.80 ","$49,125.23 ",
EYE,66930,OTHER,47 ,"$47,933.82 ","$37,745.84 ",
EYE,66930,TOTAL,47 ,"$47,933.82 ","$37,745.84 ",
EYE,66940,80S,N/A,$0.00 ,$0.00 ,
EYE,66940,SG,15 ,"$15,197.07 ","$11,914.49 ",
EYE,66940,OTHER,338 ,"$276,405.52 ","$213,532.03 ",
EYE,66940,TOTAL,353 ,"$291,602.59 ","$225,446.52 ",
EYE,66982,80S,N/A,$0.00 ,$0.00 ,
EYE,66982,SG,"6,664 ","$7,758,498.89 ","$5,976,109.82 ",
EYE,66982,OTHER,"224,239 ","$186,636,226.03 ","$144,998,986.74 ",
EYE,66982,TOTAL,"230,903 ","$194,394,724.92 ","$150,975,096.56 ",
EYE,66983,SG,N/A,"$3,096.70 ","$2,427.81 ",
EYE,66983,OTHER,76 ,"$50,138.14 ","$39,467.11 ",
EYE,66983,TOTAL,79 ,"$53,234.84 ","$41,894.92 ",
EYE,66984,80S,N/A,$0.00 ,$0.00 ,
EYE,66984,SG,"101,040 ","$117,207,566.04 ","$90,560,057.81 ",
EYE,66984,OTHER,"2,793,739 ","$1,965,899,368.93 ","$1,524,510,310.76 ",
EYE,66984,TOTAL,"2,894,779 ","$2,083,106,934.97 ","$1,615,070,368.57 ",
EYE,66985,80S,N/A,$0.00 ,$0.00 ,
EYE,66985,SG,149 ,"$137,585.40 ","$106,429.78 ",
EYE,66985,OTHER,"5,084 ","$3,219,995.73 ","$2,523,667.51 ",
EYE,66985,TOTAL,"5,233 ","$3,357,581.13 ","$2,630,097.29 ",
EYE,66986,80S,N/A,$0.00 ,$0.00 ,
EYE,66986,SG,413 ,"$393,231.00 ","$302,373.17 ",
EYE,66986,OTHER,"13,873 ","$11,766,393.34 ","$9,213,238.86 ",
EYE,66986,TOTAL,"14,286 ","$12,159,624.34 ","$9,515,612.03 ",
EYE,66987,80S,N/A,$146.03 ,$114.48 ,
EYE,66987,SG,11 ,"$21,751.62 ","$17,053.26 ",
EYE,66987,OTHER,687 ,"$922,556.85 ","$715,477.05 ",
EYE,66987,TOTAL,699 ,"$944,454.50 ","$732,644.79 ",
EYE,66988,80S,N/A,$101.77 ,$79.79 ,
EYE,66988,SG,110 ,"$213,866.86 ","$163,047.10 ",
EYE,66988,OTHER,"5,094 ","$6,028,833.75 ","$4,697,653.97 ",
EYE,66988,TOTAL,"5,205 ","$6,242,802.38 ","$4,860,780.86 ",
EYE,66989,SG,261 ,"$939,629.81 ","$733,384.80 ",
EYE,66989,OTHER,"7,677 ","$14,683,775.68 ","$11,445,934.25 ",
EYE,66989,TOTAL,"7,938 ","$15,623,405.49 ","$12,179,319.05 ",
EYE,66990,OTHER,94 ,"$8,245.04 ","$6,572.37 ",
EYE,66990,TOTAL,94 ,"$8,245.04 ","$6,572.37 ",
EYE,66991,80S,N/A,$0.00 ,$0.00 ,
EYE,66991,SG,"3,677 ","$13,492,627.21 ","$10,434,859.61 ",
EYE,66991,OTHER,"79,472 ","$146,636,317.54 ","$114,293,978.61 ",
EYE,66991,TOTAL,"83,149 ","$160,128,944.75 ","$124,728,838.22 ",
EYE,66999,80S,N/A,$972.80 ,$767.11 ,
EYE,66999,SG,N/A,$0.00 ,$0.00 ,
EYE,66999,OTHER,407 ,"$129,009.35 ","$100,912.01 ",
EYE,66999,TOTAL,409 ,"$129,982.15 ","$101,679.12 ",
EYE,67005,SG,42 ,"$39,800.31 ","$30,276.66 ",
EYE,67005,OTHER,"1,576 ","$879,251.61 ","$686,418.44 ",
EYE,67005,TOTAL,"1,618 ","$919,051.92 ","$716,695.10 ",
EYE,67010,SG,102 ,"$109,278.70 ","$85,579.12 ",
EYE,67010,OTHER,"2,266 ","$1,392,277.75 ","$1,081,376.76 ",
EYE,67010,TOTAL,"2,368 ","$1,501,556.45 ","$1,166,955.88 ",
EYE,67015,80S,N/A,$0.00 ,$0.00 ,
EYE,67015,SG,23 ,"$24,482.88 ","$19,129.69 ",
EYE,67015,OTHER,"1,544 ","$968,918.28 ","$766,205.13 ",
EYE,67015,TOTAL,"1,567 ","$993,401.16 ","$785,334.82 ",
EYE,67025,80S,N/A,$0.00 ,$0.00 ,
EYE,67025,SG,N/A,"$1,796.04 ","$1,408.09 ",
EYE,67025,OTHER,517 ,"$322,234.97 ","$253,586.66 ",
EYE,67025,TOTAL,519 ,"$324,031.01 ","$254,994.75 ",
EYE,67027,80S,20 ,"$2,570.53 ","$1,913.43 ",
EYE,67027,SG,27 ,"$53,859.27 ","$42,225.45 ",
EYE,67027,OTHER,216 ,"$217,235.81 ","$171,554.82 ",
EYE,67027,TOTAL,263 ,"$273,665.61 ","$215,693.70 ",
EYE,67028,80S,N/A,$0.00 ,$0.00 ,
EYE,67028,SG,"4,459 ","$254,543.77 ","$183,304.46 ",
EYE,67028,OTHER,"3,581,863 ","$434,730,947.79 ","$331,434,974.56 ",
EYE,67028,TOTAL,"3,586,322 ","$434,985,491.56 ","$331,618,279.02 ",
EYE,67030,OTHER,21 ,"$15,851.63 ","$12,529.60 ",
EYE,67030,TOTAL,21 ,"$15,851.63 ","$12,529.60 ",
EYE,67031,SG,84 ,"$23,664.30 ","$16,798.54 ",
EYE,67031,OTHER,"7,866 ","$2,885,770.25 ","$2,175,258.26 ",
EYE,67031,TOTAL,"7,950 ","$2,909,434.55 ","$2,192,056.80 ",
EYE,67036,80S,"2,888 ","$410,264.91 ","$320,095.61 ",
EYE,67036,SG,"1,127 ","$2,225,494.99 ","$1,726,088.35 ",
EYE,67036,OTHER,"30,102 ","$36,972,651.65 ","$29,034,336.30 ",
EYE,67036,TOTAL,"34,117 ","$39,608,411.55 ","$31,080,520.26 ",
EYE,67039,80S,727 ,"$112,880.27 ","$87,674.91 ",
EYE,67039,SG,253 ,"$508,582.97 ","$394,911.05 ",
EYE,67039,OTHER,"6,662 ","$8,830,634.34 ","$6,974,066.05 ",
EYE,67039,TOTAL,"7,642 ","$9,452,097.58 ","$7,456,652.01 ",
EYE,67040,80S,672 ,"$109,508.16 ","$84,535.21 ",
EYE,67040,SG,174 ,"$347,409.78 ","$267,792.66 ",
EYE,67040,OTHER,"7,989 ","$10,686,774.94 ","$8,372,024.67 ",
EYE,67040,TOTAL,"8,835 ","$11,143,692.88 ","$8,724,352.54 ",
EYE,67041,80S,"1,106 ","$206,356.38 ","$159,614.76 ",
EYE,67041,SG,418 ,"$824,550.09 ","$638,225.11 ",
EYE,67041,OTHER,"14,768 ","$20,801,221.33 ","$16,377,272.04 ",
EYE,67041,TOTAL,"16,292 ","$21,832,127.80 ","$17,175,111.91 ",
EYE,67042,80S,"3,170 ","$569,888.95 ","$442,148.18 ",
EYE,67042,SG,"1,018 ","$2,066,264.96 ","$1,590,166.87 ",
EYE,67042,OTHER,"34,645 ","$50,558,872.22 ","$39,787,692.08 ",
EYE,67042,TOTAL,"38,833 ","$53,195,026.13 ","$41,820,007.13 ",
EYE,67043,80S,21 ,"$4,124.55 ","$3,160.41 ",
EYE,67043,SG,N/A,"$3,706.30 ","$2,905.74 ",
EYE,67043,OTHER,331 ,"$507,092.50 ","$399,984.43 ",
EYE,67043,TOTAL,354 ,"$514,923.35 ","$406,050.58 ",
EYE,67101,SG,N/A,$906.58 ,$710.75 ,
EYE,67101,OTHER,258 ,"$64,174.59 ","$50,655.33 ",
EYE,67101,TOTAL,263 ,"$65,081.17 ","$51,366.08 ",
EYE,67105,80S,N/A,$0.00 ,$0.00 ,
EYE,67105,SG,32 ,"$5,169.33 ","$4,052.80 ",
EYE,67105,OTHER,"3,928 ","$1,118,591.32 ","$862,560.88 ",
EYE,67105,TOTAL,"3,960 ","$1,123,760.65 ","$866,613.68 ",
EYE,67107,80S,79 ,"$14,131.16 ","$10,936.49 ",
EYE,67107,SG,N/A,"$10,131.20 ","$7,942.86 ",
EYE,67107,OTHER,459 ,"$595,438.74 ","$471,935.37 ",
EYE,67107,TOTAL,543 ,"$619,701.10 ","$490,814.72 ",
EYE,67108,80S,"2,599 ","$492,531.55 ","$383,482.91 ",
EYE,67108,SG,649 ,"$1,293,673.17 ","$996,000.16 ",
EYE,67108,OTHER,"23,196 ","$33,211,312.46 ","$26,224,180.09 ",
EYE,67108,TOTAL,"26,444 ","$34,997,517.18 ","$27,603,663.16 ",
EYE,67110,80S,N/A,$0.00 ,$0.00 ,
EYE,67110,SG,13 ,"$6,106.27 ","$4,411.00 ",
EYE,67110,OTHER,"2,298 ","$1,975,157.70 ","$1,564,100.40 ",
EYE,67110,TOTAL,"2,311 ","$1,981,263.97 ","$1,568,511.40 ",
EYE,67113,80S,"1,549 ","$328,680.07 ","$255,233.87 ",
EYE,67113,SG,302 ,"$762,688.78 ","$592,811.50 ",
EYE,67113,OTHER,"14,113 ","$23,358,405.34 ","$18,348,714.45 ",
EYE,67113,TOTAL,"15,964 ","$24,449,774.19 ","$19,196,759.82 ",
EYE,67115,80S,N/A,$0.00 ,$0.00 ,
EYE,67115,SG,N/A,"$2,136.34 ","$1,674.89 ",
EYE,67115,OTHER,19 ,"$20,666.78 ","$16,158.32 ",
EYE,67115,TOTAL,20 ,"$22,803.12 ","$17,833.21 ",
EYE,67120,80S,N/A,$0.00 ,$0.00 ,
EYE,67120,SG,N/A,"$8,588.30 ","$6,733.24 ",
EYE,67120,OTHER,856 ,"$554,002.21 ","$433,280.45 ",
EYE,67120,TOTAL,864 ,"$562,590.51 ","$440,013.69 ",
EYE,67121,80S,286 ,"$38,141.85 ","$29,652.04 ",
EYE,67121,SG,106 ,"$110,228.54 ","$84,292.56 ",
EYE,67121,OTHER,"3,721 ","$3,249,065.67 ","$2,562,520.24 ",
EYE,67121,TOTAL,"4,113 ","$3,397,436.06 ","$2,676,464.84 ",
EYE,67141,SG,12 ,"$1,320.12 ","$1,034.97 ",
EYE,67141,OTHER,"1,012 ","$248,141.90 ","$189,331.34 ",
EYE,67141,TOTAL,"1,024 ","$249,462.02 ","$190,366.31 ",
EYE,67145,80S,N/A,$0.00 ,$0.00 ,
EYE,67145,SG,390 ,"$57,122.78 ","$40,649.17 ",
EYE,67145,OTHER,"32,005 ","$7,524,901.93 ","$5,690,339.81 ",
EYE,67145,TOTAL,"32,395 ","$7,582,024.71 ","$5,730,988.98 ",
EYE,67208,80S,N/A,$0.00 ,$0.00 ,
EYE,67208,OTHER,84 ,"$36,626.31 ","$29,254.50 ",
EYE,67208,TOTAL,84 ,"$36,626.31 ","$29,254.50 ",
EYE,67210,SG,107 ,"$28,723.55 ","$21,826.47 ",
EYE,67210,OTHER,"30,936 ","$16,345,275.97 ","$12,752,487.72 ",
EYE,67210,TOTAL,"31,043 ","$16,373,999.52 ","$12,774,314.19 ",
EYE,67218,OTHER,560 ,"$767,699.89 ","$609,064.09 ",
EYE,67218,TOTAL,560 ,"$767,699.89 ","$609,064.09 ",
EYE,67220,SG,N/A,$298.54 ,$234.05 ,
EYE,67220,OTHER,"1,403 ","$740,921.53 ","$575,528.67 ",
EYE,67220,TOTAL,"1,404 ","$741,220.07 ","$575,762.72 ",
EYE,67221,OTHER,"1,020 ","$268,276.46 ","$211,153.98 ",
EYE,67221,TOTAL,"1,020 ","$268,276.46 ","$211,153.98 ",
EYE,67225,OTHER,65 ,"$1,865.62 ","$1,474.82 ",
EYE,67225,TOTAL,65 ,"$1,865.62 ","$1,474.82 ",
EYE,67227,OTHER,52 ,"$13,652.17 ","$10,668.96 ",
EYE,67227,TOTAL,52 ,"$13,652.17 ","$10,668.96 ",
EYE,67228,80S,N/A,$0.00 ,$0.00 ,
EYE,67228,SG,195 ,"$33,996.83 ","$25,504.91 ",
EYE,67228,OTHER,"36,047 ","$11,907,515.03 ","$9,158,483.10 ",
EYE,67228,TOTAL,"36,242 ","$11,941,511.86 ","$9,183,988.01 ",
EYE,67229,OTHER,N/A,$0.00 ,$0.00 ,
EYE,67229,TOTAL,N/A,$0.00 ,$0.00 ,
EYE,67250,OTHER,43 ,"$34,091.29 ","$27,239.23 ",
EYE,67250,TOTAL,43 ,"$34,091.29 ","$27,239.23 ",
EYE,67255,80S,28 ,"$2,673.93 ","$2,004.74 ",
EYE,67255,SG,46 ,"$84,347.52 ","$66,128.53 ",
EYE,67255,OTHER,"1,265 ","$1,265,823.95 ","$989,332.55 ",
EYE,67255,TOTAL,"1,339 ","$1,352,845.40 ","$1,057,465.82 ",
EYE,67299,80S,N/A,$838.85 ,$657.65 ,
EYE,67299,OTHER,157 ,"$86,963.08 ","$69,005.76 ",
EYE,67299,TOTAL,163 ,"$87,801.93 ","$69,663.41 ",
EYE,67311,80S,N/A,$0.00 ,$0.00 ,
EYE,67311,SG,81 ,"$64,987.43 ","$50,483.08 ",
EYE,67311,OTHER,"5,561 ","$3,329,748.34 ","$2,577,811.96 ",
EYE,67311,TOTAL,"5,642 ","$3,394,735.77 ","$2,628,295.04 ",
EYE,67312,SG,41 ,"$61,289.79 ","$47,820.16 ",
