CPT only copyright 2011 American Medical Association. All rights reserved.,,,,,,
,,,,,,
"2011 Part B National Summary Data File
Code Range: 02) Surgery (10000 - 69999)",,,,,,
This data table begins with column headers on row 5 and data cells are A-6 through F-18117,,,,,,
INTEGUMENTARY,11101,SG,77,$627.33,$501.98,
INTEGUMENTARY,11101,OTHER,"1,231,982","$40,323,584.01","$31,495,036.25",
INTEGUMENTARY,11200,TOTAL,"104,825","$7,073,850.56","$5,023,492.86",
INTEGUMENTARY,11200,80S,N/A,$0.00,$0.00,
INTEGUMENTARY,11200,SG,28,$489.12,$377.35,
INTEGUMENTARY,11200,OTHER,"104,797","$7,073,361.44","$5,023,115.51",
INTEGUMENTARY,11201,TOTAL,"6,368","$113,741.46","$85,199.31",
INTEGUMENTARY,11201,80S,N/A,$0.00,$0.00,
INTEGUMENTARY,11201,SG,N/A,$6.58,$5.26,
INTEGUMENTARY,11201,OTHER,"6,368","$113,734.88","$85,194.05",
INTEGUMENTARY,11300,TOTAL,"89,745","$3,937,329.17","$2,916,267.04",
INTEGUMENTARY,11300,SG,35,$600.43,$480.27,
INTEGUMENTARY,11300,OTHER,"89,710","$3,936,728.74","$2,915,786.77",
INTEGUMENTARY,11301,TOTAL,"178,557","$11,833,664.72","$8,846,584.59",
INTEGUMENTARY,11301,80S,N/A,$3.37,$2.70,
INTEGUMENTARY,11301,SG,83,"$1,410.60",$982.38,
INTEGUMENTARY,11301,OTHER,"178,474","$11,832,250.75","$8,845,599.51",
INTEGUMENTARY,11302,TOTAL,"106,358","$9,717,633.91","$7,324,441.96",
INTEGUMENTARY,11302,80S,N/A,$16.62,$13.29,
INTEGUMENTARY,11302,SG,29,$565.05,$374.74,
INTEGUMENTARY,11302,OTHER,"106,329","$9,717,052.24","$7,324,053.93",
INTEGUMENTARY,11303,TOTAL,"16,767","$1,944,490.52","$1,475,734.89",
INTEGUMENTARY,11303,80S,N/A,$0.00,$0.00,
INTEGUMENTARY,11303,SG,12,$383.40,$306.75,
INTEGUMENTARY,11303,OTHER,"16,755","$1,944,107.12","$1,475,428.14",
INTEGUMENTARY,11305,TOTAL,"110,273","$5,934,095.89","$4,431,932.67",
INTEGUMENTARY,11305,80S,N/A,$14.86,$11.88,
INTEGUMENTARY,11305,SG,16,$259.24,$207.36,
INTEGUMENTARY,11305,OTHER,"110,257","$5,933,821.79","$4,431,713.43",
INTEGUMENTARY,11306,TOTAL,"102,635","$7,529,099.06","$5,656,361.94",
INTEGUMENTARY,11306,80S,N/A,$7.13,$5.70,
INTEGUMENTARY,11306,SG,55,$964.30,$771.37,
INTEGUMENTARY,11306,OTHER,"102,580","$7,528,127.63","$5,655,584.87",
INTEGUMENTARY,11307,TOTAL,"51,408","$4,728,450.04","$3,567,141.63",
INTEGUMENTARY,11307,80S,N/A,$4.63,$3.70,
INTEGUMENTARY,11307,SG,20,$345.37,$258.11,
INTEGUMENTARY,11307,OTHER,"51,388","$4,728,100.04","$3,566,879.82",
INTEGUMENTARY,11308,TOTAL,"12,404","$1,317,550.08","$999,672.44",
INTEGUMENTARY,11308,SG,N/A,$96.63,$77.30,
INTEGUMENTARY,11308,OTHER,"12,404","$1,317,453.45","$999,595.14",
INTEGUMENTARY,11310,TOTAL,"84,423","$5,035,955.06","$3,709,840.51",
INTEGUMENTARY,11310,80S,N/A,$0.00,$0.00,
INTEGUMENTARY,11310,SG,99,"$1,965.09","$1,558.13",
INTEGUMENTARY,11310,OTHER,"84,324","$5,033,989.97","$3,708,282.38",
INTEGUMENTARY,11311,TOTAL,"119,740","$9,751,711.99","$7,290,774.40",
INTEGUMENTARY,11311,SG,103,"$1,823.24","$1,359.15",
INTEGUMENTARY,11311,OTHER,"119,637","$9,749,888.75","$7,289,415.25",
INTEGUMENTARY,11312,TOTAL,"51,847","$5,358,955.54","$4,041,451.54",
INTEGUMENTARY,11312,SG,49,$901.48,$693.71,
INTEGUMENTARY,11312,OTHER,"51,798","$5,358,054.06","$4,040,757.83",
INTEGUMENTARY,11313,TOTAL,"6,454","$860,383.72","$654,676.64",
INTEGUMENTARY,11313,80S,N/A,$19.21,$15.37,
INTEGUMENTARY,11313,SG,N/A,$168.83,$135.06,
INTEGUMENTARY,11313,OTHER,"6,454","$860,195.68","$654,526.21",
INTEGUMENTARY,11400,TOTAL,"42,917","$3,940,282.42","$2,935,555.49",
INTEGUMENTARY,11400,80S,N/A,$0.00,$0.00,
INTEGUMENTARY,11400,SG,34,"$1,690.79","$1,352.64",
INTEGUMENTARY,11400,OTHER,"42,883","$3,938,591.63","$2,934,202.85",
INTEGUMENTARY,11401,TOTAL,"91,234","$9,781,324.88","$7,375,781.01",
INTEGUMENTARY,11401,80S,N/A,$0.00,$0.00,
INTEGUMENTARY,11401,SG,98,"$5,247.55","$4,123.78",
INTEGUMENTARY,11401,OTHER,"91,136","$9,776,077.33","$7,371,657.23",
INTEGUMENTARY,11402,TOTAL,"118,140","$12,961,644.46","$9,842,013.34",
INTEGUMENTARY,11402,80S,N/A,$0.00,$0.00,
INTEGUMENTARY,11402,SG,240,"$14,641.66","$11,312.54",
INTEGUMENTARY,11402,OTHER,"117,900","$12,947,002.80","$9,830,700.80",
INTEGUMENTARY,11403,TOTAL,"53,211","$6,724,881.62","$5,117,071.77",
INTEGUMENTARY,11403,80S,N/A,$0.00,$0.00,
INTEGUMENTARY,11403,SG,157,"$10,989.26","$8,327.90",
INTEGUMENTARY,11403,OTHER,"53,054","$6,713,892.36","$5,108,743.87",
INTEGUMENTARY,11404,TOTAL,"21,375","$3,729,486.79","$2,871,933.41",
INTEGUMENTARY,11404,80S,N/A,$0.00,$0.00,
INTEGUMENTARY,11404,SG,111,"$65,004.33","$51,348.31",
INTEGUMENTARY,11404,OTHER,"21,264","$3,664,482.46","$2,820,585.10",
INTEGUMENTARY,11406,TOTAL,"21,189","$5,305,410.22","$4,134,927.44",
INTEGUMENTARY,11406,80S,N/A,$0.00,$0.00,
INTEGUMENTARY,11406,SG,157,"$98,364.98","$78,293.99",
INTEGUMENTARY,11406,OTHER,"21,032","$5,207,045.24","$4,056,633.45",
INTEGUMENTARY,11420,TOTAL,"27,158","$2,505,049.72","$1,890,317.78",
INTEGUMENTARY,11420,80S,N/A,$0.00,$0.00,
INTEGUMENTARY,11420,SG,68,"$3,223.54","$2,493.18",
INTEGUMENTARY,11420,OTHER,"27,090","$2,501,826.18","$1,887,824.60",
INTEGUMENTARY,11421,TOTAL,"38,685","$4,528,510.36","$3,432,148.26",
INTEGUMENTARY,11421,80S,N/A,$0.00,$0.00,
INTEGUMENTARY,11421,SG,107,"$5,913.36","$4,530.66",
INTEGUMENTARY,11421,OTHER,"38,578","$4,522,597.00","$3,427,617.60",
INTEGUMENTARY,11422,TOTAL,"44,638","$5,510,078.90","$4,180,452.28",
INTEGUMENTARY,11422,80S,N/A,$0.00,$0.00,
INTEGUMENTARY,11422,SG,164,"$11,060.12","$8,572.81",
INTEGUMENTARY,11422,OTHER,"44,474","$5,499,018.78","$4,171,879.47",
INTEGUMENTARY,11423,TOTAL,"18,737","$2,611,080.36","$1,984,383.50",
INTEGUMENTARY,11423,80S,N/A,$0.00,$0.00,
INTEGUMENTARY,11423,SG,92,"$7,599.61","$5,967.09",
INTEGUMENTARY,11423,OTHER,"18,645","$2,603,480.75","$1,978,416.41",
INTEGUMENTARY,11424,TOTAL,"6,658","$1,388,770.42","$1,074,306.58",
INTEGUMENTARY,11424,80S,N/A,$0.00,$0.00,
INTEGUMENTARY,11424,SG,56,"$34,452.49","$27,523.25",
INTEGUMENTARY,11424,OTHER,"6,602","$1,354,317.93","$1,046,783.33",
INTEGUMENTARY,11426,TOTAL,"5,099","$1,644,623.26","$1,280,044.25",
INTEGUMENTARY,11426,80S,N/A,$0.00,$0.00,
INTEGUMENTARY,11426,SG,57,"$50,405.41","$40,223.66",
INTEGUMENTARY,11426,OTHER,"5,042","$1,594,217.85","$1,239,820.59",
INTEGUMENTARY,11440,TOTAL,"49,595","$4,979,831.09","$3,720,286.00",
INTEGUMENTARY,11440,80S,N/A,$0.00,$0.00,
INTEGUMENTARY,11440,SG,213,"$11,633.54","$9,115.08",
INTEGUMENTARY,11440,OTHER,"49,382","$4,968,197.55","$3,711,170.92",
INTEGUMENTARY,11441,TOTAL,"55,035","$6,719,636.96","$5,089,830.07",
INTEGUMENTARY,11441,80S,N/A,$0.00,$0.00,
INTEGUMENTARY,11441,SG,193,"$11,797.96","$9,074.60",
INTEGUMENTARY,11441,OTHER,"54,842","$6,707,839.00","$5,080,755.47",
INTEGUMENTARY,11442,TOTAL,"48,276","$6,158,008.46","$4,701,261.56",
INTEGUMENTARY,11442,80S,N/A,$0.00,$0.00,
INTEGUMENTARY,11442,SG,217,"$15,695.49","$12,387.94",
INTEGUMENTARY,11442,OTHER,"48,059","$6,142,312.97","$4,688,873.62",
INTEGUMENTARY,11443,TOTAL,"14,163","$2,102,620.80","$1,618,593.34",
INTEGUMENTARY,11443,80S,N/A,$0.00,$0.00,
INTEGUMENTARY,11443,SG,77,"$6,499.13","$5,157.32",
INTEGUMENTARY,11443,OTHER,"14,086","$2,096,121.67","$1,613,436.02",
INTEGUMENTARY,11444,TOTAL,"4,463","$911,290.38","$709,678.02",
INTEGUMENTARY,11444,80S,N/A,$0.00,$0.00,
INTEGUMENTARY,11444,SG,38,"$10,045.38","$7,818.75",
INTEGUMENTARY,11444,OTHER,"4,425","$901,245.00","$701,859.27",
INTEGUMENTARY,11446,TOTAL,"2,431","$904,499.41","$709,849.46",
INTEGUMENTARY,11446,80S,N/A,$0.00,$0.00,
INTEGUMENTARY,11446,SG,33,"$24,477.20","$19,452.13",
INTEGUMENTARY,11446,OTHER,"2,398","$880,022.21","$690,397.33",
INTEGUMENTARY,11450,TOTAL,"1,030","$301,475.58","$236,435.55",
INTEGUMENTARY,11450,80S,N/A,$0.00,$0.00,
INTEGUMENTARY,11450,SG,N/A,"$6,381.11","$5,104.88",
INTEGUMENTARY,11450,OTHER,"1,030","$295,094.47","$231,330.67",
INTEGUMENTARY,11451,TOTAL,397,"$134,086.33","$103,638.99",
INTEGUMENTARY,11451,80S,N/A,$39.11,$31.29,
INTEGUMENTARY,11451,SG,N/A,"$7,534.56","$6,027.64",
INTEGUMENTARY,11451,OTHER,397,"$126,512.66","$97,580.06",
INTEGUMENTARY,11462,TOTAL,631,"$160,009.39","$125,511.95",
INTEGUMENTARY,11462,80S,N/A,$119.86,$95.88,
INTEGUMENTARY,11462,SG,N/A,"$1,833.20","$1,466.56",
INTEGUMENTARY,11462,OTHER,631,"$158,056.33","$123,949.51",
INTEGUMENTARY,11463,TOTAL,158,"$45,837.03","$35,972.98",
INTEGUMENTARY,11463,80S,N/A,$20.26,$16.21,
INTEGUMENTARY,11463,SG,N/A,$478.40,$382.72,
INTEGUMENTARY,11463,OTHER,158,"$45,338.37","$35,574.05",
INTEGUMENTARY,11470,TOTAL,568,"$161,214.23","$126,118.33",
INTEGUMENTARY,11470,80S,N/A,$0.00,$0.00,
INTEGUMENTARY,11470,SG,N/A,"$3,473.97","$2,779.17",
INTEGUMENTARY,11470,OTHER,568,"$157,740.26","$123,339.16",
INTEGUMENTARY,11471,TOTAL,221,"$77,310.63","$59,905.76",
INTEGUMENTARY,11471,80S,N/A,$0.00,$0.00,
INTEGUMENTARY,11471,SG,N/A,"$5,561.36","$4,375.23",
INTEGUMENTARY,11471,OTHER,221,"$71,749.27","$55,530.53",
INTEGUMENTARY,11600,TOTAL,"6,777","$969,936.73","$743,021.71",
INTEGUMENTARY,11600,80S,N/A,$0.00,$0.00,
INTEGUMENTARY,11600,SG,N/A,$626.62,$501.30,
INTEGUMENTARY,11600,OTHER,"6,777","$969,310.11","$742,520.41",
INTEGUMENTARY,11601,TOTAL,"36,358","$5,828,090.19","$4,498,625.82",
INTEGUMENTARY,11601,80S,N/A,$9.51,$7.61,
INTEGUMENTARY,11601,SG,70,"$6,148.22","$4,835.35",
INTEGUMENTARY,11601,OTHER,"36,288","$5,821,932.46","$4,493,782.86",
INTEGUMENTARY,11602,TOTAL,"171,531","$25,772,588.27","$19,960,350.04",
INTEGUMENTARY,11602,80S,N/A,$0.00,$0.00,
INTEGUMENTARY,11602,SG,431,"$49,820.12","$39,568.04",
INTEGUMENTARY,11602,OTHER,"171,100","$25,722,768.15","$19,920,782.00",
INTEGUMENTARY,11603,TOTAL,"89,496","$14,932,115.16","$11,622,509.29",
INTEGUMENTARY,11603,80S,N/A,$0.00,$0.00,
INTEGUMENTARY,11603,SG,329,"$41,989.69","$33,126.22",
INTEGUMENTARY,11603,OTHER,"89,167","$14,890,125.47","$11,589,383.07",
INTEGUMENTARY,11604,TOTAL,"33,601","$7,511,707.18","$5,874,137.27",
INTEGUMENTARY,11604,80S,N/A,$0.00,$0.00,
INTEGUMENTARY,11604,SG,228,"$59,053.34","$46,545.95",
INTEGUMENTARY,11604,OTHER,"33,373","$7,452,653.84","$5,827,591.32",
INTEGUMENTARY,11606,TOTAL,"31,713","$10,900,296.25","$8,586,273.39",
INTEGUMENTARY,11606,80S,N/A,$0.00,$0.00,
INTEGUMENTARY,11606,SG,254,"$155,566.41","$122,340.35",
INTEGUMENTARY,11606,OTHER,"31,459","$10,744,729.84","$8,463,933.04",
INTEGUMENTARY,11620,TOTAL,"3,455","$479,978.96","$369,717.49",
INTEGUMENTARY,11620,80S,N/A,$0.00,$0.00,
INTEGUMENTARY,11620,SG,12,$862.74,$690.19,
INTEGUMENTARY,11620,OTHER,"3,443","$479,116.22","$369,027.30",
INTEGUMENTARY,11621,TOTAL,"17,918","$2,859,433.54","$2,213,058.98",
INTEGUMENTARY,11621,80S,N/A,$0.00,$0.00,
INTEGUMENTARY,11621,SG,28,"$2,959.28","$2,367.47",
INTEGUMENTARY,11621,OTHER,"17,890","$2,856,474.26","$2,210,691.51",
INTEGUMENTARY,11622,TOTAL,"63,201","$10,331,878.17","$8,027,651.85",
INTEGUMENTARY,11622,80S,N/A,$0.00,$0.00,
INTEGUMENTARY,11622,SG,172,"$18,597.66","$14,496.18",
INTEGUMENTARY,11622,OTHER,"63,029","$10,313,280.51","$8,013,155.67",
INTEGUMENTARY,11623,TOTAL,"27,615","$5,776,951.26","$4,508,060.07",
INTEGUMENTARY,11623,80S,N/A,$0.00,$0.00,
INTEGUMENTARY,11623,SG,132,"$14,373.92","$11,335.57",
INTEGUMENTARY,11623,OTHER,"27,483","$5,762,577.34","$4,496,724.50",
INTEGUMENTARY,11624,TOTAL,"10,875","$2,899,961.38","$2,276,968.64",
INTEGUMENTARY,11624,80S,N/A,$0.00,$0.00,
INTEGUMENTARY,11624,SG,106,"$60,512.91","$47,963.28",
INTEGUMENTARY,11624,OTHER,"10,769","$2,839,448.47","$2,229,005.36",
INTEGUMENTARY,11626,TOTAL,"9,226","$2,835,733.50","$2,242,052.29",
INTEGUMENTARY,11626,80S,N/A,$0.00,$0.00,
INTEGUMENTARY,11626,SG,100,"$82,434.66","$65,308.94",
INTEGUMENTARY,11626,OTHER,"9,126","$2,753,298.84","$2,176,743.35",
INTEGUMENTARY,11640,TOTAL,"15,936","$2,393,443.82","$1,831,777.87",
INTEGUMENTARY,11640,80S,N/A,$0.00,$0.00,
INTEGUMENTARY,11640,SG,64,"$5,667.23","$4,511.87",
INTEGUMENTARY,11640,OTHER,"15,872","$2,387,776.59","$1,827,266.00",
INTEGUMENTARY,11641,TOTAL,"64,361","$10,387,980.93","$8,022,256.23",
INTEGUMENTARY,11641,80S,N/A,$0.00,$0.00,
INTEGUMENTARY,11641,SG,219,"$22,903.76","$17,504.50",
INTEGUMENTARY,11641,OTHER,"64,142","$10,365,077.17","$8,004,751.73",
INTEGUMENTARY,11642,TOTAL,"136,897","$23,773,965.21","$18,453,398.34",
INTEGUMENTARY,11642,80S,N/A,$0.00,$0.00,
INTEGUMENTARY,11642,SG,564,"$60,788.46","$47,955.27",
INTEGUMENTARY,11642,OTHER,"136,333","$23,713,176.75","$18,405,443.07",
INTEGUMENTARY,11643,TOTAL,"49,238","$10,704,605.45","$8,356,170.29",
INTEGUMENTARY,11643,80S,N/A,$0.00,$0.00,
INTEGUMENTARY,11643,SG,326,"$43,624.16","$34,089.87",
INTEGUMENTARY,11643,OTHER,"48,912","$10,660,981.29","$8,322,080.42",
INTEGUMENTARY,11644,TOTAL,"18,045","$5,447,395.64","$4,285,278.69",
INTEGUMENTARY,11644,80S,N/A,$0.00,$0.00,
INTEGUMENTARY,11644,SG,164,"$96,296.07","$74,842.83",
INTEGUMENTARY,11644,OTHER,"17,881","$5,351,099.57","$4,210,435.86",
INTEGUMENTARY,11646,TOTAL,"11,556","$4,525,103.64","$3,579,958.82",
INTEGUMENTARY,11646,80S,N/A,$0.00,$0.00,
INTEGUMENTARY,11646,SG,92,"$75,635.33","$59,109.21",
INTEGUMENTARY,11646,OTHER,"11,464","$4,449,468.31","$3,520,849.61",
INTEGUMENTARY,11719,TOTAL,"1,520,165","$24,167,735.69","$17,817,914.67",
INTEGUMENTARY,11719,80S,N/A,$0.00,$0.00,
INTEGUMENTARY,11719,SG,N/A,$39.16,$31.34,
INTEGUMENTARY,11719,OTHER,"1,520,165","$24,167,696.53","$17,817,883.33",
INTEGUMENTARY,11720,TOTAL,"2,272,119","$69,558,117.12","$51,104,231.21",
INTEGUMENTARY,11720,80S,N/A,$0.00,$0.00,
INTEGUMENTARY,11720,SG,N/A,$47.41,$37.93,
INTEGUMENTARY,11720,OTHER,"2,272,119","$69,558,069.71","$51,104,193.28",
INTEGUMENTARY,11721,TOTAL,"7,440,428","$309,738,949.71","$225,363,577.00",
INTEGUMENTARY,11721,80S,N/A,$0.00,$0.00,
INTEGUMENTARY,11721,OTHER,"7,440,428","$309,738,949.71","$225,363,577.00",
INTEGUMENTARY,11730,TOTAL,"601,731","$55,055,484.68","$41,218,216.17",
INTEGUMENTARY,11730,80S,N/A,$0.00,$0.00,
INTEGUMENTARY,11730,SG,121,"$2,370.99","$1,896.68",
INTEGUMENTARY,11730,OTHER,"601,610","$55,053,113.69","$41,216,319.49",
INTEGUMENTARY,11732,TOTAL,"87,662","$3,731,344.48","$2,893,834.70",
INTEGUMENTARY,11732,80S,N/A,$0.00,$0.00,
INTEGUMENTARY,11732,SG,128,"$1,580.89","$1,264.87",
INTEGUMENTARY,11732,OTHER,"87,534","$3,729,763.59","$2,892,569.83",
INTEGUMENTARY,11740,TOTAL,"25,090","$996,658.34","$756,135.14",
INTEGUMENTARY,11740,80S,N/A,$0.00,$0.00,
INTEGUMENTARY,11740,SG,N/A,$38.09,$30.47,
INTEGUMENTARY,11740,OTHER,"25,090","$996,620.25","$756,104.67",
INTEGUMENTARY,11750,TOTAL,"227,698","$43,006,483.36","$32,678,210.33",
INTEGUMENTARY,11750,80S,N/A,$0.00,$0.00,
INTEGUMENTARY,11750,SG,613,"$41,505.51","$32,652.38",
INTEGUMENTARY,11750,OTHER,"227,085","$42,964,977.85","$32,645,557.95",
INTEGUMENTARY,11752,TOTAL,"2,066","$467,510.33","$364,152.08",
INTEGUMENTARY,11752,80S,N/A,$0.00,$0.00,
INTEGUMENTARY,11752,SG,68,"$6,557.49","$5,246.09",
INTEGUMENTARY,11752,OTHER,"1,998","$460,952.84","$358,905.99",
INTEGUMENTARY,11755,TOTAL,"35,084","$4,240,103.39","$3,244,714.63",
INTEGUMENTARY,11755,80S,N/A,$0.00,$0.00,
INTEGUMENTARY,11755,SG,17,$780.35,$624.24,
INTEGUMENTARY,11755,OTHER,"35,067","$4,239,323.04","$3,244,090.39",
INTEGUMENTARY,11760,TOTAL,"4,340","$496,674.01","$383,715.99",
INTEGUMENTARY,11760,80S,N/A,$0.00,$0.00,
INTEGUMENTARY,11760,SG,34,"$1,123.37",$855.31,
INTEGUMENTARY,11760,OTHER,"4,306","$495,550.64","$382,860.68",
INTEGUMENTARY,11762,TOTAL,471,"$91,085.59","$70,440.71",
INTEGUMENTARY,11762,80S,N/A,$0.00,$0.00,
INTEGUMENTARY,11762,SG,N/A,$523.19,$369.60,
INTEGUMENTARY,11762,OTHER,471,"$90,562.40","$70,071.11",
INTEGUMENTARY,11765,TOTAL,"70,977","$8,064,559.32","$6,200,237.64",
INTEGUMENTARY,11765,80S,N/A,$0.00,$0.00,
INTEGUMENTARY,11765,SG,N/A,$211.99,$154.67,
INTEGUMENTARY,11765,OTHER,"70,977","$8,064,347.33","$6,200,082.97",
INTEGUMENTARY,11770,TOTAL,588,"$153,771.18","$118,641.65",
INTEGUMENTARY,11770,80S,N/A,$0.00,$0.00,
INTEGUMENTARY,11770,SG,N/A,"$5,244.54","$3,549.61",
INTEGUMENTARY,11770,OTHER,588,"$148,526.64","$115,092.04",
INTEGUMENTARY,11771,TOTAL,684,"$320,556.30","$250,331.78",
INTEGUMENTARY,11771,80S,N/A,$0.00,$0.00,
INTEGUMENTARY,11771,SG,11,"$9,961.77","$7,425.83",
INTEGUMENTARY,11771,OTHER,673,"$310,594.53","$242,905.95",
INTEGUMENTARY,11772,TOTAL,529,"$295,072.98","$230,091.75",
INTEGUMENTARY,11772,80S,N/A,$0.00,$0.00,
INTEGUMENTARY,11772,SG,N/A,"$4,277.77","$2,770.13",
INTEGUMENTARY,11772,OTHER,529,"$290,795.21","$227,321.62",
INTEGUMENTARY,11900,TOTAL,"165,107","$7,845,574.52","$5,727,043.83",
INTEGUMENTARY,11900,SG,15,$333.61,$266.93,
INTEGUMENTARY,11900,OTHER,"165,092","$7,845,240.91","$5,726,776.90",
INTEGUMENTARY,11901,TOTAL,"52,266","$3,426,869.20","$2,515,559.29",
INTEGUMENTARY,11901,SG,N/A,$15.54,$12.43,
INTEGUMENTARY,11901,OTHER,"52,266","$3,426,853.66","$2,515,546.86",
INTEGUMENTARY,11920,TOTAL,448,"$61,322.96","$46,018.40",
INTEGUMENTARY,11920,80S,N/A,$0.00,$0.00,
INTEGUMENTARY,11920,SG,N/A,$203.49,$162.79,
INTEGUMENTARY,11920,OTHER,448,"$61,119.47","$45,855.61",
INTEGUMENTARY,11921,TOTAL,"1,119","$200,891.31","$151,196.02",
INTEGUMENTARY,11921,80S,N/A,$0.00,$0.00,
INTEGUMENTARY,11921,SG,N/A,$352.49,$260.09,
INTEGUMENTARY,11921,OTHER,"1,119","$200,538.82","$150,935.93",
INTEGUMENTARY,11922,TOTAL,385,"$21,439.24","$16,785.58",
INTEGUMENTARY,11922,80S,N/A,$0.00,$0.00,
INTEGUMENTARY,11922,OTHER,385,"$21,439.24","$16,785.58",
INTEGUMENTARY,11950,TOTAL,N/A,$200.95,$160.76,
INTEGUMENTARY,11950,OTHER,N/A,$200.95,$160.76,
INTEGUMENTARY,11951,TOTAL,N/A,$441.68,$274.43,
INTEGUMENTARY,11951,80S,N/A,$0.00,$0.00,
INTEGUMENTARY,11951,SG,N/A,$0.00,$0.00,
INTEGUMENTARY,11951,OTHER,N/A,$441.68,$274.43,
INTEGUMENTARY,11952,TOTAL,15,"$1,530.65","$1,224.49",
INTEGUMENTARY,11952,80S,N/A,$0.00,$0.00,
INTEGUMENTARY,11952,OTHER,15,"$1,530.65","$1,224.49",
INTEGUMENTARY,11954,TOTAL,66,"$4,234.56","$3,048.63",
INTEGUMENTARY,11954,80S,N/A,$15.23,$12.18,
INTEGUMENTARY,11954,SG,N/A,$48.95,$39.16,
INTEGUMENTARY,11954,OTHER,66,"$4,170.38","$2,997.29",
INTEGUMENTARY,11960,TOTAL,622,"$483,635.11","$382,844.19",
INTEGUMENTARY,11960,80S,N/A,$0.00,$0.00,
INTEGUMENTARY,11960,OTHER,622,"$483,635.11","$382,844.19",
INTEGUMENTARY,11970,TOTAL,"2,990","$1,758,433.88","$1,383,229.96",
INTEGUMENTARY,11970,80S,N/A,$0.00,$0.00,
INTEGUMENTARY,11970,SG,51,"$68,963.84","$53,582.08",
INTEGUMENTARY,11970,OTHER,"2,939","$1,689,470.04","$1,329,647.88",
INTEGUMENTARY,11971,TOTAL,777,"$237,434.95","$187,094.52",
INTEGUMENTARY,11971,80S,N/A,$333.87,$267.09,
INTEGUMENTARY,11971,SG,N/A,"$3,099.72","$2,479.77",
INTEGUMENTARY,11971,OTHER,777,"$234,001.36","$184,347.66",
INTEGUMENTARY,11975,TOTAL,N/A,$0.00,$0.00,
INTEGUMENTARY,11975,OTHER,N/A,$0.00,$0.00,
INTEGUMENTARY,11976,TOTAL,61,"$6,766.30","$4,904.03",
INTEGUMENTARY,11976,80S,N/A,$0.00,$0.00,
INTEGUMENTARY,11976,OTHER,61,"$6,766.30","$4,904.03",
INTEGUMENTARY,11977,TOTAL,N/A,$0.00,$0.00,
INTEGUMENTARY,11977,OTHER,N/A,$0.00,$0.00,
INTEGUMENTARY,11980,TOTAL,"16,836","$1,624,971.70","$1,221,562.55",
INTEGUMENTARY,11980,80S,N/A,$0.00,$0.00,
INTEGUMENTARY,11980,OTHER,"16,836","$1,624,971.70","$1,221,562.55",
INTEGUMENTARY,11981,TOTAL,"13,940","$826,407.16","$646,911.88",
INTEGUMENTARY,11981,80S,392,"$2,740.46","$2,192.29",
INTEGUMENTARY,11981,SG,N/A,$73.18,$58.54,
INTEGUMENTARY,11981,OTHER,"13,548","$823,593.52","$644,661.05",
INTEGUMENTARY,11982,TOTAL,"3,583","$304,629.47","$235,680.24",
INTEGUMENTARY,11982,80S,147,"$1,201.73",$951.13,
INTEGUMENTARY,11982,SG,N/A,$25.57,$20.46,
INTEGUMENTARY,11982,OTHER,"3,436","$303,402.17","$234,708.65",
INTEGUMENTARY,11983,TOTAL,"5,006","$979,305.15","$760,243.54",
INTEGUMENTARY,11983,80S,62,"$1,204.68",$963.72,
INTEGUMENTARY,11983,SG,N/A,$24.90,$19.92,
INTEGUMENTARY,11983,OTHER,"4,944","$978,075.57","$759,259.90",
INTEGUMENTARY,12001,TOTAL,"183,544","$11,088,693.28","$8,202,447.88",
INTEGUMENTARY,12001,80S,N/A,$0.00,$0.00,
INTEGUMENTARY,12001,SG,N/A,$195.90,$132.44,
INTEGUMENTARY,12001,OTHER,"183,544","$11,088,497.38","$8,202,315.44",
INTEGUMENTARY,12002,TOTAL,"143,179","$10,673,433.91","$7,989,989.69",
INTEGUMENTARY,12002,80S,N/A,$0.00,$0.00,
INTEGUMENTARY,12002,SG,20,$642.32,$513.88,
INTEGUMENTARY,12002,OTHER,"143,159","$10,672,791.59","$7,989,475.81",
INTEGUMENTARY,12004,TOTAL,"21,728","$1,910,780.05","$1,455,090.41",
INTEGUMENTARY,12004,80S,N/A,$0.00,$0.00,
INTEGUMENTARY,12004,SG,N/A,$26.09,$20.87,
INTEGUMENTARY,12004,OTHER,"21,728","$1,910,753.96","$1,455,069.54",
INTEGUMENTARY,12005,TOTAL,"5,666","$643,712.90","$497,218.85",
INTEGUMENTARY,12005,80S,N/A,$0.00,$0.00,
INTEGUMENTARY,12005,SG,N/A,$24.79,$19.83,
INTEGUMENTARY,12005,OTHER,"5,666","$643,688.11","$497,199.02",
INTEGUMENTARY,12006,TOTAL,"1,114","$150,803.08","$117,702.44",
INTEGUMENTARY,12006,80S,N/A,$0.00,$0.00,
INTEGUMENTARY,12006,SG,N/A,$57.14,$45.71,
INTEGUMENTARY,12006,OTHER,"1,114","$150,745.94","$117,656.73",
INTEGUMENTARY,12007,TOTAL,444,"$71,148.88","$55,975.94",
INTEGUMENTARY,12007,80S,N/A,$0.00,$0.00,
INTEGUMENTARY,12007,OTHER,444,"$71,148.88","$55,975.94",
INTEGUMENTARY,12011,TOTAL,"90,808","$6,087,083.59","$4,635,052.02",
INTEGUMENTARY,12011,80S,N/A,$0.00,$0.00,
INTEGUMENTARY,12011,SG,13,$477.56,$382.07,
INTEGUMENTARY,12011,OTHER,"90,795","$6,086,606.03","$4,634,669.95",
