"CPT only copyright 2021 American Medical Association. All rights reserved.					",,,,,,
,,,,,,
"2021 Part B National Summary Data File 
Code Range: 02) Surgery (10000 - 69999)",,,,,,
This data table begins with column headers on row 5 and data cells are A-6 through F-17810,,,,,,
FEMALE GENITALIA,58822,TOTAL,N/A,"$4,593.56 ","$3,696.81 ",
FEMALE GENITALIA,58825,80S,N/A,$50.60 ,$40.48 ,
FEMALE GENITALIA,58825,OTHER,N/A,"$2,655.33 ","$2,012.51 ",
FEMALE GENITALIA,58825,TOTAL,N/A,"$2,705.93 ","$2,052.99 ",
FEMALE GENITALIA,58900,80S,N/A,$64.20 ,$51.66 ,
FEMALE GENITALIA,58900,OTHER,12 ,"$3,395.00 ","$2,727.24 ",
FEMALE GENITALIA,58900,TOTAL,14 ,"$3,459.20 ","$2,778.90 ",
FEMALE GENITALIA,58920,OTHER,N/A,$677.04 ,$547.62 ,
FEMALE GENITALIA,58920,TOTAL,N/A,$677.04 ,$547.62 ,
FEMALE GENITALIA,58925,80S,34 ,"$3,103.60 ","$2,474.21 ",
FEMALE GENITALIA,58925,OTHER,126 ,"$73,943.69 ","$59,267.05 ",
FEMALE GENITALIA,58925,TOTAL,160 ,"$77,047.29 ","$61,741.26 ",
FEMALE GENITALIA,58940,80S,68 ,"$3,976.26 ","$3,087.56 ",
FEMALE GENITALIA,58940,OTHER,338 ,"$129,477.48 ","$103,578.16 ",
FEMALE GENITALIA,58940,TOTAL,406 ,"$133,453.74 ","$106,665.72 ",
FEMALE GENITALIA,58943,80S,23 ,"$3,553.87 ","$2,851.14 ",
FEMALE GENITALIA,58943,OTHER,80 ,"$80,589.84 ","$64,824.87 ",
FEMALE GENITALIA,58943,TOTAL,103 ,"$84,143.71 ","$67,676.01 ",
FEMALE GENITALIA,58950,80S,38 ,"$5,898.53 ","$4,586.89 ",
FEMALE GENITALIA,58950,OTHER,235 ,"$248,822.91 ","$199,586.20 ",
FEMALE GENITALIA,58950,TOTAL,273 ,"$254,721.44 ","$204,173.09 ",
FEMALE GENITALIA,58951,80S,81 ,"$17,524.16 ","$13,932.03 ",
FEMALE GENITALIA,58951,OTHER,350 ,"$506,638.61 ","$406,698.56 ",
FEMALE GENITALIA,58951,TOTAL,431 ,"$524,162.77 ","$420,630.59 ",
FEMALE GENITALIA,58952,80S,126 ,"$29,304.33 ","$23,290.56 ",
FEMALE GENITALIA,58952,OTHER,544 ,"$844,201.73 ","$678,301.91 ",
FEMALE GENITALIA,58952,TOTAL,670 ,"$873,506.06 ","$701,592.47 ",
FEMALE GENITALIA,58953,80S,358 ,"$108,170.14 ","$85,958.70 ",
FEMALE GENITALIA,58953,OTHER,"1,621 ","$3,289,348.68 ","$2,636,773.74 ",
FEMALE GENITALIA,58953,TOTAL,"1,979 ","$3,397,518.82 ","$2,722,732.44 ",
FEMALE GENITALIA,58954,80S,163 ,"$53,331.17 ","$42,211.94 ",
FEMALE GENITALIA,58954,OTHER,717 ,"$1,574,844.18 ","$1,259,664.85 ",
FEMALE GENITALIA,58954,TOTAL,880 ,"$1,628,175.35 ","$1,301,876.79 ",
FEMALE GENITALIA,58956,80S,82 ,"$15,774.66 ","$12,312.90 ",
FEMALE GENITALIA,58956,OTHER,512 ,"$676,420.88 ","$541,115.77 ",
FEMALE GENITALIA,58956,TOTAL,594 ,"$692,195.54 ","$553,428.67 ",
FEMALE GENITALIA,58957,80S,75 ,"$16,516.99 ","$13,292.59 ",
FEMALE GENITALIA,58957,OTHER,329 ,"$491,867.98 ","$393,816.82 ",
FEMALE GENITALIA,58957,TOTAL,404 ,"$508,384.97 ","$407,109.41 ",
FEMALE GENITALIA,58958,80S,N/A,"$2,430.38 ","$1,957.18 ",
FEMALE GENITALIA,58958,OTHER,53 ,"$79,257.17 ","$63,655.24 ",
FEMALE GENITALIA,58958,TOTAL,63 ,"$81,687.55 ","$65,612.42 ",
FEMALE GENITALIA,58960,80S,13 ,"$1,350.43 ","$1,089.14 ",
FEMALE GENITALIA,58960,OTHER,45 ,"$35,393.62 ","$28,312.80 ",
FEMALE GENITALIA,58960,TOTAL,58 ,"$36,744.05 ","$29,401.94 ",
FEMALE GENITALIA,58970,OTHER,N/A,"$1,324.90 ",$823.88 ,
FEMALE GENITALIA,58970,TOTAL,N/A,"$1,324.90 ",$823.88 ,
FEMALE GENITALIA,58974,OTHER,N/A,"$1,232.09 ",$985.76 ,
FEMALE GENITALIA,58974,TOTAL,N/A,"$1,232.09 ",$985.76 ,
FEMALE GENITALIA,58999,80S,N/A,$0.00 ,$0.00 ,
FEMALE GENITALIA,58999,OTHER,471 ,"$160,691.65 ","$129,029.61 ",
FEMALE GENITALIA,58999,TOTAL,471 ,"$160,691.65 ","$129,029.61 ",
INTEGUMENTARY,10004,80S,N/A,$9.39 ,$7.51 ,
INTEGUMENTARY,10004,OTHER,287 ,"$13,841.50 ","$10,975.13 ",
INTEGUMENTARY,10004,TOTAL,289 ,"$13,850.89 ","$10,982.64 ",
INTEGUMENTARY,10005,80S,N/A,$19.12 ,$15.43 ,
INTEGUMENTARY,10005,SG,N/A,$306.52 ,$82.82 ,
INTEGUMENTARY,10005,OTHER,"128,262 ","$13,230,666.66 ","$10,197,911.61 ",
INTEGUMENTARY,10005,TOTAL,"128,265 ","$13,230,992.30 ","$10,198,009.86 ",
INTEGUMENTARY,10006,80S,N/A,$0.00 ,$0.00 ,
INTEGUMENTARY,10006,OTHER,"30,901 ","$1,783,257.14 ","$1,406,359.42 ",
INTEGUMENTARY,10006,TOTAL,"30,901 ","$1,783,257.14 ","$1,406,359.42 ",
INTEGUMENTARY,10007,OTHER,431 ,"$128,845.26 ","$102,335.10 ",
INTEGUMENTARY,10007,TOTAL,431 ,"$128,845.26 ","$102,335.10 ",
INTEGUMENTARY,10008,OTHER,29 ,"$3,550.61 ","$2,846.59 ",
INTEGUMENTARY,10008,TOTAL,29 ,"$3,550.61 ","$2,846.59 ",
INTEGUMENTARY,10009,OTHER,"2,898 ","$344,555.11 ","$271,665.84 ",
INTEGUMENTARY,10009,TOTAL,"2,898 ","$344,555.11 ","$271,665.84 ",
INTEGUMENTARY,10010,OTHER,53 ,"$4,443.08 ","$3,589.95 ",
INTEGUMENTARY,10010,TOTAL,53 ,"$4,443.08 ","$3,589.95 ",
INTEGUMENTARY,10011,OTHER,64 ,"$31,114.43 ","$24,822.74 ",
INTEGUMENTARY,10011,TOTAL,64 ,"$31,114.43 ","$24,822.74 ",
INTEGUMENTARY,10012,OTHER,34 ,"$9,981.67 ","$8,059.37 ",
INTEGUMENTARY,10012,TOTAL,34 ,"$9,981.67 ","$8,059.37 ",
INTEGUMENTARY,10021,80S,N/A,$19.43 ,$15.54 ,
INTEGUMENTARY,10021,SG,N/A,$63.97 ,$51.18 ,
INTEGUMENTARY,10021,OTHER,"12,886 ","$1,073,639.08 ","$826,350.21 ",
INTEGUMENTARY,10021,TOTAL,"12,891 ","$1,073,722.48 ","$826,416.93 ",
INTEGUMENTARY,10030,OTHER,"8,029 ","$1,360,696.32 ","$1,075,696.32 ",
INTEGUMENTARY,10030,TOTAL,"8,029 ","$1,360,696.32 ","$1,075,696.32 ",
INTEGUMENTARY,10035,80S,N/A,$0.00 ,$0.00 ,
INTEGUMENTARY,10035,OTHER,"10,034 ","$1,198,633.42 ","$951,147.40 ",
INTEGUMENTARY,10035,TOTAL,"10,034 ","$1,198,633.42 ","$951,147.40 ",
INTEGUMENTARY,10036,OTHER,316 ,"$52,774.23 ","$42,406.26 ",
INTEGUMENTARY,10036,TOTAL,316 ,"$52,774.23 ","$42,406.26 ",
INTEGUMENTARY,10040,80S,N/A,$0.00 ,$0.00 ,
INTEGUMENTARY,10040,OTHER,"41,150 ","$4,603,047.75 ","$3,439,112.90 ",
INTEGUMENTARY,10040,TOTAL,"41,150 ","$4,603,047.75 ","$3,439,112.90 ",
INTEGUMENTARY,10060,80S,N/A,$0.00 ,$0.00 ,
INTEGUMENTARY,10060,SG,20 ,"$1,478.81 ","$1,118.80 ",
INTEGUMENTARY,10060,OTHER,"298,087 ","$35,395,374.06 ","$26,052,802.62 ",
INTEGUMENTARY,10060,TOTAL,"298,107 ","$35,396,852.87 ","$26,053,921.42 ",
INTEGUMENTARY,10061,80S,N/A,$0.00 ,$0.00 ,
INTEGUMENTARY,10061,SG,17 ,"$1,788.36 ","$1,430.69 ",
INTEGUMENTARY,10061,OTHER,"105,479 ","$20,991,677.52 ","$15,972,020.45 ",
INTEGUMENTARY,10061,TOTAL,"105,496 ","$20,993,465.88 ","$15,973,451.14 ",
INTEGUMENTARY,10080,OTHER,"1,253 ","$220,604.50 ","$163,760.27 ",
INTEGUMENTARY,10080,TOTAL,"1,253 ","$220,604.50 ","$163,760.27 ",
INTEGUMENTARY,10081,80S,N/A,$0.00 ,$0.00 ,
INTEGUMENTARY,10081,OTHER,429 ,"$101,256.73 ","$77,407.02 ",
INTEGUMENTARY,10081,TOTAL,429 ,"$101,256.73 ","$77,407.02 ",
INTEGUMENTARY,10120,80S,N/A,$0.00 ,$0.00 ,
INTEGUMENTARY,10120,SG,28 ,"$2,590.44 ","$1,851.22 ",
INTEGUMENTARY,10120,OTHER,"38,612 ","$5,327,594.30 ","$3,930,703.12 ",
INTEGUMENTARY,10120,TOTAL,"38,640 ","$5,330,184.74 ","$3,932,554.34 ",
INTEGUMENTARY,10121,80S,N/A,$0.00 ,$0.00 ,
INTEGUMENTARY,10121,SG,N/A,"$6,063.03 ","$4,226.05 ",
INTEGUMENTARY,10121,OTHER,"5,140 ","$1,257,567.31 ","$969,052.32 ",
INTEGUMENTARY,10121,TOTAL,"5,150 ","$1,263,630.34 ","$973,278.37 ",
INTEGUMENTARY,10140,80S,N/A,$0.00 ,$0.00 ,
INTEGUMENTARY,10140,SG,24 ,"$2,371.82 ","$1,887.11 ",
INTEGUMENTARY,10140,OTHER,"50,182 ","$7,314,285.13 ","$5,665,201.10 ",
INTEGUMENTARY,10140,TOTAL,"50,206 ","$7,316,656.95 ","$5,667,088.21 ",
INTEGUMENTARY,10160,80S,N/A,$0.00 ,$0.00 ,
INTEGUMENTARY,10160,SG,N/A,$79.42 ,$63.54 ,
INTEGUMENTARY,10160,OTHER,"51,763 ","$5,625,748.08 ","$4,351,093.23 ",
INTEGUMENTARY,10160,TOTAL,"51,765 ","$5,625,827.50 ","$4,351,156.77 ",
INTEGUMENTARY,10180,80S,N/A,$0.00 ,$0.00 ,
INTEGUMENTARY,10180,SG,15 ,"$15,747.81 ","$12,577.83 ",
INTEGUMENTARY,10180,OTHER,"7,993 ","$1,435,775.03 ","$1,127,737.97 ",
INTEGUMENTARY,10180,TOTAL,"8,008 ","$1,451,522.84 ","$1,140,315.80 ",
INTEGUMENTARY,11000,80S,N/A,$0.00 ,$0.00 ,
INTEGUMENTARY,11000,OTHER,"57,463 ","$2,925,050.18 ","$2,246,299.17 ",
INTEGUMENTARY,11000,TOTAL,"57,463 ","$2,925,050.18 ","$2,246,299.17 ",
INTEGUMENTARY,11001,OTHER,476 ,"$10,826.09 ","$8,580.67 ",
INTEGUMENTARY,11001,TOTAL,476 ,"$10,826.09 ","$8,580.67 ",
INTEGUMENTARY,11004,80S,N/A,$0.00 ,$0.00 ,
INTEGUMENTARY,11004,SG,N/A,$0.00 ,$0.00 ,
INTEGUMENTARY,11004,OTHER,"2,767 ","$1,538,989.78 ","$1,225,788.20 ",
INTEGUMENTARY,11004,TOTAL,"2,767 ","$1,538,989.78 ","$1,225,788.20 ",
INTEGUMENTARY,11005,80S,74 ,"$8,407.42 ","$6,756.03 ",
INTEGUMENTARY,11005,OTHER,"1,751 ","$1,396,033.55 ","$1,117,697.22 ",
INTEGUMENTARY,11005,TOTAL,"1,825 ","$1,404,440.97 ","$1,124,453.25 ",
INTEGUMENTARY,11006,80S,N/A,$0.00 ,$0.00 ,
INTEGUMENTARY,11006,OTHER,685 ,"$465,034.75 ","$372,326.04 ",
INTEGUMENTARY,11006,TOTAL,685 ,"$465,034.75 ","$372,326.04 ",
INTEGUMENTARY,11008,80S,21 ,$865.92 ,$694.96 ,
INTEGUMENTARY,11008,OTHER,650 ,"$181,220.34 ","$144,906.34 ",
INTEGUMENTARY,11008,TOTAL,671 ,"$182,086.26 ","$145,601.30 ",
INTEGUMENTARY,11010,80S,N/A,$0.00 ,$0.00 ,
INTEGUMENTARY,11010,SG,N/A,"$1,286.66 ",$680.79 ,
INTEGUMENTARY,11010,OTHER,"1,275 ","$254,826.17 ","$202,286.29 ",
INTEGUMENTARY,11010,TOTAL,"1,281 ","$256,112.83 ","$202,967.08 ",
INTEGUMENTARY,11011,80S,N/A,$22.38 ,$17.90 ,
INTEGUMENTARY,11011,OTHER,"1,034 ","$238,447.96 ","$188,574.11 ",
INTEGUMENTARY,11011,TOTAL,"1,035 ","$238,470.34 ","$188,592.01 ",
INTEGUMENTARY,11012,80S,N/A,$115.55 ,$92.44 ,
INTEGUMENTARY,11012,SG,29 ,"$20,036.20 ","$16,028.94 ",
INTEGUMENTARY,11012,OTHER,"9,092 ","$2,477,224.15 ","$1,966,716.64 ",
INTEGUMENTARY,11012,TOTAL,"9,125 ","$2,497,375.90 ","$1,982,838.02 ",
INTEGUMENTARY,11042,80S,N/A,$24.99 ,$20.28 ,
INTEGUMENTARY,11042,SG,670 ,"$79,736.64 ","$63,431.01 ",
INTEGUMENTARY,11042,OTHER,"1,982,301 ","$175,577,265.88 ","$137,169,633.88 ",
INTEGUMENTARY,11042,TOTAL,"1,982,974 ","$175,657,027.51 ","$137,233,085.17 ",
INTEGUMENTARY,11043,80S,N/A,$40.86 ,$32.89 ,
INTEGUMENTARY,11043,SG,764 ,"$211,156.36 ","$168,810.27 ",
INTEGUMENTARY,11043,OTHER,"553,603 ","$111,527,275.43 ","$89,013,349.85 ",
INTEGUMENTARY,11043,TOTAL,"554,369 ","$111,738,472.65 ","$89,182,193.01 ",
INTEGUMENTARY,11044,80S,N/A,$31.97 ,$25.58 ,
INTEGUMENTARY,11044,SG,84 ,"$51,525.02 ","$41,011.92 ",
INTEGUMENTARY,11044,OTHER,"115,433 ","$31,012,915.87 ","$24,761,574.36 ",
INTEGUMENTARY,11044,TOTAL,"115,518 ","$31,064,472.86 ","$24,802,611.86 ",
INTEGUMENTARY,11045,80S,60 ,$247.02 ,$199.63 ,
INTEGUMENTARY,11045,SG,N/A,$0.00 ,$0.00 ,
INTEGUMENTARY,11045,OTHER,"600,079 ","$18,043,745.06 ","$14,370,080.32 ",
INTEGUMENTARY,11045,TOTAL,"600,139 ","$18,043,992.08 ","$14,370,279.95 ",
INTEGUMENTARY,11046,80S,89 ,$665.71 ,$536.56 ,
INTEGUMENTARY,11046,SG,N/A,$0.00 ,$0.00 ,
INTEGUMENTARY,11046,OTHER,"307,742 ","$19,616,382.07 ","$15,732,972.01 ",
INTEGUMENTARY,11046,TOTAL,"307,831 ","$19,617,047.78 ","$15,733,508.57 ",
INTEGUMENTARY,11047,80S,63 ,$890.65 ,$714.59 ,
INTEGUMENTARY,11047,OTHER,"91,075 ","$9,829,587.10 ","$7,889,982.87 ",
INTEGUMENTARY,11047,TOTAL,"91,138 ","$9,830,477.75 ","$7,890,697.46 ",
INTEGUMENTARY,11055,80S,N/A,$0.00 ,$0.00 ,
INTEGUMENTARY,11055,SG,N/A,$0.00 ,$0.00 ,
INTEGUMENTARY,11055,OTHER,"774,469 ","$52,423,471.82 ","$38,808,316.56 ",
INTEGUMENTARY,11055,TOTAL,"774,469 ","$52,423,471.82 ","$38,808,316.56 ",
INTEGUMENTARY,11056,80S,N/A,$0.00 ,$0.00 ,
INTEGUMENTARY,11056,SG,N/A,$0.00 ,$0.00 ,
INTEGUMENTARY,11056,OTHER,"1,807,525 ","$145,479,798.67 ","$108,113,710.19 ",
INTEGUMENTARY,11056,TOTAL,"1,807,525 ","$145,479,798.67 ","$108,113,710.19 ",
INTEGUMENTARY,11057,80S,N/A,$0.00 ,$0.00 ,
INTEGUMENTARY,11057,SG,N/A,$0.00 ,$0.00 ,
INTEGUMENTARY,11057,OTHER,"312,719 ","$27,570,006.62 ","$20,518,181.25 ",
INTEGUMENTARY,11057,TOTAL,"312,719 ","$27,570,006.62 ","$20,518,181.25 ",
INTEGUMENTARY,11100,OTHER,N/A,$0.00 ,$0.00 ,
INTEGUMENTARY,11100,TOTAL,N/A,$0.00 ,$0.00 ,
INTEGUMENTARY,11101,OTHER,N/A,$0.00 ,$0.00 ,
INTEGUMENTARY,11101,TOTAL,N/A,$0.00 ,$0.00 ,
INTEGUMENTARY,11102,80S,N/A,$0.00 ,$0.00 ,
INTEGUMENTARY,11102,SG,29 ,"$1,273.58 ","$1,018.87 ",
INTEGUMENTARY,11102,OTHER,"3,165,023 ","$284,606,897.27 ","$209,112,247.22 ",
INTEGUMENTARY,11102,TOTAL,"3,165,052 ","$284,608,170.85 ","$209,113,266.09 ",
INTEGUMENTARY,11103,SG,N/A,$0.00 ,$0.00 ,
INTEGUMENTARY,11103,OTHER,"1,387,511 ","$70,788,172.97 ","$55,660,252.63 ",
INTEGUMENTARY,11103,TOTAL,"1,387,511 ","$70,788,172.97 ","$55,660,252.63 ",
INTEGUMENTARY,11104,80S,N/A,$0.00 ,$0.00 ,
INTEGUMENTARY,11104,SG,11 ,$606.68 ,$485.34 ,
INTEGUMENTARY,11104,OTHER,"330,339 ","$38,072,000.24 ","$28,222,369.86 ",
INTEGUMENTARY,11104,TOTAL,"330,350 ","$38,072,606.92 ","$28,222,855.20 ",
INTEGUMENTARY,11105,80S,N/A,$0.00 ,$0.00 ,
INTEGUMENTARY,11105,OTHER,"88,177 ","$4,832,625.64 ","$3,802,890.66 ",
INTEGUMENTARY,11105,TOTAL,"88,177 ","$4,832,625.64 ","$3,802,890.66 ",
INTEGUMENTARY,11106,80S,N/A,$0.00 ,$0.00 ,
INTEGUMENTARY,11106,SG,N/A,$631.70 ,$505.36 ,
INTEGUMENTARY,11106,OTHER,"33,994 ","$4,631,351.30 ","$3,523,584.39 ",
INTEGUMENTARY,11106,TOTAL,"34,002 ","$4,631,983.00 ","$3,524,089.75 ",
INTEGUMENTARY,11107,80S,N/A,$0.00 ,$0.00 ,
INTEGUMENTARY,11107,OTHER,"6,888 ","$468,999.34 ","$374,190.87 ",
INTEGUMENTARY,11107,TOTAL,"6,888 ","$468,999.34 ","$374,190.87 ",
INTEGUMENTARY,11200,80S,N/A,$0.00 ,$0.00 ,
INTEGUMENTARY,11200,SG,N/A,$0.00 ,$0.00 ,
INTEGUMENTARY,11200,OTHER,"86,757 ","$5,747,683.51 ","$4,095,160.93 ",
INTEGUMENTARY,11200,TOTAL,"86,757 ","$5,747,683.51 ","$4,095,160.93 ",
INTEGUMENTARY,11201,OTHER,"2,974 ","$52,106.87 ","$39,374.56 ",
INTEGUMENTARY,11201,TOTAL,"2,974 ","$52,106.87 ","$39,374.56 ",
INTEGUMENTARY,11300,OTHER,"90,084 ","$6,232,203.37 ","$4,639,924.64 ",
INTEGUMENTARY,11300,TOTAL,"90,084 ","$6,232,203.37 ","$4,639,924.64 ",
INTEGUMENTARY,11301,80S,N/A,$18.59 ,$14.92 ,
INTEGUMENTARY,11301,OTHER,"189,560 ","$18,760,957.67 ","$14,040,063.74 ",
INTEGUMENTARY,11301,TOTAL,"189,564 ","$18,760,976.26 ","$14,040,078.66 ",
INTEGUMENTARY,11302,80S,N/A,$8.76 ,$7.01 ,
INTEGUMENTARY,11302,OTHER,"101,686 ","$12,238,771.94 ","$9,255,942.10 ",
INTEGUMENTARY,11302,TOTAL,"101,687 ","$12,238,780.70 ","$9,255,949.11 ",
INTEGUMENTARY,11303,SG,N/A,$0.00 ,$0.00 ,
INTEGUMENTARY,11303,OTHER,"16,023 ","$2,162,520.16 ","$1,650,540.50 ",
INTEGUMENTARY,11303,TOTAL,"16,023 ","$2,162,520.16 ","$1,650,540.50 ",
INTEGUMENTARY,11305,80S,N/A,$2.48 ,$1.98 ,
INTEGUMENTARY,11305,OTHER,"89,775 ","$7,910,647.81 ","$5,958,398.84 ",
INTEGUMENTARY,11305,TOTAL,"89,776 ","$7,910,650.29 ","$5,958,400.82 ",
INTEGUMENTARY,11306,80S,N/A,$3.46 ,$2.80 ,
INTEGUMENTARY,11306,OTHER,"96,139 ","$9,853,318.93 ","$7,437,455.10 ",
INTEGUMENTARY,11306,TOTAL,"96,140 ","$9,853,322.39 ","$7,437,457.90 ",
INTEGUMENTARY,11307,SG,N/A,$0.00 ,$0.00 ,
INTEGUMENTARY,11307,OTHER,"52,400 ","$6,327,487.45 ","$4,845,206.14 ",
INTEGUMENTARY,11307,TOTAL,"52,400 ","$6,327,487.45 ","$4,845,206.14 ",
INTEGUMENTARY,11308,OTHER,"16,450 ","$2,128,077.40 ","$1,634,598.52 ",
INTEGUMENTARY,11308,TOTAL,"16,450 ","$2,128,077.40 ","$1,634,598.52 ",
INTEGUMENTARY,11310,80S,N/A,$0.00 ,$0.00 ,
INTEGUMENTARY,11310,SG,N/A,$131.72 ,$105.37 ,
INTEGUMENTARY,11310,OTHER,"58,727 ","$5,476,655.63 ","$4,039,505.36 ",
INTEGUMENTARY,11310,TOTAL,"58,730 ","$5,476,787.35 ","$4,039,610.73 ",
INTEGUMENTARY,11311,SG,N/A,$92.48 ,$73.98 ,
INTEGUMENTARY,11311,OTHER,"87,277 ","$10,082,714.17 ","$7,562,334.40 ",
INTEGUMENTARY,11311,TOTAL,"87,279 ","$10,082,806.65 ","$7,562,408.38 ",
INTEGUMENTARY,11312,80S,N/A,$27.51 ,$22.32 ,
INTEGUMENTARY,11312,SG,N/A,$170.78 ,$136.62 ,
INTEGUMENTARY,11312,OTHER,"39,279 ","$5,484,700.36 ","$4,171,966.52 ",
INTEGUMENTARY,11312,TOTAL,"39,282 ","$5,484,898.65 ","$4,172,125.46 ",
INTEGUMENTARY,11313,SG,N/A,$65.41 ,$52.33 ,
INTEGUMENTARY,11313,OTHER,"7,206 ","$1,236,638.05 ","$936,180.94 ",
INTEGUMENTARY,11313,TOTAL,"7,207 ","$1,236,703.46 ","$936,233.27 ",
INTEGUMENTARY,11400,80S,N/A,$0.00 ,$0.00 ,
INTEGUMENTARY,11400,SG,N/A,$351.13 ,$191.19 ,
INTEGUMENTARY,11400,OTHER,"19,062 ","$1,906,170.76 ","$1,420,334.38 ",
INTEGUMENTARY,11400,TOTAL,"19,067 ","$1,906,521.89 ","$1,420,525.57 ",
INTEGUMENTARY,11401,80S,N/A,$0.00 ,$0.00 ,
INTEGUMENTARY,11401,SG,78 ,"$4,363.50 ","$3,491.02 ",
INTEGUMENTARY,11401,OTHER,"53,393 ","$5,899,619.28 ","$4,476,280.11 ",
INTEGUMENTARY,11401,TOTAL,"53,471 ","$5,903,982.78 ","$4,479,771.13 ",
INTEGUMENTARY,11402,80S,N/A,$0.00 ,$0.00 ,
INTEGUMENTARY,11402,SG,170 ,"$12,502.20 ","$9,756.02 ",
INTEGUMENTARY,11402,OTHER,"105,673 ","$11,014,176.17 ","$8,504,909.70 ",
INTEGUMENTARY,11402,TOTAL,"105,843 ","$11,026,678.37 ","$8,514,665.72 ",
INTEGUMENTARY,11403,80S,N/A,$0.00 ,$0.00 ,
INTEGUMENTARY,11403,SG,58 ,"$5,039.34 ","$3,981.90 ",
INTEGUMENTARY,11403,OTHER,"44,300 ","$5,431,165.17 ","$4,186,845.31 ",
INTEGUMENTARY,11403,TOTAL,"44,358 ","$5,436,204.51 ","$4,190,827.21 ",
INTEGUMENTARY,11404,80S,N/A,$0.00 ,$0.00 ,
INTEGUMENTARY,11404,SG,20 ,"$11,291.66 ","$8,705.22 ",
INTEGUMENTARY,11404,OTHER,"16,924 ","$2,647,696.89 ","$2,058,764.07 ",
INTEGUMENTARY,11404,TOTAL,"16,944 ","$2,658,988.55 ","$2,067,469.29 ",
INTEGUMENTARY,11406,80S,N/A,$54.83 ,$43.98 ,
INTEGUMENTARY,11406,SG,41 ,"$21,592.16 ","$16,850.02 ",
INTEGUMENTARY,11406,OTHER,"16,590 ","$4,297,154.51 ","$3,353,567.28 ",
INTEGUMENTARY,11406,TOTAL,"16,633 ","$4,318,801.50 ","$3,370,461.28 ",
INTEGUMENTARY,11420,80S,N/A,$0.00 ,$0.00 ,
INTEGUMENTARY,11420,SG,N/A,$469.95 ,$375.96 ,
INTEGUMENTARY,11420,OTHER,"17,163 ","$1,846,279.98 ","$1,396,296.46 ",
INTEGUMENTARY,11420,TOTAL,"17,172 ","$1,846,749.93 ","$1,396,672.42 ",
INTEGUMENTARY,11421,80S,N/A,$0.00 ,$0.00 ,
INTEGUMENTARY,11421,SG,34 ,"$2,341.46 ","$1,860.40 ",
INTEGUMENTARY,11421,OTHER,"26,428 ","$3,204,855.54 ","$2,437,984.64 ",
INTEGUMENTARY,11421,TOTAL,"26,462 ","$3,207,197.00 ","$2,439,845.04 ",
INTEGUMENTARY,11422,80S,N/A,$0.00 ,$0.00 ,
INTEGUMENTARY,11422,SG,120 ,"$7,465.54 ","$5,875.99 ",
INTEGUMENTARY,11422,OTHER,"36,966 ","$4,591,415.48 ","$3,513,059.40 ",
INTEGUMENTARY,11422,TOTAL,"37,086 ","$4,598,881.02 ","$3,518,935.39 ",
INTEGUMENTARY,11423,80S,N/A,$0.00 ,$0.00 ,
INTEGUMENTARY,11423,SG,26 ,"$2,166.87 ","$1,733.48 ",
INTEGUMENTARY,11423,OTHER,"15,603 ","$2,173,129.16 ","$1,670,346.24 ",
INTEGUMENTARY,11423,TOTAL,"15,629 ","$2,175,296.03 ","$1,672,079.72 ",
INTEGUMENTARY,11424,80S,N/A,$0.00 ,$0.00 ,
INTEGUMENTARY,11424,SG,N/A,"$5,907.94 ","$4,722.24 ",
INTEGUMENTARY,11424,OTHER,"5,488 ","$970,012.69 ","$753,454.72 ",
INTEGUMENTARY,11424,TOTAL,"5,498 ","$975,920.63 ","$758,176.96 ",
INTEGUMENTARY,11426,80S,N/A,$0.00 ,$0.00 ,
INTEGUMENTARY,11426,SG,13 ,"$11,808.38 ","$9,446.70 ",
INTEGUMENTARY,11426,OTHER,"4,545 ","$1,473,046.04 ","$1,151,105.45 ",
INTEGUMENTARY,11426,TOTAL,"4,558 ","$1,484,854.42 ","$1,160,552.15 ",
INTEGUMENTARY,11440,80S,N/A,$0.00 ,$0.00 ,
INTEGUMENTARY,11440,SG,110 ,"$7,363.44 ","$5,485.18 ",
INTEGUMENTARY,11440,OTHER,"22,993 ","$2,635,329.28 ","$1,977,920.00 ",
INTEGUMENTARY,11440,TOTAL,"23,103 ","$2,642,692.72 ","$1,983,405.18 ",
INTEGUMENTARY,11441,80S,N/A,$0.00 ,$0.00 ,
INTEGUMENTARY,11441,SG,80 ,"$5,094.88 ","$3,665.40 ",
INTEGUMENTARY,11441,OTHER,"24,418 ","$3,108,036.90 ","$2,356,633.58 ",
INTEGUMENTARY,11441,TOTAL,"24,498 ","$3,113,131.78 ","$2,360,298.98 ",
INTEGUMENTARY,11442,80S,N/A,$0.00 ,$0.00 ,
INTEGUMENTARY,11442,SG,145 ,"$13,468.07 ","$10,394.78 ",
INTEGUMENTARY,11442,OTHER,"26,072 ","$3,297,112.59 ","$2,540,805.35 ",
INTEGUMENTARY,11442,TOTAL,"26,217 ","$3,310,580.66 ","$2,551,200.13 ",
INTEGUMENTARY,11443,80S,N/A,$0.00 ,$0.00 ,
INTEGUMENTARY,11443,SG,17 ,"$1,697.98 ","$1,358.40 ",
INTEGUMENTARY,11443,OTHER,"7,975 ","$1,206,623.41 ","$935,640.14 ",
INTEGUMENTARY,11443,TOTAL,"7,992 ","$1,208,321.39 ","$936,998.54 ",
INTEGUMENTARY,11444,SG,N/A,"$2,542.00 ","$2,033.61 ",
