CPT only copyright 2015 American Medical Association. All rights reserved.,,,,,,,,
,,,,,,,,
"""2015 Part B National Summary Data File
Code Range: 02) Surgery (10000 - 69999)"" ",,,,,,,,
This data table begins with column headers on row 5 and data cells are A-6 through F-18033,,,,,,,,
EYE,68745,80S,N/A,$118.16,$92.64,,,
EYE,68745,OTHER,25,"$22,853.12","$17,916.85",,,
EYE,68745,TOTAL,26,"$22,971.28","$18,009.49",,,
EYE,68750,80S,23,"$3,065.39","$2,403.24",,,
EYE,68750,SG,25,"$18,240.13","$13,858.16",,,
EYE,68750,OTHER,796,"$620,466.82","$481,211.17",,,
EYE,68750,TOTAL,844,"$641,772.34","$497,472.57",,,
EYE,68760,SG,123,"$9,414.21","$7,343.06",,,
EYE,68760,OTHER,"10,891","$2,000,888.63","$1,531,854.99",,,
EYE,68760,TOTAL,"11,014","$2,010,302.84","$1,539,198.05",,,
EYE,68761,80S,N/A,$0.00,$0.00,,,
EYE,68761,SG,"1,319","$71,598.09","$56,057.71",,,
EYE,68761,OTHER,"355,564","$48,013,549.65","$36,717,776.76",,,
EYE,68761,TOTAL,"356,883","$48,085,147.74","$36,773,834.47",,,
EYE,68770,SG,N/A,$384.40,$301.36,,,
EYE,68770,OTHER,65,"$31,527.11","$24,482.02",,,
EYE,68770,TOTAL,67,"$31,911.51","$24,783.38",,,
EYE,68801,SG,N/A,$0.00,$0.00,,,
EYE,68801,OTHER,"34,771","$4,008,853.41","$3,043,583.18",,,
EYE,68801,TOTAL,"34,771","$4,008,853.41","$3,043,583.18",,,
EYE,68810,80S,N/A,$0.00,$0.00,,,
EYE,68810,SG,25,"$2,621.84","$2,055.52",,,
EYE,68810,OTHER,"20,810","$6,110,818.51","$4,697,463.42",,,
EYE,68810,TOTAL,"20,835","$6,113,440.35","$4,699,518.94",,,
EYE,68811,80S,N/A,$0.00,$0.00,,,
EYE,68811,SG,N/A,"$6,564.79","$5,146.80",,,
EYE,68811,OTHER,849,"$317,926.87","$247,087.44",,,
EYE,68811,TOTAL,857,"$324,491.66","$252,234.24",,,
EYE,68815,80S,N/A,$0.00,$0.00,,,
EYE,68815,SG,255,"$138,253.50","$107,973.41",,,
EYE,68815,OTHER,"11,084","$3,530,464.85","$2,750,113.63",,,
EYE,68815,TOTAL,"11,339","$3,668,718.35","$2,858,087.04",,,
EYE,68816,SG,N/A,"$1,696.49","$1,330.06",,,
EYE,68816,OTHER,264,"$101,493.48","$77,454.17",,,
EYE,68816,TOTAL,266,"$103,189.97","$78,784.23",,,
EYE,68840,80S,N/A,$0.00,$0.00,,,
EYE,68840,SG,21,$997.92,$602.94,,,
EYE,68840,OTHER,"32,398","$4,848,326.96","$3,689,031.60",,,
EYE,68840,TOTAL,"32,419","$4,849,324.88","$3,689,634.54",,,
EYE,68850,OTHER,94,"$6,802.82","$5,045.73",,,
EYE,68850,TOTAL,94,"$6,802.82","$5,045.73",,,
EYE,68899,SG,N/A,$0.00,$0.00,,,
EYE,68899,OTHER,72,"$16,356.85","$12,765.05",,,
EYE,68899,TOTAL,72,"$16,356.85","$12,765.05",,,
FEMALE GENITALIA,56405,80S,N/A,$0.00,$0.00,,,
FEMALE GENITALIA,56405,SG,N/A,$23.27,$18.25,,,
FEMALE GENITALIA,56405,OTHER,"6,732","$701,199.63","$519,028.59",,,
FEMALE GENITALIA,56405,TOTAL,"6,733","$701,222.90","$519,046.84",,,
FEMALE GENITALIA,56420,OTHER,"1,711","$175,695.79","$127,484.52",,,
FEMALE GENITALIA,56420,TOTAL,"1,711","$175,695.79","$127,484.52",,,
FEMALE GENITALIA,56440,80S,N/A,$0.00,$0.00,,,
FEMALE GENITALIA,56440,OTHER,314,"$87,441.29","$66,882.88",,,
FEMALE GENITALIA,56440,TOTAL,314,"$87,441.29","$66,882.88",,,
FEMALE GENITALIA,56441,80S,N/A,$32.85,$25.75,,,
FEMALE GENITALIA,56441,SG,N/A,"$7,010.10","$5,495.92",,,
FEMALE GENITALIA,56441,OTHER,428,"$83,005.37","$63,845.28",,,
FEMALE GENITALIA,56441,TOTAL,438,"$90,048.32","$69,366.95",,,
FEMALE GENITALIA,56442,OTHER,11,"$1,518.18","$1,172.21",,,
FEMALE GENITALIA,56442,TOTAL,11,"$1,518.18","$1,172.21",,,
FEMALE GENITALIA,56501,80S,N/A,$0.00,$0.00,,,
FEMALE GENITALIA,56501,SG,N/A,$107.72,$84.45,,,
FEMALE GENITALIA,56501,OTHER,"3,705","$443,683.36","$327,131.63",,,
FEMALE GENITALIA,56501,TOTAL,"3,707","$443,791.08","$327,216.08",,,
FEMALE GENITALIA,56515,80S,N/A,$0.00,$0.00,,,
FEMALE GENITALIA,56515,SG,N/A,$446.00,$349.66,,,
FEMALE GENITALIA,56515,OTHER,"1,748","$374,619.32","$284,896.06",,,
FEMALE GENITALIA,56515,TOTAL,"1,749","$375,065.32","$285,245.72",,,
FEMALE GENITALIA,56605,80S,N/A,$0.00,$0.00,,,
FEMALE GENITALIA,56605,SG,N/A,$0.00,$0.00,,,
FEMALE GENITALIA,56605,OTHER,"28,502","$2,141,538.51","$1,556,099.53",,,
FEMALE GENITALIA,56605,TOTAL,"28,502","$2,141,538.51","$1,556,099.53",,,
FEMALE GENITALIA,56606,80S,N/A,$0.00,$0.00,,,
FEMALE GENITALIA,56606,SG,N/A,$0.00,$0.00,,,
FEMALE GENITALIA,56606,OTHER,"5,091","$177,790.22","$135,937.99",,,
FEMALE GENITALIA,56606,TOTAL,"5,091","$177,790.22","$135,937.99",,,
FEMALE GENITALIA,56620,80S,226,"$15,954.77","$12,337.56",,,
FEMALE GENITALIA,56620,SG,N/A,"$5,035.48","$3,502.62",,,
FEMALE GENITALIA,56620,OTHER,"2,989","$1,591,069.67","$1,227,230.63",,,
FEMALE GENITALIA,56620,TOTAL,"3,220","$1,612,059.92","$1,243,070.81",,,
FEMALE GENITALIA,56625,80S,26,"$2,306.02","$1,807.95",,,
FEMALE GENITALIA,56625,OTHER,163,"$101,419.04","$78,400.94",,,
FEMALE GENITALIA,56625,TOTAL,189,"$103,725.06","$80,208.89",,,
FEMALE GENITALIA,56630,80S,107,"$14,783.40","$11,593.53",,,
FEMALE GENITALIA,56630,SG,N/A,$0.00,$0.00,,,
FEMALE GENITALIA,56630,OTHER,821,"$762,320.91","$593,040.65",,,
FEMALE GENITALIA,56630,TOTAL,928,"$777,104.31","$604,634.18",,,
FEMALE GENITALIA,56631,80S,28,"$5,013.25","$3,930.40",,,
FEMALE GENITALIA,56631,OTHER,217,"$256,178.40","$200,366.47",,,
FEMALE GENITALIA,56631,TOTAL,245,"$261,191.65","$204,296.87",,,
FEMALE GENITALIA,56632,80S,44,"$9,060.68","$6,939.08",,,
FEMALE GENITALIA,56632,OTHER,239,"$324,695.23","$253,755.19",,,
FEMALE GENITALIA,56632,TOTAL,283,"$333,755.91","$260,694.27",,,
FEMALE GENITALIA,56633,80S,30,"$4,983.53","$3,910.49",,,
FEMALE GENITALIA,56633,OTHER,123,"$141,852.93","$111,186.13",,,
FEMALE GENITALIA,56633,TOTAL,153,"$146,836.46","$115,096.62",,,
FEMALE GENITALIA,56634,80S,N/A,"$1,467.53","$1,148.87",,,
FEMALE GENITALIA,56634,OTHER,37,"$45,876.93","$35,982.99",,,
FEMALE GENITALIA,56634,TOTAL,45,"$47,344.46","$37,131.86",,,
FEMALE GENITALIA,56637,80S,27,"$6,016.28","$4,599.35",,,
FEMALE GENITALIA,56637,OTHER,91,"$137,837.25","$106,633.13",,,
FEMALE GENITALIA,56637,TOTAL,118,"$143,853.53","$111,232.48",,,
FEMALE GENITALIA,56640,80S,N/A,$440.96,$345.70,,,
FEMALE GENITALIA,56640,OTHER,N/A,"$14,144.59","$11,089.37",,,
FEMALE GENITALIA,56640,TOTAL,N/A,"$14,585.55","$11,435.07",,,
FEMALE GENITALIA,56700,80S,N/A,$13.04,$10.22,,,
FEMALE GENITALIA,56700,OTHER,53,"$9,727.26","$7,372.76",,,
FEMALE GENITALIA,56700,TOTAL,54,"$9,740.30","$7,382.98",,,
FEMALE GENITALIA,56740,80S,N/A,$0.00,$0.00,,,
FEMALE GENITALIA,56740,SG,N/A,$967.37,$758.42,,,
FEMALE GENITALIA,56740,OTHER,382,"$131,201.95","$100,240.97",,,
FEMALE GENITALIA,56740,TOTAL,383,"$132,169.32","$100,999.39",,,
FEMALE GENITALIA,56800,80S,20,$428.81,$331.94,,,
FEMALE GENITALIA,56800,OTHER,208,"$41,396.94","$32,174.28",,,
FEMALE GENITALIA,56800,TOTAL,228,"$41,825.75","$32,506.22",,,
FEMALE GENITALIA,56805,OTHER,N/A,"$8,125.16","$6,370.11",,,
FEMALE GENITALIA,56805,TOTAL,N/A,"$8,125.16","$6,370.11",,,
FEMALE GENITALIA,56810,80S,50,"$1,307.90",$999.38,,,
FEMALE GENITALIA,56810,OTHER,345,"$86,216.73","$66,006.04",,,
FEMALE GENITALIA,56810,TOTAL,395,"$87,524.63","$67,005.42",,,
FEMALE GENITALIA,56820,OTHER,"6,301","$640,696.08","$466,006.40",,,
FEMALE GENITALIA,56820,TOTAL,"6,301","$640,696.08","$466,006.40",,,
FEMALE GENITALIA,56821,80S,N/A,$0.00,$0.00,,,
FEMALE GENITALIA,56821,OTHER,"2,855","$384,234.70","$282,927.98",,,
FEMALE GENITALIA,56821,TOTAL,"2,855","$384,234.70","$282,927.98",,,
FEMALE GENITALIA,57000,80S,N/A,$12.93,$10.13,,,
FEMALE GENITALIA,57000,OTHER,67,"$12,851.42","$9,519.42",,,
FEMALE GENITALIA,57000,TOTAL,68,"$12,864.35","$9,529.55",,,
FEMALE GENITALIA,57010,80S,N/A,$164.03,$128.60,,,
FEMALE GENITALIA,57010,OTHER,63,"$21,668.05","$16,984.32",,,
FEMALE GENITALIA,57010,TOTAL,67,"$21,832.08","$17,112.92",,,
FEMALE GENITALIA,57020,OTHER,41,"$4,582.34","$3,558.54",,,
FEMALE GENITALIA,57020,TOTAL,41,"$4,582.34","$3,558.54",,,
FEMALE GENITALIA,57022,80S,N/A,$15.18,$11.90,,,
FEMALE GENITALIA,57022,OTHER,N/A,$515.66,$403.48,,,
FEMALE GENITALIA,57022,TOTAL,N/A,$530.84,$415.38,,,
FEMALE GENITALIA,57023,80S,N/A,$0.00,$0.00,,,
FEMALE GENITALIA,57023,OTHER,62,"$17,869.17","$13,966.58",,,
FEMALE GENITALIA,57023,TOTAL,62,"$17,869.17","$13,966.58",,,
FEMALE GENITALIA,57061,80S,N/A,$0.00,$0.00,,,
FEMALE GENITALIA,57061,SG,N/A,$87.62,$68.70,,,
FEMALE GENITALIA,57061,OTHER,"1,914","$200,864.08","$145,996.19",,,
FEMALE GENITALIA,57061,TOTAL,"1,916","$200,951.70","$146,064.89",,,
FEMALE GENITALIA,57065,80S,N/A,$0.00,$0.00,,,
FEMALE GENITALIA,57065,OTHER,972,"$191,339.70","$145,533.51",,,
FEMALE GENITALIA,57065,TOTAL,972,"$191,339.70","$145,533.51",,,
FEMALE GENITALIA,57100,80S,N/A,$0.00,$0.00,,,
FEMALE GENITALIA,57100,OTHER,"5,517","$426,024.03","$315,210.53",,,
FEMALE GENITALIA,57100,TOTAL,"5,517","$426,024.03","$315,210.53",,,
FEMALE GENITALIA,57105,80S,N/A,$0.00,$0.00,,,
FEMALE GENITALIA,57105,OTHER,686,"$96,385.35","$73,127.02",,,
FEMALE GENITALIA,57105,TOTAL,686,"$96,385.35","$73,127.02",,,
FEMALE GENITALIA,57106,80S,187,"$8,926.97","$6,971.83",,,
FEMALE GENITALIA,57106,SG,N/A,$0.00,$0.00,,,
FEMALE GENITALIA,57106,OTHER,965,"$326,171.43","$253,143.16",,,
FEMALE GENITALIA,57106,TOTAL,"1,152","$335,098.40","$260,114.99",,,
FEMALE GENITALIA,57107,80S,31,"$5,795.44","$4,543.63",,,
FEMALE GENITALIA,57107,OTHER,144,"$185,484.77","$142,483.77",,,
FEMALE GENITALIA,57107,TOTAL,175,"$191,280.21","$147,027.40",,,
FEMALE GENITALIA,57109,80S,N/A,$689.98,$540.94,,,
FEMALE GENITALIA,57109,OTHER,17,"$26,601.53","$20,929.71",,,
FEMALE GENITALIA,57109,TOTAL,20,"$27,291.51","$21,470.65",,,
FEMALE GENITALIA,57110,80S,211,"$21,495.11","$16,650.12",,,
FEMALE GENITALIA,57110,OTHER,906,"$678,722.10","$530,218.41",,,
FEMALE GENITALIA,57110,TOTAL,"1,117","$700,217.21","$546,868.53",,,
FEMALE GENITALIA,57111,80S,N/A,"$1,940.64","$1,521.46",,,
FEMALE GENITALIA,57111,OTHER,33,"$46,126.45","$36,163.15",,,
FEMALE GENITALIA,57111,TOTAL,42,"$48,067.09","$37,684.61",,,
FEMALE GENITALIA,57112,80S,N/A,$294.45,$230.85,,,
FEMALE GENITALIA,57112,OTHER,N/A,"$8,167.43","$4,983.00",,,
FEMALE GENITALIA,57112,TOTAL,N/A,"$8,461.88","$5,213.85",,,
FEMALE GENITALIA,57120,80S,626,"$36,725.44","$28,479.04",,,
FEMALE GENITALIA,57120,SG,N/A,$0.00,$0.00,,,
FEMALE GENITALIA,57120,OTHER,"2,813","$1,055,050.81","$822,384.58",,,
FEMALE GENITALIA,57120,TOTAL,"3,439","$1,091,776.25","$850,863.62",,,
FEMALE GENITALIA,57130,80S,N/A,$0.00,$0.00,,,
FEMALE GENITALIA,57130,OTHER,67,"$10,611.33","$8,135.47",,,
FEMALE GENITALIA,57130,TOTAL,67,"$10,611.33","$8,135.47",,,
FEMALE GENITALIA,57135,80S,N/A,$0.00,$0.00,,,
FEMALE GENITALIA,57135,SG,11,"$11,261.75","$8,829.22",,,
FEMALE GENITALIA,57135,OTHER,"1,269","$276,221.02","$209,966.30",,,
FEMALE GENITALIA,57135,TOTAL,"1,280","$287,482.77","$218,795.52",,,
FEMALE GENITALIA,57150,80S,N/A,$0.00,$0.00,,,
FEMALE GENITALIA,57150,OTHER,"28,895","$1,223,647.54","$887,722.79",,,
FEMALE GENITALIA,57150,TOTAL,"28,895","$1,223,647.54","$887,722.79",,,
FEMALE GENITALIA,57155,80S,N/A,$0.00,$0.00,,,
FEMALE GENITALIA,57155,SG,N/A,"$1,757.64","$1,377.96",,,
FEMALE GENITALIA,57155,OTHER,"3,383","$1,033,813.03","$804,566.90",,,
FEMALE GENITALIA,57155,TOTAL,"3,389","$1,035,570.67","$805,944.86",,,
FEMALE GENITALIA,57156,OTHER,"12,112","$1,975,372.49","$1,538,121.53",,,
FEMALE GENITALIA,57156,TOTAL,"12,112","$1,975,372.49","$1,538,121.53",,,
FEMALE GENITALIA,57160,SG,N/A,$42.63,$33.42,,,
FEMALE GENITALIA,57160,OTHER,"90,238","$6,571,756.03","$4,787,191.69",,,
FEMALE GENITALIA,57160,TOTAL,"90,239","$6,571,798.66","$4,787,225.11",,,
FEMALE GENITALIA,57170,OTHER,60,"$3,641.01","$2,693.13",,,
FEMALE GENITALIA,57170,TOTAL,60,"$3,641.01","$2,693.13",,,
FEMALE GENITALIA,57180,80S,N/A,$0.00,$0.00,,,
FEMALE GENITALIA,57180,OTHER,807,"$116,446.91","$85,833.75",,,
FEMALE GENITALIA,57180,TOTAL,807,"$116,446.91","$85,833.75",,,
FEMALE GENITALIA,57200,80S,59,"$1,762.29","$1,363.95",,,
FEMALE GENITALIA,57200,SG,N/A,"$1,032.82",$809.73,,,
FEMALE GENITALIA,57200,OTHER,474,"$111,103.53","$86,026.11",,,
FEMALE GENITALIA,57200,TOTAL,534,"$113,898.64","$88,199.79",,,
FEMALE GENITALIA,57210,80S,45,"$1,526.39","$1,196.21",,,
FEMALE GENITALIA,57210,OTHER,455,"$98,303.64","$76,104.72",,,
FEMALE GENITALIA,57210,TOTAL,500,"$99,830.03","$77,300.93",,,
FEMALE GENITALIA,57220,80S,33,$897.02,$706.30,,,
FEMALE GENITALIA,57220,SG,N/A,"$4,618.30","$3,620.75",,,
FEMALE GENITALIA,57220,OTHER,265,"$53,965.25","$41,900.48",,,
FEMALE GENITALIA,57220,TOTAL,302,"$59,480.57","$46,227.53",,,
FEMALE GENITALIA,57230,80S,N/A,$119.62,$93.78,,,
FEMALE GENITALIA,57230,SG,N/A,"$2,600.42","$2,038.73",,,
FEMALE GENITALIA,57230,OTHER,83,"$18,995.86","$14,358.56",,,
FEMALE GENITALIA,57230,TOTAL,91,"$21,715.90","$16,491.07",,,
FEMALE GENITALIA,57240,80S,"2,557","$177,194.92","$136,838.97",,,
FEMALE GENITALIA,57240,SG,24,"$26,624.88","$19,625.63",,,
FEMALE GENITALIA,57240,OTHER,"10,472","$5,105,821.44","$3,944,294.35",,,
FEMALE GENITALIA,57240,TOTAL,"13,053","$5,309,641.24","$4,100,758.95",,,
FEMALE GENITALIA,57250,80S,"1,943","$150,324.81","$114,918.15",,,
FEMALE GENITALIA,57250,SG,17,"$29,667.43","$23,249.68",,,
FEMALE GENITALIA,57250,OTHER,"7,741","$4,062,300.26","$3,132,633.62",,,
FEMALE GENITALIA,57250,TOTAL,"9,701","$4,242,292.50","$3,270,801.45",,,
FEMALE GENITALIA,57260,80S,"2,510","$282,623.43","$218,452.05",,,
FEMALE GENITALIA,57260,SG,N/A,"$9,190.93","$7,205.68",,,
FEMALE GENITALIA,57260,OTHER,"7,729","$5,728,186.88","$4,428,389.54",,,
FEMALE GENITALIA,57260,TOTAL,"10,244","$6,020,001.24","$4,654,047.27",,,
FEMALE GENITALIA,57265,80S,"1,329","$167,998.67","$130,493.47",,,
FEMALE GENITALIA,57265,SG,N/A,"$13,855.09","$10,862.39",,,
FEMALE GENITALIA,57265,OTHER,"4,472","$3,701,112.40","$2,866,909.80",,,
FEMALE GENITALIA,57265,TOTAL,"5,809","$3,882,966.16","$3,008,265.66",,,
FEMALE GENITALIA,57267,80S,"1,584","$61,536.04","$47,849.20",,,
FEMALE GENITALIA,57267,SG,N/A,$0.00,$0.00,,,
FEMALE GENITALIA,57267,OTHER,"6,953","$1,801,471.11","$1,398,763.87",,,
FEMALE GENITALIA,57267,TOTAL,"8,537","$1,863,007.15","$1,446,613.07",,,
FEMALE GENITALIA,57268,80S,243,"$10,714.48","$8,245.15",,,
FEMALE GENITALIA,57268,SG,N/A,$526.96,$413.14,,,
FEMALE GENITALIA,57268,OTHER,900,"$259,093.61","$199,744.49",,,
FEMALE GENITALIA,57268,TOTAL,"1,144","$270,335.05","$208,402.78",,,
FEMALE GENITALIA,57270,80S,75,"$4,703.87","$3,687.85",,,
FEMALE GENITALIA,57270,OTHER,327,"$151,477.79","$117,051.71",,,
FEMALE GENITALIA,57270,TOTAL,402,"$156,181.66","$120,739.56",,,
FEMALE GENITALIA,57280,80S,465,"$60,435.96","$46,971.48",,,
FEMALE GENITALIA,57280,OTHER,"1,400","$1,125,450.13","$873,839.26",,,
FEMALE GENITALIA,57280,TOTAL,"1,865","$1,185,886.09","$920,810.74",,,
FEMALE GENITALIA,57282,80S,"1,852","$74,547.85","$57,835.78",,,
FEMALE GENITALIA,57282,SG,N/A,$0.00,$0.00,,,
FEMALE GENITALIA,57282,OTHER,"7,020","$1,844,081.68","$1,431,992.50",,,
FEMALE GENITALIA,57282,TOTAL,"8,872","$1,918,629.53","$1,489,828.28",,,
FEMALE GENITALIA,57283,80S,714,"$43,093.14","$33,403.65",,,
FEMALE GENITALIA,57283,OTHER,"3,494","$1,361,440.42","$1,052,523.83",,,
FEMALE GENITALIA,57283,TOTAL,"4,208","$1,404,533.56","$1,085,927.48",,,
FEMALE GENITALIA,57284,80S,88,"$8,478.66","$6,542.56",,,
FEMALE GENITALIA,57284,OTHER,295,"$183,402.79","$141,628.76",,,
FEMALE GENITALIA,57284,TOTAL,383,"$191,881.45","$148,171.32",,,
FEMALE GENITALIA,57285,80S,258,"$15,475.87","$12,021.76",,,
FEMALE GENITALIA,57285,OTHER,"1,021","$429,790.56","$333,054.76",,,
FEMALE GENITALIA,57285,TOTAL,"1,279","$445,266.43","$345,076.52",,,
FEMALE GENITALIA,57287,80S,294,"$26,053.65","$19,628.72",,,
FEMALE GENITALIA,57287,SG,N/A,"$8,209.90","$6,397.65",,,
FEMALE GENITALIA,57287,OTHER,"3,016","$1,938,296.92","$1,487,323.50",,,
FEMALE GENITALIA,57287,TOTAL,"3,318","$1,972,560.47","$1,513,349.87",,,
FEMALE GENITALIA,57288,80S,"4,630","$367,631.75","$284,034.26",,,
FEMALE GENITALIA,57288,SG,71,"$131,218.98","$100,038.41",,,
FEMALE GENITALIA,57288,OTHER,"25,162","$16,330,495.23","$12,599,660.51",,,
FEMALE GENITALIA,57288,TOTAL,"29,863","$16,829,345.96","$12,983,733.18",,,
FEMALE GENITALIA,57289,80S,N/A,$0.00,$0.00,,,
FEMALE GENITALIA,57289,OTHER,34,"$24,549.39","$19,176.87",,,
FEMALE GENITALIA,57289,TOTAL,34,"$24,549.39","$19,176.87",,,
FEMALE GENITALIA,57291,OTHER,N/A,"$4,551.41","$3,577.75",,,
FEMALE GENITALIA,57291,TOTAL,N/A,"$4,551.41","$3,577.75",,,
FEMALE GENITALIA,57292,OTHER,19,"$12,528.27","$9,822.14",,,
FEMALE GENITALIA,57292,TOTAL,19,"$12,528.27","$9,822.14",,,
FEMALE GENITALIA,57295,80S,292,"$15,012.09","$11,563.28",,,
FEMALE GENITALIA,57295,SG,N/A,"$8,820.52","$6,915.29",,,
FEMALE GENITALIA,57295,OTHER,"2,085","$845,407.87","$650,274.75",,,
FEMALE GENITALIA,57295,TOTAL,"2,385","$869,240.48","$668,753.32",,,
FEMALE GENITALIA,57296,80S,13,"$1,701.16","$1,333.71",,,
FEMALE GENITALIA,57296,OTHER,93,"$76,037.72","$58,881.68",,,
FEMALE GENITALIA,57296,TOTAL,106,"$77,738.88","$60,215.39",,,
FEMALE GENITALIA,57300,80S,36,"$2,373.87","$1,860.42",,,
FEMALE GENITALIA,57300,SG,N/A,$975.06,$764.45,,,
FEMALE GENITALIA,57300,OTHER,209,"$102,428.61","$79,090.02",,,
FEMALE GENITALIA,57300,TOTAL,246,"$105,777.54","$81,714.89",,,
FEMALE GENITALIA,57305,80S,94,"$7,738.34","$6,047.64",,,
FEMALE GENITALIA,57305,OTHER,277,"$151,308.03","$117,117.81",,,
FEMALE GENITALIA,57305,TOTAL,371,"$159,046.37","$123,165.45",,,
FEMALE GENITALIA,57307,80S,13,"$1,845.04","$1,453.88",,,
FEMALE GENITALIA,57307,OTHER,32,"$24,475.10","$19,042.71",,,
FEMALE GENITALIA,57307,TOTAL,45,"$26,320.14","$20,496.59",,,
FEMALE GENITALIA,57308,80S,N/A,$639.36,$501.26,,,
FEMALE GENITALIA,57308,OTHER,53,"$24,068.97","$18,870.02",,,
FEMALE GENITALIA,57308,TOTAL,63,"$24,708.33","$19,371.28",,,
FEMALE GENITALIA,57310,80S,N/A,$327.93,$257.10,,,
FEMALE GENITALIA,57310,OTHER,27,"$9,457.10","$7,414.36",,,
FEMALE GENITALIA,57310,TOTAL,33,"$9,785.03","$7,671.46",,,
FEMALE GENITALIA,57311,80S,N/A,$220.11,$172.57,,,
FEMALE GENITALIA,57311,OTHER,30,"$10,277.14","$8,055.18",,,
FEMALE GENITALIA,57311,TOTAL,34,"$10,497.25","$8,227.75",,,
FEMALE GENITALIA,57320,80S,19,"$1,351.30","$1,026.78",,,
FEMALE GENITALIA,57320,OTHER,114,"$55,378.36","$43,315.11",,,
FEMALE GENITALIA,57320,TOTAL,133,"$56,729.66","$44,341.89",,,
FEMALE GENITALIA,57330,80S,N/A,$206.68,$162.03,,,
FEMALE GENITALIA,57330,OTHER,17,"$11,669.28","$9,035.59",,,
FEMALE GENITALIA,57330,TOTAL,19,"$11,875.96","$9,197.62",,,
FEMALE GENITALIA,57335,80S,N/A,$0.00,$0.00,,,
FEMALE GENITALIA,57335,OTHER,11,"$9,722.37","$7,613.62",,,
FEMALE GENITALIA,57335,TOTAL,11,"$9,722.37","$7,613.62",,,
FEMALE GENITALIA,57400,80S,N/A,$0.00,$0.00,,,
FEMALE GENITALIA,57400,OTHER,142,"$18,470.62","$13,836.98",,,
FEMALE GENITALIA,57400,TOTAL,142,"$18,470.62","$13,836.98",,,
FEMALE GENITALIA,57410,80S,N/A,$0.00,$0.00,,,
FEMALE GENITALIA,57410,SG,N/A,"$3,079.04","$2,379.93",,,
FEMALE GENITALIA,57410,OTHER,"2,738","$354,135.50","$265,714.83",,,
FEMALE GENITALIA,57410,TOTAL,"2,741","$357,214.54","$268,094.76",,,
FEMALE GENITALIA,57415,80S,N/A,$182.48,$143.08,,,
FEMALE GENITALIA,57415,OTHER,533,"$97,885.20","$74,506.47",,,
FEMALE GENITALIA,57415,TOTAL,542,"$98,067.68","$74,649.55",,,
FEMALE GENITALIA,57420,80S,N/A,$0.00,$0.00,,,
FEMALE GENITALIA,57420,SG,N/A,$126.70,$99.30,,,
FEMALE GENITALIA,57420,OTHER,"4,792","$500,349.67","$363,036.94",,,
FEMALE GENITALIA,57420,TOTAL,"4,797","$500,476.37","$363,136.24",,,
FEMALE GENITALIA,57421,80S,N/A,$0.00,$0.00,,,
FEMALE GENITALIA,57421,SG,N/A,$104.44,$81.88,,,
FEMALE GENITALIA,57421,OTHER,"3,893","$580,595.74","$426,211.37",,,
FEMALE GENITALIA,57421,TOTAL,"3,895","$580,700.18","$426,293.25",,,
FEMALE GENITALIA,57423,80S,110,"$8,347.34","$6,431.07",,,
FEMALE GENITALIA,57423,OTHER,325,"$167,875.98","$128,803.87",,,
FEMALE GENITALIA,57423,TOTAL,435,"$176,223.32","$135,234.94",,,
FEMALE GENITALIA,57425,80S,"2,069","$294,065.07","$227,615.92",,,
FEMALE GENITALIA,57425,OTHER,"6,877","$6,483,784.13","$5,015,255.51",,,
FEMALE GENITALIA,57425,TOTAL,"8,946","$6,777,849.20","$5,242,871.43",,,
FEMALE GENITALIA,57426,80S,26,"$2,806.17","$2,198.36",,,
FEMALE GENITALIA,57426,OTHER,98,"$67,172.27","$52,225.60",,,
FEMALE GENITALIA,57426,TOTAL,124,"$69,978.44","$54,423.96",,,
FEMALE GENITALIA,57452,80S,N/A,$0.00,$0.00,,,
FEMALE GENITALIA,57452,SG,N/A,$211.15,$165.50,,,
FEMALE GENITALIA,57452,OTHER,"7,551","$755,225.70","$539,863.45",,,
FEMALE GENITALIA,57452,TOTAL,"7,558","$755,436.85","$540,028.95",,,
FEMALE GENITALIA,57454,80S,N/A,$0.00,$0.00,,,
FEMALE GENITALIA,57454,OTHER,"18,322","$2,779,012.13","$1,991,755.71",,,
FEMALE GENITALIA,57454,TOTAL,"18,322","$2,779,012.13","$1,991,755.71",,,
FEMALE GENITALIA,57455,SG,N/A,$57.64,$45.19,,,
FEMALE GENITALIA,57455,OTHER,"3,207","$432,299.74","$309,343.61",,,
FEMALE GENITALIA,57455,TOTAL,"3,208","$432,357.38","$309,388.80",,,
FEMALE GENITALIA,57456,80S,N/A,$0.00,$0.00,,,
FEMALE GENITALIA,57456,OTHER,"4,471","$570,644.13","$410,464.20",,,
FEMALE GENITALIA,57456,TOTAL,"4,471","$570,644.13","$410,464.20",,,
FEMALE GENITALIA,57460,80S,N/A,$0.00,$0.00,,,
FEMALE GENITALIA,57460,SG,N/A,$192.82,$77.10,,,
FEMALE GENITALIA,57460,OTHER,968,"$209,052.81","$157,843.56",,,
FEMALE GENITALIA,57460,TOTAL,969,"$209,245.63","$157,920.66",,,
FEMALE GENITALIA,57461,80S,N/A,$0.00,$0.00,,,
FEMALE GENITALIA,57461,SG,N/A,$281.93,$221.03,,,
FEMALE GENITALIA,57461,OTHER,826,"$200,446.42","$151,103.17",,,
FEMALE GENITALIA,57461,TOTAL,828,"$200,728.35","$151,324.20",,,
FEMALE GENITALIA,57500,80S,N/A,$0.00,$0.00,,,
