"CPT only copyright 2022 American Medical Association. All rights reserved.					",,,,,,
,,,,,,
"2022 Part B National Summary Data File 
Code Range: 02) Surgery (10000 - 69999)",,,,,,
This data table begins with column headers on row 5 and data cells are A-6 through F-17668,,,,,,
EYE,65757,OTHER,"1,038 ","$178,217.67 ","$141,059.65 ",
EYE,65757,TOTAL,"1,038 ","$178,217.67 ","$141,059.65 ",
EYE,65760,OTHER,N/A,$0.00 ,$0.00 ,
EYE,65760,TOTAL,N/A,$0.00 ,$0.00 ,
EYE,65765,SG,N/A,$0.00 ,$0.00 ,
EYE,65765,OTHER,N/A,$0.00 ,$0.00 ,
EYE,65765,TOTAL,N/A,$0.00 ,$0.00 ,
EYE,65770,80S,22 ,"$5,200.69 ","$3,934.79 ",
EYE,65770,OTHER,125 ,"$252,993.43 ","$198,638.45 ",
EYE,65770,TOTAL,147 ,"$258,194.12 ","$202,573.24 ",
EYE,65771,OTHER,N/A,$0.00 ,$0.00 ,
EYE,65771,TOTAL,N/A,$0.00 ,$0.00 ,
EYE,65772,SG,203 ,"$52,662.94 ","$41,473.81 ",
EYE,65772,OTHER,"1,316 ","$368,251.65 ","$286,594.71 ",
EYE,65772,TOTAL,"1,519 ","$420,914.59 ","$328,068.52 ",
EYE,65775,SG,N/A,$953.67 ,$755.31 ,
EYE,65775,OTHER,23 ,"$13,463.29 ","$10,657.62 ",
EYE,65775,TOTAL,24 ,"$14,416.96 ","$11,412.93 ",
EYE,65778,80S,N/A,$12.78 ,$10.18 ,
EYE,65778,SG,N/A,$0.00 ,$0.00 ,
EYE,65778,OTHER,"53,049 ","$74,740,191.95 ","$58,702,688.82 ",
EYE,65778,TOTAL,"53,051 ","$74,740,204.73 ","$58,702,699.00 ",
EYE,65779,80S,N/A,$51.52 ,$40.59 ,
EYE,65779,SG,N/A,$0.00 ,$0.00 ,
EYE,65779,OTHER,519 ,"$186,135.54 ","$144,815.07 ",
EYE,65779,TOTAL,522 ,"$186,187.06 ","$144,855.66 ",
EYE,65780,80S,N/A,$0.00 ,$0.00 ,
EYE,65780,SG,42 ,"$75,627.84 ","$59,796.85 ",
EYE,65780,OTHER,"2,289 ","$2,407,817.92 ","$1,880,048.81 ",
EYE,65780,TOTAL,"2,331 ","$2,483,445.76 ","$1,939,845.66 ",
EYE,65781,80S,N/A,$217.69 ,$170.67 ,
EYE,65781,OTHER,26 ,"$41,559.85 ","$32,974.67 ",
EYE,65781,TOTAL,27 ,"$41,777.54 ","$33,145.34 ",
EYE,65782,SG,16 ,"$21,254.15 ","$16,734.63 ",
EYE,65782,OTHER,421 ,"$533,030.90 ","$419,378.31 ",
EYE,65782,TOTAL,437 ,"$554,285.05 ","$436,112.94 ",
EYE,65785,OTHER,24 ,"$35,108.86 ","$27,970.73 ",
EYE,65785,TOTAL,24 ,"$35,108.86 ","$27,970.73 ",
EYE,65800,80S,N/A,$0.00 ,$0.00 ,
EYE,65800,SG,414 ,"$298,650.10 ","$234,676.82 ",
EYE,65800,OTHER,"14,447 ","$2,080,496.85 ","$1,616,440.27 ",
EYE,65800,TOTAL,"14,861 ","$2,379,146.95 ","$1,851,117.09 ",
EYE,65810,80S,N/A,$0.00 ,$0.00 ,
EYE,65810,SG,N/A,"$1,611.97 ","$1,268.42 ",
EYE,65810,OTHER,274 ,"$120,060.15 ","$94,073.44 ",
EYE,65810,TOTAL,277 ,"$121,672.12 ","$95,341.86 ",
EYE,65815,80S,N/A,$0.00 ,$0.00 ,
EYE,65815,SG,43 ,"$38,986.82 ","$29,935.14 ",
EYE,65815,OTHER,956 ,"$464,119.02 ","$365,776.08 ",
EYE,65815,TOTAL,999 ,"$503,105.84 ","$395,711.22 ",
EYE,65820,80S,50 ,"$6,727.13 ","$5,320.68 ",
EYE,65820,SG,"1,671 ","$2,761,808.37 ","$2,155,468.98 ",
EYE,65820,OTHER,"57,126 ","$67,940,903.51 ","$53,297,821.67 ",
EYE,65820,TOTAL,"58,847 ","$70,709,439.01 ","$55,458,611.33 ",
EYE,65850,80S,N/A,$0.00 ,$0.00 ,
EYE,65850,SG,N/A,"$1,650.20 ","$1,312.08 ",
EYE,65850,OTHER,360 ,"$290,059.10 ","$228,406.40 ",
EYE,65850,TOTAL,362 ,"$291,709.30 ","$229,718.48 ",
EYE,65855,SG,"5,386 ","$720,593.43 ","$541,855.88 ",
EYE,65855,OTHER,"150,756 ","$33,670,324.77 ","$25,286,771.50 ",
EYE,65855,TOTAL,"156,142 ","$34,390,918.20 ","$25,828,627.38 ",
EYE,65860,SG,N/A,$333.68 ,$264.28 ,
EYE,65860,OTHER,630 ,"$152,347.29 ","$115,452.88 ",
EYE,65860,TOTAL,632 ,"$152,680.97 ","$115,717.16 ",
EYE,65865,80S,N/A,$0.00 ,$0.00 ,
EYE,65865,SG,18 ,"$11,460.94 ","$8,881.71 ",
EYE,65865,OTHER,678 ,"$248,672.28 ","$196,447.62 ",
EYE,65865,TOTAL,696 ,"$260,133.22 ","$205,329.33 ",
EYE,65870,80S,N/A,$0.00 ,$0.00 ,
EYE,65870,SG,N/A,"$3,640.99 ","$2,866.73 ",
EYE,65870,OTHER,638 ,"$273,554.32 ","$215,983.14 ",
EYE,65870,TOTAL,644 ,"$277,195.31 ","$218,849.87 ",
EYE,65875,80S,N/A,$0.00 ,$0.00 ,
EYE,65875,SG,38 ,"$21,791.07 ","$17,239.70 ",
EYE,65875,OTHER,"1,177 ","$553,071.03 ","$434,162.16 ",
EYE,65875,TOTAL,"1,215 ","$574,862.10 ","$451,401.86 ",
EYE,65880,SG,N/A,$950.00 ,$744.80 ,
EYE,65880,OTHER,82 ,"$58,308.80 ","$45,863.52 ",
EYE,65880,TOTAL,83 ,"$59,258.80 ","$46,608.32 ",
EYE,65900,OTHER,73 ,"$71,163.61 ","$56,174.11 ",
EYE,65900,TOTAL,73 ,"$71,163.61 ","$56,174.11 ",
EYE,65920,80S,N/A,$0.00 ,$0.00 ,
EYE,65920,SG,60 ,"$43,506.83 ","$34,415.25 ",
EYE,65920,OTHER,"2,076 ","$1,316,707.35 ","$1,033,917.99 ",
EYE,65920,TOTAL,"2,136 ","$1,360,214.18 ","$1,068,333.24 ",
EYE,65930,80S,N/A,$0.00 ,$0.00 ,
EYE,65930,SG,15 ,"$9,758.92 ","$7,730.09 ",
EYE,65930,OTHER,445 ,"$218,016.93 ","$170,267.20 ",
EYE,65930,TOTAL,460 ,"$227,775.85 ","$177,997.29 ",
EYE,66020,80S,N/A,$0.00 ,$0.00 ,
EYE,66020,SG,46 ,"$45,625.24 ","$36,000.29 ",
EYE,66020,OTHER,"2,143 ","$582,267.30 ","$452,412.27 ",
EYE,66020,TOTAL,"2,189 ","$627,892.54 ","$488,412.56 ",
EYE,66030,SG,290 ,"$287,887.99 ","$225,550.66 ",
EYE,66030,OTHER,"13,991 ","$4,890,512.76 ","$3,798,331.98 ",
EYE,66030,TOTAL,"14,281 ","$5,178,400.75 ","$4,023,882.64 ",
EYE,66130,80S,N/A,$99.41 ,$77.94 ,
EYE,66130,SG,N/A,"$1,005.82 ",$788.57 ,
EYE,66130,OTHER,129 ,"$72,661.82 ","$56,939.06 ",
EYE,66130,TOTAL,131 ,"$73,767.05 ","$57,805.57 ",
EYE,66150,OTHER,31 ,"$52,047.22 ","$41,211.96 ",
EYE,66150,TOTAL,31 ,"$52,047.22 ","$41,211.96 ",
EYE,66160,OTHER,84 ,"$75,179.78 ","$59,779.79 ",
EYE,66160,TOTAL,84 ,"$75,179.78 ","$59,779.79 ",
EYE,66170,80S,386 ,"$71,754.87 ","$55,633.46 ",
EYE,66170,SG,260 ,"$247,930.02 ","$191,612.29 ",
EYE,66170,OTHER,"7,816 ","$7,904,724.98 ","$6,179,195.43 ",
EYE,66170,TOTAL,"8,462 ","$8,224,409.87 ","$6,426,441.18 ",
EYE,66172,80S,142 ,"$30,742.72 ","$23,920.08 ",
EYE,66172,SG,93 ,"$92,933.77 ","$72,532.98 ",
EYE,66172,OTHER,"2,931 ","$3,331,609.35 ","$2,612,772.94 ",
EYE,66172,TOTAL,"3,166 ","$3,455,285.84 ","$2,709,226.00 ",
EYE,66174,80S,228 ,"$30,844.25 ","$24,113.87 ",
EYE,66174,SG,"1,377 ","$2,265,300.42 ","$1,777,549.95 ",
EYE,66174,OTHER,"34,825 ","$38,330,889.42 ","$30,120,343.27 ",
EYE,66174,TOTAL,"36,430 ","$40,627,034.09 ","$31,922,007.09 ",
EYE,66175,80S,61 ,"$8,538.72 ","$6,654.20 ",
EYE,66175,SG,96 ,"$136,445.52 ","$108,067.66 ",
EYE,66175,OTHER,575 ,"$585,261.10 ","$459,107.58 ",
EYE,66175,TOTAL,732 ,"$730,245.34 ","$573,829.44 ",
EYE,66179,80S,29 ,"$5,538.06 ","$4,236.80 ",
EYE,66179,SG,42 ,"$106,931.40 ","$84,469.62 ",
EYE,66179,OTHER,"1,238 ","$2,049,153.49 ","$1,599,081.50 ",
EYE,66179,TOTAL,"1,309 ","$2,161,622.95 ","$1,687,787.92 ",
EYE,66180,80S,779 ,"$149,857.07 ","$116,204.18 ",
EYE,66180,SG,356 ,"$919,687.58 ","$712,448.01 ",
EYE,66180,OTHER,"14,073 ","$23,214,338.58 ","$18,205,549.02 ",
EYE,66180,TOTAL,"15,208 ","$24,283,883.23 ","$19,034,201.21 ",
EYE,66183,80S,168 ,"$29,399.62 ","$23,087.55 ",
EYE,66183,SG,456 ,"$1,264,965.17 ","$986,352.15 ",
EYE,66183,OTHER,"11,278 ","$19,035,904.76 ","$14,933,134.92 ",
EYE,66183,TOTAL,"11,902 ","$20,330,269.55 ","$15,942,574.62 ",
EYE,66184,80S,49 ,"$5,822.12 ","$4,601.28 ",
EYE,66184,SG,21 ,"$18,621.26 ","$14,364.58 ",
EYE,66184,OTHER,882 ,"$694,693.44 ","$543,644.62 ",
EYE,66184,TOTAL,952 ,"$719,136.82 ","$562,610.48 ",
EYE,66185,80S,124 ,"$18,034.11 ","$14,123.29 ",
EYE,66185,SG,52 ,"$52,030.72 ","$40,466.79 ",
EYE,66185,OTHER,"2,261 ","$1,951,141.77 ","$1,526,334.63 ",
EYE,66185,TOTAL,"2,437 ","$2,021,206.60 ","$1,580,924.71 ",
EYE,66225,OTHER,134 ,"$155,944.91 ","$120,743.82 ",
EYE,66225,TOTAL,134 ,"$155,944.91 ","$120,743.82 ",
EYE,66250,80S,N/A,$0.00 ,$0.00 ,
EYE,66250,SG,299 ,"$244,268.12 ","$191,311.01 ",
EYE,66250,OTHER,"9,157 ","$5,725,858.13 ","$4,473,710.06 ",
EYE,66250,TOTAL,"9,456 ","$5,970,126.25 ","$4,665,021.07 ",
EYE,66500,SG,13 ,"$7,115.35 ","$5,207.23 ",
EYE,66500,OTHER,126 ,"$36,623.90 ","$29,005.80 ",
EYE,66500,TOTAL,139 ,"$43,739.25 ","$34,213.03 ",
EYE,66505,OTHER,60 ,"$16,290.40 ","$13,074.65 ",
EYE,66505,TOTAL,60 ,"$16,290.40 ","$13,074.65 ",
EYE,66600,SG,N/A,"$1,863.95 ","$1,461.34 ",
EYE,66600,OTHER,133 ,"$126,191.74 ","$100,015.16 ",
EYE,66600,TOTAL,134 ,"$128,055.69 ","$101,476.50 ",
EYE,66605,OTHER,N/A,"$4,626.96 ","$3,111.58 ",
EYE,66605,TOTAL,N/A,"$4,626.96 ","$3,111.58 ",
EYE,66625,80S,N/A,$0.00 ,$0.00 ,
EYE,66625,SG,64 ,"$36,376.13 ","$28,838.75 ",
EYE,66625,OTHER,665 ,"$230,410.65 ","$181,166.65 ",
EYE,66625,TOTAL,729 ,"$266,786.78 ","$210,005.40 ",
EYE,66630,OTHER,61 ,"$29,309.20 ","$23,250.44 ",
EYE,66630,TOTAL,61 ,"$29,309.20 ","$23,250.44 ",
EYE,66635,SG,N/A,"$1,029.34 ",$807.00 ,
EYE,66635,OTHER,69 ,"$29,213.47 ","$23,164.43 ",
EYE,66635,TOTAL,70 ,"$30,242.81 ","$23,971.43 ",
EYE,66680,80S,N/A,$0.00 ,$0.00 ,
EYE,66680,SG,21 ,"$16,041.47 ","$12,651.55 ",
EYE,66680,OTHER,485 ,"$244,753.18 ","$191,959.94 ",
EYE,66680,TOTAL,506 ,"$260,794.65 ","$204,611.49 ",
EYE,66682,80S,N/A,$0.00 ,$0.00 ,
EYE,66682,SG,50 ,"$34,318.51 ","$26,703.75 ",
EYE,66682,OTHER,"1,910 ","$899,951.47 ","$711,331.15 ",
EYE,66682,TOTAL,"1,960 ","$934,269.98 ","$738,034.90 ",
EYE,66700,SG,N/A,$987.63 ,$774.30 ,
EYE,66700,OTHER,17 ,"$7,716.15 ","$6,162.67 ",
EYE,66700,TOTAL,18 ,"$8,703.78 ","$6,936.97 ",
EYE,66710,80S,N/A,$0.00 ,$0.00 ,
EYE,66710,SG,465 ,"$364,202.98 ","$283,230.58 ",
EYE,66710,OTHER,"13,734 ","$7,352,937.39 ","$5,717,527.91 ",
EYE,66710,TOTAL,"14,199 ","$7,717,140.37 ","$6,000,758.49 ",
EYE,66711,SG,73 ,"$42,404.71 ","$32,666.88 ",
EYE,66711,OTHER,"1,083 ","$548,275.89 ","$429,675.88 ",
EYE,66711,TOTAL,"1,156 ","$590,680.60 ","$462,342.76 ",
EYE,66720,SG,N/A,"$2,471.38 ","$1,964.78 ",
EYE,66720,OTHER,89 ,"$39,454.40 ","$30,425.43 ",
EYE,66720,TOTAL,92 ,"$41,925.78 ","$32,390.21 ",
EYE,66740,OTHER,62 ,"$21,973.97 ","$17,446.85 ",
EYE,66740,TOTAL,62 ,"$21,973.97 ","$17,446.85 ",
EYE,66761,SG,"1,847 ","$328,763.91 ","$248,395.79 ",
EYE,66761,OTHER,"55,792 ","$15,817,847.08 ","$11,988,896.47 ",
EYE,66761,TOTAL,"57,639 ","$16,146,610.99 ","$12,237,292.26 ",
EYE,66762,SG,N/A,"$1,819.34 ","$1,252.45 ",
EYE,66762,OTHER,"1,655 ","$880,231.27 ","$687,924.52 ",
EYE,66762,TOTAL,"1,662 ","$882,050.61 ","$689,176.97 ",
EYE,66770,SG,N/A,$272.90 ,$213.95 ,
EYE,66770,OTHER,34 ,"$13,870.72 ","$10,867.10 ",
EYE,66770,TOTAL,35 ,"$14,143.62 ","$11,081.05 ",
EYE,66820,80S,N/A,$0.00 ,$0.00 ,
EYE,66820,SG,183 ,"$96,749.11 ","$75,648.02 ",
EYE,66820,OTHER,"1,478 ","$512,544.72 ","$401,457.73 ",
EYE,66820,TOTAL,"1,661 ","$609,293.83 ","$477,105.75 ",
EYE,66821,80S,N/A,$0.00 ,$0.00 ,
EYE,66821,SG,"38,730 ","$9,266,753.51 ","$7,055,496.52 ",
EYE,66821,OTHER,"811,957 ","$242,795,973.38 ","$184,613,195.76 ",
EYE,66821,TOTAL,"850,687 ","$252,062,726.89 ","$191,668,692.28 ",
EYE,66825,80S,23 ,"$2,326.47 ","$1,828.35 ",
EYE,66825,SG,176 ,"$169,416.77 ","$131,280.82 ",
EYE,66825,OTHER,"5,333 ","$4,091,648.30 ","$3,205,487.21 ",
EYE,66825,TOTAL,"5,532 ","$4,263,391.54 ","$3,338,596.38 ",
EYE,66830,80S,N/A,$0.00 ,$0.00 ,
EYE,66830,SG,N/A,"$1,002.35 ",$785.84 ,
EYE,66830,OTHER,380 ,"$186,294.75 ","$146,549.89 ",
EYE,66830,TOTAL,381 ,"$187,297.10 ","$147,335.73 ",
EYE,66840,SG,130 ,"$132,676.09 ","$104,516.85 ",
EYE,66840,OTHER,"2,635 ","$1,950,691.53 ","$1,529,638.36 ",
EYE,66840,TOTAL,"2,765 ","$2,083,367.62 ","$1,634,155.21 ",
EYE,66850,80S,N/A,$0.00 ,$0.00 ,
EYE,66850,SG,132 ,"$120,881.67 ","$94,372.46 ",
EYE,66850,OTHER,"5,043 ","$3,231,416.69 ","$2,536,992.05 ",
EYE,66850,TOTAL,"5,175 ","$3,352,298.36 ","$2,631,364.51 ",
EYE,66852,80S,15 ,"$1,918.02 ","$1,520.67 ",
EYE,66852,SG,34 ,"$59,126.15 ","$45,366.25 ",
EYE,66852,OTHER,"1,362 ","$1,655,190.49 ","$1,299,254.88 ",
EYE,66852,TOTAL,"1,411 ","$1,716,234.66 ","$1,346,141.80 ",
EYE,66920,SG,N/A,"$2,162.42 ","$1,695.34 ",
EYE,66920,OTHER,67 ,"$48,073.91 ","$37,839.87 ",
EYE,66920,TOTAL,69 ,"$50,236.33 ","$39,535.21 ",
EYE,66930,SG,N/A,$0.00 ,$0.00 ,
EYE,66930,OTHER,55 ,"$57,840.67 ","$45,538.43 ",
EYE,66930,TOTAL,55 ,"$57,840.67 ","$45,538.43 ",
EYE,66940,80S,N/A,$0.00 ,$0.00 ,
EYE,66940,SG,N/A,"$4,053.53 ","$3,210.98 ",
EYE,66940,OTHER,381 ,"$311,801.91 ","$243,407.42 ",
EYE,66940,TOTAL,385 ,"$315,855.44 ","$246,618.40 ",
EYE,66982,80S,N/A,$0.00 ,$0.00 ,
EYE,66982,SG,"7,902 ","$8,234,648.39 ","$6,417,345.29 ",
EYE,66982,OTHER,"236,448 ","$185,220,606.97 ","$144,795,006.33 ",
EYE,66982,TOTAL,"244,350 ","$193,455,255.36 ","$151,212,351.62 ",
EYE,66983,SG,N/A,"$1,224.24 ",$959.80 ,
EYE,66983,OTHER,107 ,"$65,736.26 ","$51,490.79 ",
EYE,66983,TOTAL,108 ,"$66,960.50 ","$52,450.59 ",
EYE,66984,80S,N/A,$0.00 ,$0.00 ,
EYE,66984,SG,"125,248 ","$130,613,846.37 ","$101,708,532.92 ",
EYE,66984,OTHER,"2,866,980 ","$1,866,649,025.96 ","$1,456,084,837.63 ",
EYE,66984,TOTAL,"2,992,228 ","$1,997,262,872.33 ","$1,557,793,370.55 ",
EYE,66985,80S,N/A,$0.00 ,$0.00 ,
EYE,66985,SG,455 ,"$506,556.05 ","$399,254.73 ",
EYE,66985,OTHER,"5,299 ","$3,296,321.00 ","$2,590,684.41 ",
EYE,66985,TOTAL,"5,754 ","$3,802,877.05 ","$2,989,939.14 ",
EYE,66986,80S,N/A,$0.00 ,$0.00 ,
EYE,66986,SG,520 ,"$468,262.66 ","$366,461.86 ",
EYE,66986,OTHER,"13,305 ","$11,000,110.34 ","$8,635,674.90 ",
EYE,66986,TOTAL,"13,825 ","$11,468,373.00 ","$9,002,136.76 ",
EYE,66987,80S,N/A,$0.00 ,$0.00 ,
EYE,66987,SG,11 ,"$25,541.76 ","$20,175.25 ",
EYE,66987,OTHER,"1,067 ","$1,698,005.27 ","$1,333,106.13 ",
EYE,66987,TOTAL,"1,078 ","$1,723,547.03 ","$1,353,281.38 ",
EYE,66988,80S,N/A,$352.10 ,$277.77 ,
EYE,66988,SG,124 ,"$290,606.43 ","$228,998.29 ",
EYE,66988,OTHER,"5,741 ","$7,861,466.18 ","$6,163,437.06 ",
EYE,66988,TOTAL,"5,869 ","$8,152,424.71 ","$6,392,713.12 ",
EYE,66989,80S,N/A,$0.00 ,$0.00 ,
EYE,66989,SG,306 ,"$972,009.06 ","$763,500.02 ",
EYE,66989,OTHER,"8,403 ","$14,025,799.67 ","$11,029,745.04 ",
EYE,66989,TOTAL,"8,709 ","$14,997,808.73 ","$11,793,245.06 ",
EYE,66990,SG,N/A,$0.00 ,$0.00 ,
EYE,66990,OTHER,126 ,"$11,814.40 ","$9,326.15 ",
EYE,66990,TOTAL,126 ,"$11,814.40 ","$9,326.15 ",
EYE,66991,80S,N/A,$0.00 ,$0.00 ,
EYE,66991,SG,"4,324 ","$13,748,845.01 ","$10,798,986.05 ",
EYE,66991,OTHER,"76,453 ","$122,050,997.85 ","$95,764,400.38 ",
EYE,66991,TOTAL,"80,777 ","$135,799,842.86 ","$106,563,386.43 ",
EYE,66999,80S,N/A,$57.03 ,$45.16 ,
EYE,66999,SG,N/A,$0.00 ,$0.00 ,
EYE,66999,OTHER,410 ,"$138,892.81 ","$109,652.15 ",
EYE,66999,TOTAL,411 ,"$138,949.84 ","$109,697.31 ",
EYE,67005,80S,N/A,$0.00 ,$0.00 ,
EYE,67005,SG,33 ,"$30,939.27 ","$24,368.94 ",
EYE,67005,OTHER,"1,617 ","$880,454.98 ","$689,541.33 ",
EYE,67005,TOTAL,"1,650 ","$911,394.25 ","$713,910.27 ",
EYE,67010,80S,N/A,$0.00 ,$0.00 ,
EYE,67010,SG,97 ,"$93,387.07 ","$72,849.56 ",
EYE,67010,OTHER,"2,422 ","$1,342,005.40 ","$1,055,941.12 ",
EYE,67010,TOTAL,"2,519 ","$1,435,392.47 ","$1,128,790.68 ",
EYE,67015,80S,N/A,$0.00 ,$0.00 ,
EYE,67015,SG,14 ,"$12,693.25 ","$10,023.01 ",
EYE,67015,OTHER,"1,479 ","$912,025.85 ","$719,394.58 ",
EYE,67015,TOTAL,"1,493 ","$924,719.10 ","$729,417.59 ",
EYE,67025,SG,N/A,$509.94 ,$399.79 ,
EYE,67025,OTHER,524 ,"$304,646.86 ","$240,876.26 ",
EYE,67025,TOTAL,525 ,"$305,156.80 ","$241,276.05 ",
EYE,67027,80S,21 ,"$2,778.31 ","$2,199.98 ",
EYE,67027,SG,32 ,"$77,181.66 ","$60,760.01 ",
EYE,67027,OTHER,370 ,"$458,218.30 ","$363,157.51 ",
EYE,67027,TOTAL,423 ,"$538,178.27 ","$426,117.50 ",
EYE,67028,80S,N/A,$0.00 ,$0.00 ,
EYE,67028,SG,"4,908 ","$282,572.07 ","$205,011.23 ",
EYE,67028,OTHER,"3,449,729 ","$421,345,560.80 ","$316,135,403.20 ",
EYE,67028,TOTAL,"3,454,637 ","$421,628,132.87 ","$316,340,414.43 ",
EYE,67030,OTHER,15 ,"$10,320.44 ","$7,980.50 ",
EYE,67030,TOTAL,15 ,"$10,320.44 ","$7,980.50 ",
EYE,67031,SG,159 ,"$39,660.12 ","$30,646.88 ",
EYE,67031,OTHER,"7,525 ","$2,742,347.60 ","$2,090,429.33 ",
EYE,67031,TOTAL,"7,684 ","$2,782,007.72 ","$2,121,076.21 ",
EYE,67036,80S,"2,281 ","$328,038.95 ","$256,640.43 ",
EYE,67036,SG,957 ,"$1,807,142.63 ","$1,406,112.76 ",
EYE,67036,OTHER,"26,943 ","$32,011,707.00 ","$25,151,167.82 ",
EYE,67036,TOTAL,"30,181 ","$34,146,888.58 ","$26,813,921.01 ",
EYE,67039,80S,544 ,"$85,380.40 ","$67,151.96 ",
EYE,67039,SG,264 ,"$499,357.50 ","$390,322.01 ",
EYE,67039,OTHER,"5,425 ","$6,715,606.63 ","$5,284,527.72 ",
EYE,67039,TOTAL,"6,233 ","$7,300,344.53 ","$5,742,001.69 ",
EYE,67040,80S,748 ,"$124,152.50 ","$95,991.61 ",
EYE,67040,SG,214 ,"$400,201.85 ","$309,413.04 ",
EYE,67040,OTHER,"8,807 ","$11,433,791.40 ","$8,924,510.19 ",
EYE,67040,TOTAL,"9,769 ","$11,958,145.75 ","$9,329,914.84 ",
EYE,67041,80S,945 ,"$178,594.06 ","$138,741.11 ",
EYE,67041,SG,431 ,"$811,837.38 ","$636,990.38 ",
EYE,67041,OTHER,"15,602 ","$21,620,840.33 ","$16,967,112.40 ",
EYE,67041,TOTAL,"16,978 ","$22,611,271.77 ","$17,742,843.89 ",
EYE,67042,80S,"3,004 ","$547,446.16 ","$425,287.74 ",
EYE,67042,SG,"1,056 ","$2,017,355.36 ","$1,569,811.84 ",
EYE,67042,OTHER,"35,775 ","$50,615,354.76 ","$39,749,649.40 ",
EYE,67042,TOTAL,"39,835 ","$53,180,156.28 ","$41,744,748.98 ",
EYE,67043,80S,15 ,"$2,945.35 ","$2,333.89 ",
EYE,67043,SG,N/A,"$2,010.40 ","$1,608.32 ",
EYE,67043,OTHER,428 ,"$646,024.36 ","$507,429.41 ",
EYE,67043,TOTAL,444 ,"$650,980.11 ","$511,371.62 ",
EYE,67101,SG,N/A,$193.41 ,$151.64 ,
EYE,67101,OTHER,333 ,"$88,745.98 ","$68,870.90 ",
EYE,67101,TOTAL,334 ,"$88,939.39 ","$69,022.54 ",
EYE,67105,80S,N/A,$0.00 ,$0.00 ,
EYE,67105,SG,31 ,"$5,227.20 ","$4,119.98 ",
EYE,67105,OTHER,"3,701 ","$1,068,303.97 ","$818,312.13 ",
EYE,67105,TOTAL,"3,732 ","$1,073,531.17 ","$822,432.11 ",
EYE,67107,80S,89 ,"$16,151.57 ","$12,665.73 ",
EYE,67107,SG,N/A,"$13,404.03 ","$10,552.62 ",
EYE,67107,OTHER,556 ,"$728,487.07 ","$569,643.37 ",
EYE,67107,TOTAL,652 ,"$758,042.67 ","$592,861.72 ",
EYE,67108,80S,"2,352 ","$453,564.27 ","$353,198.65 ",
EYE,67108,SG,620 ,"$1,168,523.15 ","$910,721.91 ",
EYE,67108,OTHER,"22,428 ","$31,395,852.39 ","$24,655,873.61 ",
EYE,67108,TOTAL,"25,400 ","$33,017,939.81 ","$25,919,794.17 ",
EYE,67110,SG,16 ,"$7,740.66 ","$5,782.87 ",
EYE,67110,OTHER,"2,347 ","$2,061,791.92 ","$1,613,709.02 ",
EYE,67110,TOTAL,"2,363 ","$2,069,532.58 ","$1,619,491.89 ",
EYE,67113,80S,"1,536 ","$331,752.21 ","$258,195.84 ",
EYE,67113,SG,364 ,"$697,947.89 ","$540,270.02 ",
EYE,67113,OTHER,"14,526 ","$21,339,906.10 ","$16,701,514.50 ",
EYE,67113,TOTAL,"16,426 ","$22,369,606.20 ","$17,499,980.36 ",
EYE,67115,80S,N/A,$0.00 ,$0.00 ,
EYE,67115,OTHER,23 ,"$15,106.78 ","$11,973.34 ",
EYE,67115,TOTAL,23 ,"$15,106.78 ","$11,973.34 ",
EYE,67120,80S,N/A,$0.00 ,$0.00 ,
EYE,67120,SG,24 ,"$24,011.66 ","$18,959.12 ",
EYE,67120,OTHER,907 ,"$559,142.47 ","$436,655.78 ",
EYE,67120,TOTAL,931 ,"$583,154.13 ","$455,614.90 ",
EYE,67121,80S,263 ,"$34,571.61 ","$27,140.95 ",
EYE,67121,SG,87 ,"$81,799.60 ","$62,450.97 ",
EYE,67121,OTHER,"3,927 ","$3,304,468.45 ","$2,587,290.73 ",
EYE,67121,TOTAL,"4,277 ","$3,420,839.66 ","$2,676,882.65 ",
EYE,67141,SG,N/A,$461.68 ,$363.97 ,
EYE,67141,OTHER,"1,197 ","$304,429.85 ","$231,439.64 ",
EYE,67141,TOTAL,"1,202 ","$304,891.53 ","$231,803.61 ",
EYE,67145,80S,N/A,$0.00 ,$0.00 ,
EYE,67145,SG,308 ,"$45,254.14 ","$32,779.42 ",
EYE,67145,OTHER,"30,692 ","$7,257,929.59 ","$5,459,668.65 ",
EYE,67145,TOTAL,"31,000 ","$7,303,183.73 ","$5,492,448.07 ",
EYE,67208,SG,N/A,$297.95 ,$236.09 ,
EYE,67208,OTHER,79 ,"$37,273.66 ","$29,345.44 ",
EYE,67208,TOTAL,81 ,"$37,571.61 ","$29,581.53 ",
EYE,67210,80S,N/A,$0.00 ,$0.00 ,
EYE,67210,SG,273 ,"$70,555.11 ","$54,316.89 ",
EYE,67210,OTHER,"39,467 ","$20,892,735.17 ","$16,227,590.43 ",
EYE,67210,TOTAL,"39,740 ","$20,963,290.28 ","$16,281,907.32 ",
EYE,67218,80S,N/A,$0.00 ,$0.00 ,
EYE,67218,OTHER,667 ,"$934,602.10 ","$735,167.54 ",
EYE,67218,TOTAL,667 ,"$934,602.10 ","$735,167.54 ",
EYE,67220,SG,N/A,"$2,560.79 ","$2,013.84 ",
EYE,67220,OTHER,"1,903 ","$1,029,604.36 ","$803,444.55 ",
EYE,67220,TOTAL,"1,913 ","$1,032,165.15 ","$805,458.39 ",
EYE,67221,SG,N/A,$313.74 ,$249.74 ,
