CPT only copyright 2013 American Medical Association. All rights reserved.,,,,,,
,,,,,,
"2013 Part B National Summary Data File
Code Range: 02) Surgery (10000 - 69999)",,,,,,
This data table begins with column headers on row 5 and data cells are A-6 through F-17969,,,,,,
EYE,68110,SG,82,"$11,004.68","$8,586.18",
EYE,68110,OTHER,4911,"$881,650.48","$676,239.26",
EYE,68110,TOTAL,4993,"$892,655.16","$684,825.44",
EYE,68115,80S,N/A,$0.00,$0.00,
EYE,68115,SG,47,"$32,134.97","$24,935.64",
EYE,68115,OTHER,2815,"$922,388.53","$716,230.33",
EYE,68115,TOTAL,2862,"$954,523.50","$741,165.97",
EYE,68130,SG,N/A,"$2,563.38","$2,029.28",
EYE,68130,OTHER,332,"$129,532.91","$101,371.79",
EYE,68130,TOTAL,337,"$132,096.29","$103,401.07",
EYE,68135,SG,N/A,$426.52,$335.83,
EYE,68135,OTHER,628,"$78,430.20","$60,228.75",
EYE,68135,TOTAL,633,"$78,856.72","$60,564.58",
EYE,68200,80S,N/A,$3.05,$2.39,
EYE,68200,SG,20,$495.61,$388.55,
EYE,68200,OTHER,21956,"$609,282.46","$467,141.29",
EYE,68200,TOTAL,21977,"$609,781.12","$467,532.23",
EYE,68320,80S,N/A,$0.00,$0.00,
EYE,68320,SG,2056,"$1,869,943.78","$1,467,986.12",
EYE,68320,OTHER,5978,"$3,994,933.02","$3,126,847.88",
EYE,68320,TOTAL,8034,"$5,864,876.80","$4,594,834.00",
EYE,68325,SG,N/A,"$6,880.25","$5,467.38",
EYE,68325,OTHER,204,"$135,704.46","$106,073.97",
EYE,68325,TOTAL,210,"$142,584.71","$111,541.35",
EYE,68326,80S,N/A,$0.00,$0.00,
EYE,68326,SG,45,"$22,119.04","$17,465.02",
EYE,68326,OTHER,2696,"$1,453,188.45","$1,134,589.46",
EYE,68326,TOTAL,2741,"$1,475,307.49","$1,152,054.48",
EYE,68328,80S,N/A,$0.00,$0.00,
EYE,68328,SG,N/A,"$4,065.01","$3,205.55",
EYE,68328,OTHER,195,"$132,751.07","$103,836.47",
EYE,68328,TOTAL,199,"$136,816.08","$107,042.02",
EYE,68330,80S,N/A,$0.00,$0.00,
EYE,68330,SG,N/A,"$4,823.48","$3,788.61",
EYE,68330,OTHER,371,"$210,445.17","$163,913.58",
EYE,68330,TOTAL,378,"$215,268.65","$167,702.19",
EYE,68335,SG,N/A,"$4,663.59","$3,656.25",
EYE,68335,OTHER,338,"$187,658.19","$147,214.30",
EYE,68335,TOTAL,343,"$192,321.78","$150,870.55",
EYE,68340,80S,N/A,$36.21,$28.39,
EYE,68340,OTHER,310,"$145,239.22","$113,676.28",
EYE,68340,TOTAL,311,"$145,275.43","$113,704.67",
EYE,68360,80S,N/A,$0.00,$0.00,
EYE,68360,SG,N/A,"$4,171.25","$3,270.27",
EYE,68360,OTHER,149,"$75,704.49","$58,244.89",
EYE,68360,TOTAL,154,"$79,875.74","$61,515.16",
EYE,68362,80S,N/A,$0.00,$0.00,
EYE,68362,SG,N/A,"$4,138.64","$3,136.82",
EYE,68362,OTHER,387,"$269,829.33","$209,544.05",
EYE,68362,TOTAL,392,"$273,967.97","$212,680.87",
EYE,68371,OTHER,16,"$5,647.35","$4,494.03",
EYE,68371,TOTAL,16,"$5,647.35","$4,494.03",
EYE,68399,OTHER,98,"$24,521.26","$19,181.98",
EYE,68399,TOTAL,98,"$24,521.26","$19,181.98",
EYE,68400,OTHER,100,"$22,269.44","$17,343.84",
EYE,68400,TOTAL,100,"$22,269.44","$17,343.84",
EYE,68420,80S,N/A,$0.00,$0.00,
EYE,68420,OTHER,437,"$118,609.04","$91,237.11",
EYE,68420,TOTAL,437,"$118,609.04","$91,237.11",
EYE,68440,80S,N/A,$0.00,$0.00,
EYE,68440,SG,325,"$11,515.42","$9,067.21",
EYE,68440,OTHER,10584,"$762,581.60","$580,979.71",
EYE,68440,TOTAL,10909,"$774,097.02","$590,046.92",
EYE,68500,OTHER,18,"$17,968.43","$14,048.64",
EYE,68500,TOTAL,18,"$17,968.43","$14,048.64",
EYE,68505,SG,N/A,"$4,698.05","$3,683.30",
EYE,68505,OTHER,85,"$88,299.70","$68,746.69",
EYE,68505,TOTAL,90,"$92,997.75","$72,429.99",
EYE,68510,SG,N/A,"$1,459.00","$1,150.53",
EYE,68510,OTHER,174,"$61,027.03","$47,619.18",
EYE,68510,TOTAL,177,"$62,486.03","$48,769.71",
EYE,68520,80S,N/A,$301.46,$239.22,
EYE,68520,SG,21,"$15,034.45","$11,848.13",
EYE,68520,OTHER,224,"$142,443.52","$111,461.06",
EYE,68520,TOTAL,248,"$157,779.43","$123,548.41",
EYE,68525,SG,N/A,"$2,073.55","$1,543.56",
EYE,68525,OTHER,297,"$64,237.91","$50,489.89",
EYE,68525,TOTAL,302,"$66,311.46","$52,033.45",
EYE,68530,SG,12,"$1,051.18",$829.19,
EYE,68530,OTHER,2042,"$781,381.33","$603,745.74",
EYE,68530,TOTAL,2054,"$782,432.51","$604,574.93",
EYE,68540,SG,N/A,$410.58,$328.46,
EYE,68540,OTHER,32,"$26,311.88","$20,646.94",
EYE,68540,TOTAL,33,"$26,722.46","$20,975.40",
EYE,68550,OTHER,N/A,"$2,299.14","$1,802.53",
EYE,68550,TOTAL,N/A,"$2,299.14","$1,802.53",
EYE,68700,80S,N/A,$0.00,$0.00,
EYE,68700,SG,168,"$90,006.92","$70,157.07",
EYE,68700,OTHER,3728,"$2,068,668.46","$1,620,115.33",
EYE,68700,TOTAL,3896,"$2,158,675.38","$1,690,272.40",
EYE,68705,SG,N/A,$65.34,$51.22,
EYE,68705,OTHER,766,"$135,085.84","$104,256.83",
EYE,68705,TOTAL,767,"$135,151.18","$104,308.05",
EYE,68720,80S,215,"$25,758.88","$20,301.83",
EYE,68720,SG,204,"$217,067.16","$169,259.12",
EYE,68720,OTHER,7518,"$6,376,171.15","$4,970,326.97",
EYE,68720,TOTAL,7937,"$6,618,997.19","$5,159,887.92",
EYE,68745,SG,N/A,"$2,053.51","$1,626.11",
EYE,68745,OTHER,75,"$64,048.89","$50,098.28",
EYE,68745,TOTAL,77,"$66,102.40","$51,724.39",
EYE,68750,80S,27,"$4,006.90","$3,060.39",
EYE,68750,SG,30,"$30,908.04","$22,580.74",
EYE,68750,OTHER,919,"$805,766.02","$626,060.17",
EYE,68750,TOTAL,976,"$840,680.96","$651,701.30",
EYE,68760,SG,75,"$6,349.36","$4,995.13",
EYE,68760,OTHER,10733,"$1,988,881.47","$1,528,406.21",
EYE,68760,TOTAL,10808,"$1,995,230.83","$1,533,401.34",
EYE,68761,80S,N/A,$90.32,$70.80,
EYE,68761,SG,1885,"$106,497.58","$83,998.10",
EYE,68761,OTHER,339030,"$47,520,762.71","$36,559,399.90",
EYE,68761,TOTAL,340919,"$47,627,350.61","$36,643,468.80",
EYE,68770,OTHER,44,"$28,606.61","$22,431.90",
EYE,68770,TOTAL,44,"$28,606.61","$22,431.90",
EYE,68801,SG,39,"$1,665.56","$1,313.09",
EYE,68801,OTHER,39374,"$4,533,647.37","$3,466,013.91",
EYE,68801,TOTAL,39413,"$4,535,312.93","$3,467,327.00",
EYE,68810,80S,N/A,$0.00,$0.00,
EYE,68810,SG,36,"$3,486.55","$2,596.76",
EYE,68810,OTHER,22193,"$6,490,715.68","$5,021,201.88",
EYE,68810,TOTAL,22229,"$6,494,202.23","$5,023,798.64",
EYE,68811,80S,N/A,$0.00,$0.00,
EYE,68811,SG,N/A,"$4,587.31","$3,511.56",
EYE,68811,OTHER,883,"$270,405.66","$211,438.38",
EYE,68811,TOTAL,893,"$274,992.97","$214,949.94",
EYE,68815,80S,N/A,$0.00,$0.00,
EYE,68815,SG,289,"$131,367.01","$102,962.19",
EYE,68815,OTHER,11401,"$3,360,813.15","$2,621,345.72",
EYE,68815,TOTAL,11690,"$3,492,180.16","$2,724,307.91",
EYE,68816,SG,N/A,"$1,469.15","$1,151.81",
EYE,68816,OTHER,345,"$126,904.43","$99,770.00",
EYE,68816,TOTAL,347,"$128,373.58","$100,921.81",
EYE,68840,SG,32,"$2,418.68","$1,905.78",
EYE,68840,OTHER,34987,"$5,260,929.70","$4,028,818.18",
EYE,68840,TOTAL,35019,"$5,263,348.38","$4,030,723.96",
EYE,68850,OTHER,186,"$9,156.84","$6,994.75",
EYE,68850,TOTAL,186,"$9,156.84","$6,994.75",
EYE,68899,OTHER,72,"$18,990.09","$14,366.27",
EYE,68899,TOTAL,72,"$18,990.09","$14,366.27",
FEMALE GENITALIA,56405,80S,N/A,$0.00,$0.00,
FEMALE GENITALIA,56405,SG,N/A,$98.52,$77.24,
FEMALE GENITALIA,56405,OTHER,6680,"$702,549.77","$517,771.25",
FEMALE GENITALIA,56405,TOTAL,6682,"$702,648.29","$517,848.49",
FEMALE GENITALIA,56420,SG,N/A,$34.06,$26.70,
FEMALE GENITALIA,56420,OTHER,1849,"$195,551.19","$141,510.77",
FEMALE GENITALIA,56420,TOTAL,1850,"$195,585.25","$141,537.47",
FEMALE GENITALIA,56440,80S,N/A,$0.00,$0.00,
FEMALE GENITALIA,56440,SG,N/A,"$2,435.80","$1,909.67",
FEMALE GENITALIA,56440,OTHER,352,"$80,516.09","$60,968.64",
FEMALE GENITALIA,56440,TOTAL,355,"$82,951.89","$62,878.31",
FEMALE GENITALIA,56441,80S,N/A,$94.77,$74.64,
FEMALE GENITALIA,56441,SG,N/A,"$2,935.34","$2,301.32",
FEMALE GENITALIA,56441,OTHER,422,"$75,993.87","$58,532.66",
FEMALE GENITALIA,56441,TOTAL,433,"$79,023.98","$60,908.62",
FEMALE GENITALIA,56442,SG,N/A,$386.08,$308.86,
FEMALE GENITALIA,56442,OTHER,17,"$1,099.49",$870.10,
FEMALE GENITALIA,56442,TOTAL,18,"$1,485.57","$1,178.96",
FEMALE GENITALIA,56501,80S,N/A,$0.00,$0.00,
FEMALE GENITALIA,56501,SG,N/A,$77.06,$0.00,
FEMALE GENITALIA,56501,OTHER,4123,"$503,219.62","$369,307.41",
FEMALE GENITALIA,56501,TOTAL,4124,"$503,296.68","$369,307.41",
FEMALE GENITALIA,56515,80S,N/A,$0.00,$0.00,
FEMALE GENITALIA,56515,SG,N/A,$810.01,$530.41,
FEMALE GENITALIA,56515,OTHER,1888,"$413,862.64","$315,523.97",
FEMALE GENITALIA,56515,TOTAL,1889,"$414,672.65","$316,054.38",
FEMALE GENITALIA,56605,80S,N/A,$0.00,$0.00,
FEMALE GENITALIA,56605,SG,N/A,$181.75,$143.50,
FEMALE GENITALIA,56605,OTHER,28297,"$2,152,970.98","$1,570,421.49",
FEMALE GENITALIA,56605,TOTAL,28303,"$2,153,152.73","$1,570,564.99",
FEMALE GENITALIA,56606,80S,N/A,$0.00,$0.00,
FEMALE GENITALIA,56606,SG,N/A,$9.10,$7.13,
FEMALE GENITALIA,56606,OTHER,5295,"$181,973.51","$139,448.14",
FEMALE GENITALIA,56606,TOTAL,5296,"$181,982.61","$139,455.27",
FEMALE GENITALIA,56620,80S,224,"$15,851.09","$12,291.43",
FEMALE GENITALIA,56620,SG,N/A,"$6,605.97","$5,204.94",
FEMALE GENITALIA,56620,OTHER,2743,"$1,400,404.46","$1,087,119.44",
FEMALE GENITALIA,56620,TOTAL,2975,"$1,422,861.52","$1,104,615.81",
FEMALE GENITALIA,56625,80S,18,"$1,619.97","$1,277.77",
FEMALE GENITALIA,56625,OTHER,189,"$114,156.94","$89,170.38",
FEMALE GENITALIA,56625,TOTAL,207,"$115,776.91","$90,448.15",
FEMALE GENITALIA,56630,80S,104,"$13,762.05","$10,709.38",
FEMALE GENITALIA,56630,OTHER,869,"$772,152.77","$605,042.74",
FEMALE GENITALIA,56630,TOTAL,973,"$785,914.82","$615,752.12",
FEMALE GENITALIA,56631,80S,49,"$8,241.95","$6,484.74",
FEMALE GENITALIA,56631,OTHER,264,"$296,163.11","$230,348.73",
FEMALE GENITALIA,56631,TOTAL,313,"$304,405.06","$236,833.47",
FEMALE GENITALIA,56632,80S,47,"$9,384.68","$7,371.65",
FEMALE GENITALIA,56632,OTHER,227,"$296,979.11","$231,619.72",
FEMALE GENITALIA,56632,TOTAL,274,"$306,363.79","$238,991.37",
FEMALE GENITALIA,56633,80S,28,"$4,821.00","$3,687.56",
FEMALE GENITALIA,56633,OTHER,131,"$147,478.20","$113,888.51",
FEMALE GENITALIA,56633,TOTAL,159,"$152,299.20","$117,576.07",
FEMALE GENITALIA,56634,80S,N/A,$750.53,$591.00,
FEMALE GENITALIA,56634,OTHER,37,"$46,129.65","$36,342.30",
FEMALE GENITALIA,56634,TOTAL,41,"$46,880.18","$36,933.30",
FEMALE GENITALIA,56637,80S,24,"$5,071.71","$3,992.78",
FEMALE GENITALIA,56637,OTHER,121,"$171,231.91","$133,932.79",
FEMALE GENITALIA,56637,TOTAL,145,"$176,303.62","$137,925.57",
FEMALE GENITALIA,56640,80S,N/A,$521.50,$408.86,
FEMALE GENITALIA,56640,OTHER,N/A,"$11,029.68","$8,679.31",
FEMALE GENITALIA,56640,TOTAL,N/A,"$11,551.18","$9,088.17",
FEMALE GENITALIA,56700,80S,N/A,$41.31,$18.71,
FEMALE GENITALIA,56700,OTHER,43,"$7,179.95","$5,392.70",
FEMALE GENITALIA,56700,TOTAL,45,"$7,221.26","$5,411.41",
FEMALE GENITALIA,56740,80S,N/A,$0.00,$0.00,
FEMALE GENITALIA,56740,SG,N/A,$716.57,$561.79,
FEMALE GENITALIA,56740,OTHER,390,"$122,228.95","$94,861.60",
FEMALE GENITALIA,56740,TOTAL,391,"$122,945.52","$95,423.39",
FEMALE GENITALIA,56800,80S,27,$595.27,$468.42,
FEMALE GENITALIA,56800,OTHER,232,"$38,687.59","$29,948.70",
FEMALE GENITALIA,56800,TOTAL,259,"$39,282.86","$30,417.12",
FEMALE GENITALIA,56805,80S,N/A,$389.18,$305.12,
FEMALE GENITALIA,56805,OTHER,N/A,"$9,905.05","$7,792.86",
FEMALE GENITALIA,56805,TOTAL,11,"$10,294.23","$8,097.98",
FEMALE GENITALIA,56810,80S,66,"$1,568.36","$1,206.04",
FEMALE GENITALIA,56810,SG,N/A,"$1,644.09","$1,315.27",
FEMALE GENITALIA,56810,OTHER,489,"$101,125.93","$78,303.09",
FEMALE GENITALIA,56810,TOTAL,557,"$104,338.38","$80,824.40",
FEMALE GENITALIA,56820,80S,N/A,$0.00,$0.00,
FEMALE GENITALIA,56820,SG,N/A,$25.46,$19.96,
FEMALE GENITALIA,56820,OTHER,5915,"$589,736.65","$433,324.43",
FEMALE GENITALIA,56820,TOTAL,5916,"$589,762.11","$433,344.39",
FEMALE GENITALIA,56821,OTHER,3073,"$415,548.31","$308,646.63",
FEMALE GENITALIA,56821,TOTAL,3073,"$415,548.31","$308,646.63",
FEMALE GENITALIA,57000,80S,N/A,$87.53,$69.33,
FEMALE GENITALIA,57000,OTHER,95,"$16,715.98","$12,733.08",
FEMALE GENITALIA,57000,TOTAL,99,"$16,803.51","$12,802.41",
FEMALE GENITALIA,57010,80S,N/A,$0.00,$0.00,
FEMALE GENITALIA,57010,OTHER,60,"$23,640.41","$18,426.47",
FEMALE GENITALIA,57010,TOTAL,60,"$23,640.41","$18,426.47",
FEMALE GENITALIA,57020,80S,N/A,$6.40,$5.02,
FEMALE GENITALIA,57020,OTHER,104,"$10,047.11","$7,862.89",
FEMALE GENITALIA,57020,TOTAL,105,"$10,053.51","$7,867.91",
FEMALE GENITALIA,57022,OTHER,N/A,$610.29,$478.47,
FEMALE GENITALIA,57022,TOTAL,N/A,$610.29,$478.47,
FEMALE GENITALIA,57023,80S,N/A,$40.70,$31.91,
FEMALE GENITALIA,57023,SG,N/A,$764.59,$599.44,
FEMALE GENITALIA,57023,OTHER,74,"$20,025.56","$15,402.98",
FEMALE GENITALIA,57023,TOTAL,76,"$20,830.85","$16,034.33",
FEMALE GENITALIA,57061,80S,N/A,$0.00,$0.00,
FEMALE GENITALIA,57061,SG,N/A,$157.82,$97.02,
FEMALE GENITALIA,57061,OTHER,1899,"$196,715.84","$145,646.67",
FEMALE GENITALIA,57061,TOTAL,1902,"$196,873.66","$145,743.69",
FEMALE GENITALIA,57065,80S,N/A,$0.00,$0.00,
FEMALE GENITALIA,57065,SG,N/A,"$1,593.36",$651.50,
FEMALE GENITALIA,57065,OTHER,1069,"$201,403.16","$152,253.54",
FEMALE GENITALIA,57065,TOTAL,1071,"$202,996.52","$152,905.04",
FEMALE GENITALIA,57100,80S,N/A,$0.00,$0.00,
FEMALE GENITALIA,57100,SG,N/A,$159.91,$126.31,
FEMALE GENITALIA,57100,OTHER,5853,"$446,110.16","$331,464.81",
FEMALE GENITALIA,57100,TOTAL,5858,"$446,270.07","$331,591.12",
FEMALE GENITALIA,57105,80S,N/A,$0.00,$0.00,
FEMALE GENITALIA,57105,OTHER,704,"$96,433.26","$74,035.46",
FEMALE GENITALIA,57105,TOTAL,704,"$96,433.26","$74,035.46",
FEMALE GENITALIA,57106,80S,230,"$10,999.07","$8,586.20",
FEMALE GENITALIA,57106,SG,N/A,$0.00,$0.00,
FEMALE GENITALIA,57106,OTHER,1198,"$391,655.00","$304,979.85",
FEMALE GENITALIA,57106,TOTAL,1428,"$402,654.07","$313,566.05",
FEMALE GENITALIA,57107,80S,31,"$5,587.76","$4,404.68",
FEMALE GENITALIA,57107,OTHER,175,"$220,365.89","$171,010.80",
FEMALE GENITALIA,57107,TOTAL,206,"$225,953.65","$175,415.48",
FEMALE GENITALIA,57109,80S,N/A,"$1,643.52","$1,292.62",
FEMALE GENITALIA,57109,OTHER,31,"$44,629.10","$35,146.64",
FEMALE GENITALIA,57109,TOTAL,38,"$46,272.62","$36,439.26",
FEMALE GENITALIA,57110,80S,215,"$22,863.62","$18,008.08",
FEMALE GENITALIA,57110,OTHER,853,"$675,232.98","$529,021.48",
FEMALE GENITALIA,57110,TOTAL,1068,"$698,096.60","$547,029.56",
FEMALE GENITALIA,57111,80S,16,"$3,501.40","$2,757.97",
FEMALE GENITALIA,57111,OTHER,39,"$53,602.06","$42,211.63",
FEMALE GENITALIA,57111,TOTAL,55,"$57,103.46","$44,969.60",
FEMALE GENITALIA,57112,80S,N/A,$369.63,$293.63,
FEMALE GENITALIA,57112,OTHER,N/A,"$9,258.82","$7,258.91",
FEMALE GENITALIA,57112,TOTAL,N/A,"$9,628.45","$7,552.54",
FEMALE GENITALIA,57120,80S,713,"$42,801.30","$33,400.31",
FEMALE GENITALIA,57120,SG,N/A,$0.00,$0.00,
FEMALE GENITALIA,57120,OTHER,2824,"$1,077,014.13","$843,177.73",
FEMALE GENITALIA,57120,TOTAL,3537,"$1,119,815.43","$876,578.04",
FEMALE GENITALIA,57130,80S,N/A,$104.27,$82.23,
FEMALE GENITALIA,57130,OTHER,69,"$10,615.05","$7,732.91",
FEMALE GENITALIA,57130,TOTAL,74,"$10,719.32","$7,815.14",
FEMALE GENITALIA,57135,80S,N/A,$0.00,$0.00,
FEMALE GENITALIA,57135,SG,N/A,"$6,056.60","$4,768.16",
FEMALE GENITALIA,57135,OTHER,1299,"$262,035.80","$199,971.01",
FEMALE GENITALIA,57135,TOTAL,1308,"$268,092.40","$204,739.17",
FEMALE GENITALIA,57150,80S,N/A,$0.00,$0.00,
FEMALE GENITALIA,57150,OTHER,30061,"$1,295,088.67","$934,315.52",
FEMALE GENITALIA,57150,TOTAL,30061,"$1,295,088.67","$934,315.52",
FEMALE GENITALIA,57155,80S,N/A,$0.00,$0.00,
FEMALE GENITALIA,57155,SG,N/A,"$1,510.10","$1,183.95",
FEMALE GENITALIA,57155,OTHER,3493,"$1,057,138.09","$831,240.28",
FEMALE GENITALIA,57155,TOTAL,3498,"$1,058,648.19","$832,424.23",
FEMALE GENITALIA,57156,OTHER,10805,"$1,708,218.47","$1,336,616.26",
FEMALE GENITALIA,57156,TOTAL,10805,"$1,708,218.47","$1,336,616.26",
FEMALE GENITALIA,57160,80S,N/A,$0.00,$0.00,
FEMALE GENITALIA,57160,SG,N/A,$40.00,$0.00,
FEMALE GENITALIA,57160,OTHER,95411,"$7,081,792.50","$5,176,568.08",
FEMALE GENITALIA,57160,TOTAL,95412,"$7,081,832.50","$5,176,568.08",
FEMALE GENITALIA,57170,OTHER,101,"$5,869.22","$4,196.97",
FEMALE GENITALIA,57170,TOTAL,101,"$5,869.22","$4,196.97",
FEMALE GENITALIA,57180,OTHER,952,"$125,936.74","$94,683.03",
FEMALE GENITALIA,57180,TOTAL,952,"$125,936.74","$94,683.03",
FEMALE GENITALIA,57200,80S,61,"$1,758.18","$1,385.52",
FEMALE GENITALIA,57200,OTHER,502,"$119,445.44","$92,468.63",
FEMALE GENITALIA,57200,TOTAL,563,"$121,203.62","$93,854.15",
FEMALE GENITALIA,57210,80S,59,"$1,959.79","$1,542.55",
FEMALE GENITALIA,57210,OTHER,513,"$108,835.90","$84,384.40",
FEMALE GENITALIA,57210,TOTAL,572,"$110,795.69","$85,926.95",
FEMALE GENITALIA,57220,80S,37,"$1,028.99",$794.44,
FEMALE GENITALIA,57220,OTHER,223,"$56,735.96","$44,440.58",
FEMALE GENITALIA,57220,TOTAL,260,"$57,764.95","$45,235.02",
FEMALE GENITALIA,57230,80S,N/A,$170.87,$134.46,
FEMALE GENITALIA,57230,OTHER,65,"$15,889.41","$12,520.46",
FEMALE GENITALIA,57230,TOTAL,71,"$16,060.28","$12,654.92",
FEMALE GENITALIA,57240,80S,3386,"$235,930.83","$182,689.15",
FEMALE GENITALIA,57240,SG,19,"$20,635.08","$16,101.97",
FEMALE GENITALIA,57240,OTHER,12454,"$5,755,237.25","$4,466,072.83",
FEMALE GENITALIA,57240,TOTAL,15859,"$6,011,803.16","$4,664,863.95",
FEMALE GENITALIA,57250,80S,2371,"$186,611.77","$143,959.37",
FEMALE GENITALIA,57250,SG,N/A,"$13,190.07","$10,353.70",
FEMALE GENITALIA,57250,OTHER,8304,"$4,325,515.92","$3,350,636.77",
FEMALE GENITALIA,57250,TOTAL,10685,"$4,525,317.76","$3,504,949.84",
FEMALE GENITALIA,57260,80S,3794,"$424,564.85","$329,117.35",
FEMALE GENITALIA,57260,SG,N/A,"$6,780.26","$4,481.24",
FEMALE GENITALIA,57260,OTHER,10336,"$7,487,272.36","$5,813,562.28",
FEMALE GENITALIA,57260,TOTAL,14136,"$7,918,617.47","$6,147,160.87",
FEMALE GENITALIA,57265,80S,1324,"$172,830.16","$134,348.55",
FEMALE GENITALIA,57265,SG,N/A,"$10,225.45","$8,016.76",
FEMALE GENITALIA,57265,OTHER,4106,"$3,465,441.80","$2,693,014.77",
FEMALE GENITALIA,57265,TOTAL,5435,"$3,648,497.41","$2,835,380.08",
FEMALE GENITALIA,57267,80S,2207,"$85,747.37","$67,109.81",
FEMALE GENITALIA,57267,SG,N/A,"$7,609.95","$5,932.38",
FEMALE GENITALIA,57267,OTHER,10001,"$2,669,296.65","$2,082,842.78",
FEMALE GENITALIA,57267,TOTAL,12217,"$2,762,653.97","$2,155,884.97",
FEMALE GENITALIA,57268,80S,323,"$14,246.29","$11,074.36",
FEMALE GENITALIA,57268,SG,N/A,"$1,584.52","$1,242.27",
FEMALE GENITALIA,57268,OTHER,1043,"$307,204.51","$239,461.59",
FEMALE GENITALIA,57268,TOTAL,1367,"$323,035.32","$251,778.22",
FEMALE GENITALIA,57270,80S,77,"$6,040.70","$4,682.84",
FEMALE GENITALIA,57270,OTHER,349,"$162,332.33","$125,633.46",
FEMALE GENITALIA,57270,TOTAL,426,"$168,373.03","$130,316.30",
FEMALE GENITALIA,57280,80S,611,"$77,521.09","$60,520.43",
FEMALE GENITALIA,57280,OTHER,1857,"$1,506,304.42","$1,170,841.38",
FEMALE GENITALIA,57280,TOTAL,2468,"$1,583,825.51","$1,231,361.81",
FEMALE GENITALIA,57282,80S,2722,"$109,952.61","$85,760.47",
FEMALE GENITALIA,57282,SG,N/A,$0.00,$0.00,
FEMALE GENITALIA,57282,OTHER,9045,"$2,357,346.00","$1,831,245.98",
FEMALE GENITALIA,57282,TOTAL,11767,"$2,467,298.61","$1,917,006.45",
FEMALE GENITALIA,57283,80S,1198,"$68,857.21","$53,918.04",
FEMALE GENITALIA,57283,OTHER,4366,"$1,696,160.93","$1,317,847.74",
FEMALE GENITALIA,57283,TOTAL,5564,"$1,765,018.14","$1,371,765.78",
FEMALE GENITALIA,57284,80S,135,"$12,933.51","$10,085.72",
FEMALE GENITALIA,57284,SG,N/A,$0.00,$0.00,
FEMALE GENITALIA,57284,OTHER,448,"$265,921.57","$207,545.62",
FEMALE GENITALIA,57284,TOTAL,583,"$278,855.08","$217,631.34",
FEMALE GENITALIA,57285,80S,312,"$19,128.09","$14,956.71",
FEMALE GENITALIA,57285,OTHER,1198,"$491,248.10","$383,128.39",
FEMALE GENITALIA,57285,TOTAL,1510,"$510,376.19","$398,085.10",
FEMALE GENITALIA,57287,80S,340,"$29,715.67","$22,904.21",
FEMALE GENITALIA,57287,SG,12,"$17,467.36","$13,761.90",
FEMALE GENITALIA,57287,OTHER,3092,"$2,081,118.36","$1,605,395.23",
FEMALE GENITALIA,57287,TOTAL,3444,"$2,128,301.39","$1,642,061.34",
FEMALE GENITALIA,57288,80S,6093,"$492,633.22","$381,988.78",
FEMALE GENITALIA,57288,SG,88,"$169,449.36","$127,957.28",
FEMALE GENITALIA,57288,OTHER,31057,"$20,210,989.47","$15,620,810.19",
FEMALE GENITALIA,57288,TOTAL,37238,"$20,873,072.05","$16,130,756.25",
FEMALE GENITALIA,57289,80S,N/A,$106.48,$83.48,
FEMALE GENITALIA,57289,OTHER,29,"$20,127.75","$15,751.86",
FEMALE GENITALIA,57289,TOTAL,30,"$20,234.23","$15,835.34",
FEMALE GENITALIA,57291,OTHER,12,"$4,377.07","$3,441.55",
FEMALE GENITALIA,57291,TOTAL,12,"$4,377.07","$3,441.55",
FEMALE GENITALIA,57292,80S,N/A,$492.54,$387.21,
FEMALE GENITALIA,57292,OTHER,38,"$22,576.16","$17,457.78",
FEMALE GENITALIA,57292,TOTAL,43,"$23,068.70","$17,844.99",
FEMALE GENITALIA,57295,80S,384,"$20,604.08","$15,962.86",
FEMALE GENITALIA,57295,SG,N/A,"$2,149.13","$1,684.92",
FEMALE GENITALIA,57295,OTHER,2605,"$1,025,448.47","$789,435.30",
FEMALE GENITALIA,57295,TOTAL,2992,"$1,048,201.68","$807,083.08",
FEMALE GENITALIA,57296,80S,31,"$4,069.41","$3,119.22",
FEMALE GENITALIA,57296,OTHER,117,"$98,896.77","$75,930.16",
FEMALE GENITALIA,57296,TOTAL,148,"$102,966.18","$79,049.38",
FEMALE GENITALIA,57300,80S,30,"$2,165.30","$1,705.82",
FEMALE GENITALIA,57300,OTHER,227,"$112,986.30","$86,397.09",
FEMALE GENITALIA,57300,TOTAL,257,"$115,151.60","$88,102.91",
FEMALE GENITALIA,57305,80S,91,"$7,746.38","$6,118.12",
FEMALE GENITALIA,57305,OTHER,293,"$161,209.34","$126,061.25",
FEMALE GENITALIA,57305,TOTAL,384,"$168,955.72","$132,179.37",
FEMALE GENITALIA,57307,80S,11,"$1,207.05",$957.58,
FEMALE GENITALIA,57307,OTHER,28,"$20,415.45","$16,126.22",
FEMALE GENITALIA,57307,TOTAL,39,"$21,622.50","$17,083.80",
FEMALE GENITALIA,57308,80S,13,$981.32,$773.87,
FEMALE GENITALIA,57308,OTHER,57,"$29,657.78","$23,240.35",
FEMALE GENITALIA,57308,TOTAL,70,"$30,639.10","$24,014.22",
FEMALE GENITALIA,57310,80S,N/A,$215.90,$169.88,
FEMALE GENITALIA,57310,OTHER,33,"$9,311.06","$7,161.87",
FEMALE GENITALIA,57310,TOTAL,39,"$9,526.96","$7,331.75",
FEMALE GENITALIA,57311,80S,N/A,$117.68,$92.96,
