CPT only copyright 2012 American Medical Association. All rights reserved.,,,,,,
,,,,,,
"2012 Part B National Summary Data File
Code Range: 02) Surgery (10000 - 69999)",,,,,,
This data table begins with column headers on row 5 and data cells are A-6 through F-17980,,,,,,
FEMALE GENITALIA,57000,OTHER,92,"$14,990.57","$11,324.08",
FEMALE GENITALIA,57010,TOTAL,77,"$27,956.44","$22,307.62",
FEMALE GENITALIA,57010,80S,N/A,$78.22,$62.58,
FEMALE GENITALIA,57010,OTHER,77,"$27,878.22","$22,245.04",
FEMALE GENITALIA,57020,TOTAL,66,"$6,501.66","$5,122.56",
FEMALE GENITALIA,57020,80S,N/A,$0.00,$0.00,
FEMALE GENITALIA,57020,OTHER,66,"$6,501.66","$5,122.56",
FEMALE GENITALIA,57022,TOTAL,N/A,"$1,090.49",$872.39,
FEMALE GENITALIA,57022,OTHER,N/A,"$1,090.49",$872.39,
FEMALE GENITALIA,57023,TOTAL,79,"$23,478.15","$18,513.85",
FEMALE GENITALIA,57023,80S,N/A,$180.66,$144.53,
FEMALE GENITALIA,57023,OTHER,79,"$23,297.49","$18,369.32",
FEMALE GENITALIA,57061,TOTAL,"1,999","$205,030.59","$154,559.71",
FEMALE GENITALIA,57061,80S,N/A,$0.00,$0.00,
FEMALE GENITALIA,57061,SG,N/A,$61.65,$49.32,
FEMALE GENITALIA,57061,OTHER,"1,999","$204,968.94","$154,510.39",
FEMALE GENITALIA,57065,TOTAL,"1,212","$234,614.14","$183,351.24",
FEMALE GENITALIA,57065,80S,N/A,$0.00,$0.00,
FEMALE GENITALIA,57065,SG,N/A,"$2,742.77","$2,194.22",
FEMALE GENITALIA,57065,OTHER,"1,212","$231,871.37","$181,157.02",
FEMALE GENITALIA,57100,TOTAL,"6,006","$455,133.55","$342,137.43",
FEMALE GENITALIA,57100,80S,N/A,$0.00,$0.00,
FEMALE GENITALIA,57100,SG,N/A,$19.84,$15.87,
FEMALE GENITALIA,57100,OTHER,"6,006","$455,113.71","$342,121.56",
FEMALE GENITALIA,57105,TOTAL,759,"$106,861.25","$83,397.15",
FEMALE GENITALIA,57105,80S,N/A,$0.00,$0.00,
FEMALE GENITALIA,57105,SG,N/A,$806.91,$645.53,
FEMALE GENITALIA,57105,OTHER,759,"$106,054.34","$82,751.62",
FEMALE GENITALIA,57106,TOTAL,"1,468","$419,408.99","$333,781.19",
FEMALE GENITALIA,57106,80S,234,"$10,726.87","$8,537.00",
FEMALE GENITALIA,57106,SG,N/A,$0.00,$0.00,
FEMALE GENITALIA,57106,OTHER,"1,234","$408,682.12","$325,244.19",
FEMALE GENITALIA,57107,TOTAL,198,"$200,824.10","$159,790.84",
FEMALE GENITALIA,57107,80S,34,"$5,795.29","$4,636.23",
FEMALE GENITALIA,57107,OTHER,164,"$195,028.81","$155,154.61",
FEMALE GENITALIA,57109,TOTAL,24,"$36,871.70","$29,497.36",
FEMALE GENITALIA,57109,80S,N/A,"$1,658.20","$1,326.56",
FEMALE GENITALIA,57109,OTHER,24,"$35,213.50","$28,170.80",
FEMALE GENITALIA,57110,TOTAL,916,"$592,145.97","$469,649.30",
FEMALE GENITALIA,57110,80S,175,"$19,652.46","$15,543.99",
FEMALE GENITALIA,57110,OTHER,741,"$572,493.51","$454,105.31",
FEMALE GENITALIA,57111,TOTAL,38,"$54,597.08","$42,926.32",
FEMALE GENITALIA,57111,80S,N/A,"$1,793.33","$1,434.68",
FEMALE GENITALIA,57111,OTHER,38,"$52,803.75","$41,491.64",
FEMALE GENITALIA,57112,TOTAL,N/A,"$14,177.68","$11,342.15",
FEMALE GENITALIA,57112,80S,N/A,$974.09,$779.27,
FEMALE GENITALIA,57112,OTHER,N/A,"$13,203.59","$10,562.88",
FEMALE GENITALIA,57120,TOTAL,"3,166","$996,870.04","$791,160.75",
FEMALE GENITALIA,57120,80S,636,"$37,839.16","$29,755.60",
FEMALE GENITALIA,57120,SG,N/A,$0.00,$0.00,
FEMALE GENITALIA,57120,OTHER,"2,530","$959,030.88","$761,405.15",
FEMALE GENITALIA,57130,TOTAL,67,"$10,811.00","$8,516.48",
FEMALE GENITALIA,57130,80S,N/A,$85.89,$68.71,
FEMALE GENITALIA,57130,OTHER,67,"$10,725.11","$8,447.77",
FEMALE GENITALIA,57135,TOTAL,"1,271","$274,120.58","$214,019.04",
FEMALE GENITALIA,57135,80S,N/A,$0.00,$0.00,
FEMALE GENITALIA,57135,SG,N/A,"$5,589.33","$3,874.47",
FEMALE GENITALIA,57135,OTHER,"1,271","$268,531.25","$210,144.57",
FEMALE GENITALIA,57150,TOTAL,"30,380","$1,331,794.42","$985,700.73",
FEMALE GENITALIA,57150,OTHER,"30,380","$1,331,794.42","$985,700.73",
FEMALE GENITALIA,57155,TOTAL,"3,774","$1,145,132.80","$908,154.06",
FEMALE GENITALIA,57155,80S,N/A,$0.00,$0.00,
FEMALE GENITALIA,57155,SG,N/A,$884.43,$707.55,
FEMALE GENITALIA,57155,OTHER,"3,774","$1,144,248.37","$907,446.51",
FEMALE GENITALIA,57156,TOTAL,"9,044","$1,409,303.91","$1,118,815.02",
FEMALE GENITALIA,57156,80S,N/A,$24.79,$19.83,
FEMALE GENITALIA,57156,OTHER,"9,044","$1,409,279.12","$1,118,795.19",
FEMALE GENITALIA,57160,TOTAL,"97,905","$7,231,067.76","$5,373,289.97",
FEMALE GENITALIA,57160,80S,N/A,$0.00,$0.00,
FEMALE GENITALIA,57160,OTHER,"97,905","$7,231,067.76","$5,373,289.97",
FEMALE GENITALIA,57170,TOTAL,110,"$6,650.65","$4,891.61",
FEMALE GENITALIA,57170,OTHER,110,"$6,650.65","$4,891.61",
FEMALE GENITALIA,57180,TOTAL,952,"$117,870.18","$90,902.03",
FEMALE GENITALIA,57180,80S,N/A,$0.00,$0.00,
FEMALE GENITALIA,57180,OTHER,952,"$117,870.18","$90,902.03",
FEMALE GENITALIA,57200,TOTAL,553,"$113,509.18","$89,508.80",
FEMALE GENITALIA,57200,80S,63,"$1,840.99","$1,440.60",
FEMALE GENITALIA,57200,OTHER,490,"$111,668.19","$88,068.20",
FEMALE GENITALIA,57210,TOTAL,590,"$115,500.34","$90,761.92",
FEMALE GENITALIA,57210,80S,63,"$2,066.11","$1,625.08",
FEMALE GENITALIA,57210,OTHER,527,"$113,434.23","$89,136.84",
FEMALE GENITALIA,57220,TOTAL,274,"$45,743.52","$36,272.26",
FEMALE GENITALIA,57220,80S,35,$897.43,$686.25,
FEMALE GENITALIA,57220,OTHER,239,"$44,846.09","$35,586.01",
FEMALE GENITALIA,57230,TOTAL,85,"$23,898.93","$18,993.65",
FEMALE GENITALIA,57230,80S,N/A,$245.97,$196.78,
FEMALE GENITALIA,57230,OTHER,85,"$23,652.96","$18,796.87",
FEMALE GENITALIA,57240,TOTAL,"17,186","$6,430,306.36","$5,072,687.72",
FEMALE GENITALIA,57240,80S,"3,772","$259,566.95","$204,045.53",
FEMALE GENITALIA,57240,SG,26,"$26,472.88","$20,670.88",
FEMALE GENITALIA,57240,OTHER,"13,388","$6,144,266.53","$4,847,971.31",
FEMALE GENITALIA,57250,TOTAL,"10,826","$4,443,146.57","$3,503,734.84",
FEMALE GENITALIA,57250,80S,"2,496","$193,469.28","$152,719.75",
FEMALE GENITALIA,57250,SG,11,"$14,560.89","$11,509.24",
FEMALE GENITALIA,57250,OTHER,"8,319","$4,235,116.40","$3,339,505.85",
FEMALE GENITALIA,57260,TOTAL,"14,767","$8,203,115.65","$6,465,210.24",
FEMALE GENITALIA,57260,80S,"3,960","$439,647.61","$345,149.29",
FEMALE GENITALIA,57260,SG,N/A,"$10,160.40","$8,128.32",
FEMALE GENITALIA,57260,OTHER,"10,807","$7,753,307.64","$6,111,932.63",
FEMALE GENITALIA,57265,TOTAL,"5,932","$3,976,520.69","$3,144,610.35",
FEMALE GENITALIA,57265,80S,"1,509","$199,864.59","$158,087.68",
FEMALE GENITALIA,57265,OTHER,"4,423","$3,776,656.10","$2,986,522.67",
FEMALE GENITALIA,57267,TOTAL,"16,200","$3,628,529.56","$2,873,334.89",
FEMALE GENITALIA,57267,80S,"2,985","$118,499.05","$94,232.34",
FEMALE GENITALIA,57267,SG,N/A,"$6,866.96","$5,493.58",
FEMALE GENITALIA,57267,OTHER,"13,215","$3,503,163.55","$2,773,608.97",
FEMALE GENITALIA,57268,TOTAL,"1,271","$312,082.11","$246,991.92",
FEMALE GENITALIA,57268,80S,279,"$12,246.08","$9,744.92",
FEMALE GENITALIA,57268,OTHER,992,"$299,836.03","$237,247.00",
FEMALE GENITALIA,57270,TOTAL,409,"$166,671.49","$132,412.93",
FEMALE GENITALIA,57270,80S,89,"$7,242.07","$5,742.40",
FEMALE GENITALIA,57270,OTHER,320,"$159,429.42","$126,670.53",
FEMALE GENITALIA,57280,TOTAL,"2,814","$1,776,897.91","$1,399,589.49",
FEMALE GENITALIA,57280,80S,706,"$90,001.90","$70,897.96",
FEMALE GENITALIA,57280,OTHER,"2,108","$1,686,896.01","$1,328,691.53",
FEMALE GENITALIA,57282,TOTAL,"13,441","$2,801,879.25","$2,217,058.12",
FEMALE GENITALIA,57282,80S,"3,132","$127,907.23","$101,409.29",
FEMALE GENITALIA,57282,SG,N/A,$0.00,$0.00,
FEMALE GENITALIA,57282,OTHER,"10,309","$2,673,972.02","$2,115,648.83",
FEMALE GENITALIA,57283,TOTAL,"5,144","$1,599,441.98","$1,266,361.29",
FEMALE GENITALIA,57283,80S,"1,186","$69,907.59","$55,314.98",
FEMALE GENITALIA,57283,OTHER,"3,958","$1,529,534.39","$1,211,046.31",
FEMALE GENITALIA,57284,TOTAL,783,"$375,238.31","$297,226.48",
FEMALE GENITALIA,57284,80S,205,"$21,342.47","$16,953.98",
FEMALE GENITALIA,57284,OTHER,578,"$353,895.84","$280,272.50",
FEMALE GENITALIA,57285,TOTAL,"1,786","$625,679.91","$495,035.91",
FEMALE GENITALIA,57285,80S,404,"$25,482.25","$20,253.53",
FEMALE GENITALIA,57285,SG,N/A,$0.00,$0.00,
FEMALE GENITALIA,57285,OTHER,"1,382","$600,197.66","$474,782.38",
FEMALE GENITALIA,57287,TOTAL,"3,557","$2,287,025.09","$1,783,085.26",
FEMALE GENITALIA,57287,80S,334,"$30,340.29","$23,835.65",
FEMALE GENITALIA,57287,SG,23,"$30,073.44","$23,142.96",
FEMALE GENITALIA,57287,OTHER,"3,200","$2,226,611.36","$1,736,106.65",
FEMALE GENITALIA,57288,TOTAL,"43,001","$24,371,141.30","$19,162,836.84",
FEMALE GENITALIA,57288,80S,"7,172","$598,481.20","$471,118.81",
FEMALE GENITALIA,57288,SG,101,"$185,535.00","$142,276.36",
FEMALE GENITALIA,57288,OTHER,"35,728","$23,587,125.10","$18,549,441.67",
FEMALE GENITALIA,57289,TOTAL,47,"$29,018.12","$23,214.49",
FEMALE GENITALIA,57289,80S,N/A,$109.46,$87.57,
FEMALE GENITALIA,57289,OTHER,47,"$28,908.66","$23,126.92",
FEMALE GENITALIA,57291,TOTAL,12,"$5,454.04","$4,363.24",
FEMALE GENITALIA,57291,OTHER,12,"$5,454.04","$4,363.24",
FEMALE GENITALIA,57292,TOTAL,32,"$21,149.17","$16,724.70",
FEMALE GENITALIA,57292,80S,N/A,$314.22,$251.39,
FEMALE GENITALIA,57292,OTHER,32,"$20,834.95","$16,473.31",
FEMALE GENITALIA,57295,TOTAL,"3,201","$1,134,637.84","$890,088.03",
FEMALE GENITALIA,57295,80S,430,"$23,547.13","$18,409.35",
FEMALE GENITALIA,57295,SG,11,"$8,541.53","$6,449.38",
FEMALE GENITALIA,57295,OTHER,"2,760","$1,102,549.18","$865,229.30",
FEMALE GENITALIA,57296,TOTAL,97,"$67,556.46","$53,359.72",
FEMALE GENITALIA,57296,80S,19,"$2,398.94","$1,919.12",
FEMALE GENITALIA,57296,OTHER,78,"$65,157.52","$51,440.60",
FEMALE GENITALIA,57300,TOTAL,250,"$101,718.56","$80,825.40",
FEMALE GENITALIA,57300,80S,46,"$3,086.48","$2,401.51",
FEMALE GENITALIA,57300,OTHER,204,"$98,632.08","$78,423.89",
FEMALE GENITALIA,57305,TOTAL,404,"$171,710.76","$135,453.56",
FEMALE GENITALIA,57305,80S,103,"$8,928.64","$7,019.04",
FEMALE GENITALIA,57305,OTHER,301,"$162,782.12","$128,434.52",
FEMALE GENITALIA,57307,TOTAL,48,"$26,108.98","$20,887.23",
FEMALE GENITALIA,57307,80S,16,"$1,850.64","$1,480.53",
FEMALE GENITALIA,57307,OTHER,32,"$24,258.34","$19,406.70",
FEMALE GENITALIA,57308,TOTAL,70,"$26,972.46","$20,722.22",
FEMALE GENITALIA,57308,80S,17,"$1,022.08",$817.67,
FEMALE GENITALIA,57308,OTHER,53,"$25,950.38","$19,904.55",
FEMALE GENITALIA,57310,TOTAL,42,"$13,691.33","$10,953.04",
FEMALE GENITALIA,57310,80S,N/A,$313.07,$250.46,
FEMALE GENITALIA,57310,OTHER,42,"$13,378.26","$10,702.58",
FEMALE GENITALIA,57311,TOTAL,35,"$12,146.53","$9,717.20",
FEMALE GENITALIA,57311,80S,N/A,$394.62,$315.70,
FEMALE GENITALIA,57311,OTHER,35,"$11,751.91","$9,401.50",
FEMALE GENITALIA,57320,TOTAL,164,"$71,048.16","$55,907.94",
FEMALE GENITALIA,57320,80S,27,"$2,106.40","$1,685.13",
FEMALE GENITALIA,57320,OTHER,137,"$68,941.76","$54,222.81",
FEMALE GENITALIA,57330,TOTAL,18,"$11,647.03","$9,205.62",
FEMALE GENITALIA,57330,80S,N/A,$415.27,$332.20,
FEMALE GENITALIA,57330,OTHER,18,"$11,231.76","$8,873.42",
FEMALE GENITALIA,57335,TOTAL,N/A,"$5,253.91","$4,203.12",
FEMALE GENITALIA,57335,OTHER,N/A,"$5,253.91","$4,203.12",
FEMALE GENITALIA,57400,TOTAL,138,"$20,769.77","$16,336.94",
FEMALE GENITALIA,57400,80S,N/A,$30.87,$24.70,
FEMALE GENITALIA,57400,SG,N/A,$887.43,$709.94,
FEMALE GENITALIA,57400,OTHER,138,"$19,851.47","$15,602.30",
FEMALE GENITALIA,57410,TOTAL,"3,111","$387,949.48","$296,754.52",
FEMALE GENITALIA,57410,80S,N/A,$0.00,$0.00,
FEMALE GENITALIA,57410,SG,N/A,"$8,104.91","$6,189.21",
FEMALE GENITALIA,57410,OTHER,"3,111","$379,844.57","$290,565.31",
FEMALE GENITALIA,57415,TOTAL,722,"$135,236.94","$106,101.36",
FEMALE GENITALIA,57415,80S,N/A,$104.21,$83.37,
FEMALE GENITALIA,57415,SG,N/A,$394.78,$315.82,
FEMALE GENITALIA,57415,OTHER,722,"$134,737.95","$105,702.17",
FEMALE GENITALIA,57420,TOTAL,"5,634","$572,196.23","$424,091.26",
FEMALE GENITALIA,57420,80S,N/A,$0.00,$0.00,
FEMALE GENITALIA,57420,SG,11,$282.21,$225.74,
FEMALE GENITALIA,57420,OTHER,"5,623","$571,914.02","$423,865.52",
FEMALE GENITALIA,57421,TOTAL,"4,421","$647,141.88","$484,059.61",
FEMALE GENITALIA,57421,80S,N/A,$0.00,$0.00,
FEMALE GENITALIA,57421,SG,N/A,$68.13,$54.50,
FEMALE GENITALIA,57421,OTHER,"4,421","$647,073.75","$484,005.11",
FEMALE GENITALIA,57423,TOTAL,354,"$150,853.72","$118,257.28",
FEMALE GENITALIA,57423,80S,89,"$7,536.49","$5,828.39",
FEMALE GENITALIA,57423,OTHER,265,"$143,317.23","$112,428.89",
FEMALE GENITALIA,57425,TOTAL,"7,759","$5,399,991.80","$4,256,297.86",
FEMALE GENITALIA,57425,80S,"1,987","$269,264.50","$212,580.06",
FEMALE GENITALIA,57425,OTHER,"5,772","$5,130,727.30","$4,043,717.80",
FEMALE GENITALIA,57426,TOTAL,79,"$41,804.19","$33,178.87",
FEMALE GENITALIA,57426,80S,21,"$2,176.84","$1,741.49",
FEMALE GENITALIA,57426,OTHER,58,"$39,627.35","$31,437.38",
FEMALE GENITALIA,57452,TOTAL,"10,425","$1,031,650.42","$755,985.55",
FEMALE GENITALIA,57452,80S,N/A,$0.00,$0.00,
FEMALE GENITALIA,57452,SG,N/A,$117.67,$75.89,
FEMALE GENITALIA,57452,OTHER,"10,425","$1,031,532.75","$755,909.66",
FEMALE GENITALIA,57454,TOTAL,"19,771","$3,009,741.75","$2,223,646.24",
FEMALE GENITALIA,57454,80S,N/A,$0.00,$0.00,
FEMALE GENITALIA,57454,SG,N/A,$271.65,$217.32,
FEMALE GENITALIA,57454,OTHER,"19,771","$3,009,470.10","$2,223,428.92",
FEMALE GENITALIA,57455,TOTAL,"3,514","$473,786.70","$346,999.76",
FEMALE GENITALIA,57455,SG,N/A,$102.81,$51.46,
FEMALE GENITALIA,57455,OTHER,"3,514","$473,683.89","$346,948.30",
FEMALE GENITALIA,57456,TOTAL,"4,204","$536,999.67","$391,320.12",
FEMALE GENITALIA,57456,SG,N/A,$65.68,$52.54,
FEMALE GENITALIA,57456,OTHER,"4,204","$536,933.99","$391,267.58",
FEMALE GENITALIA,57460,TOTAL,"1,157","$247,963.88","$190,924.24",
FEMALE GENITALIA,57460,80S,N/A,$0.00,$0.00,
FEMALE GENITALIA,57460,SG,N/A,$250.98,$200.78,
FEMALE GENITALIA,57460,OTHER,"1,157","$247,712.90","$190,723.46",
FEMALE GENITALIA,57461,TOTAL,859,"$218,007.20","$168,577.66",
FEMALE GENITALIA,57461,80S,N/A,$0.00,$0.00,
FEMALE GENITALIA,57461,SG,N/A,$395.71,$316.57,
FEMALE GENITALIA,57461,OTHER,859,"$217,611.49","$168,261.09",
FEMALE GENITALIA,57500,TOTAL,"7,477","$852,517.11","$630,717.02",
FEMALE GENITALIA,57500,80S,N/A,$0.00,$0.00,
FEMALE GENITALIA,57500,SG,N/A,$426.32,$341.06,
FEMALE GENITALIA,57500,OTHER,"7,477","$852,090.79","$630,375.96",
FEMALE GENITALIA,57505,TOTAL,"2,735","$237,808.16","$179,136.84",
FEMALE GENITALIA,57505,80S,N/A,$0.00,$0.00,
FEMALE GENITALIA,57505,SG,N/A,$57.05,$45.64,
FEMALE GENITALIA,57505,OTHER,"2,735","$237,751.11","$179,091.20",
FEMALE GENITALIA,57510,TOTAL,344,"$40,631.25","$31,392.45",
FEMALE GENITALIA,57510,80S,N/A,$0.00,$0.00,
FEMALE GENITALIA,57510,OTHER,344,"$40,631.25","$31,392.45",
FEMALE GENITALIA,57511,TOTAL,"1,208","$174,185.10","$130,642.12",
FEMALE GENITALIA,57511,80S,N/A,$0.00,$0.00,
FEMALE GENITALIA,57511,OTHER,"1,208","$174,185.10","$130,642.12",
FEMALE GENITALIA,57513,TOTAL,196,"$28,970.46","$22,521.04",
FEMALE GENITALIA,57513,OTHER,196,"$28,970.46","$22,521.04",
FEMALE GENITALIA,57520,TOTAL,"1,733","$521,655.34","$410,880.45",
FEMALE GENITALIA,57520,80S,N/A,$0.00,$0.00,
FEMALE GENITALIA,57520,SG,N/A,"$7,045.77","$5,636.61",
FEMALE GENITALIA,57520,OTHER,"1,733","$514,609.57","$405,243.84",
FEMALE GENITALIA,57522,TOTAL,"3,110","$886,968.72","$690,916.02",
FEMALE GENITALIA,57522,80S,N/A,$0.00,$0.00,
FEMALE GENITALIA,57522,SG,32,"$24,648.50","$19,405.35",
FEMALE GENITALIA,57522,OTHER,"3,078","$862,320.22","$671,510.67",
FEMALE GENITALIA,57530,TOTAL,220,"$41,984.60","$32,725.25",
FEMALE GENITALIA,57530,80S,43,"$1,651.18","$1,308.94",
FEMALE GENITALIA,57530,OTHER,177,"$40,333.42","$31,416.31",
FEMALE GENITALIA,57531,TOTAL,11,"$19,323.92","$15,459.14",
FEMALE GENITALIA,57531,80S,N/A,$510.22,$408.17,
FEMALE GENITALIA,57531,OTHER,11,"$18,813.70","$15,050.97",
FEMALE GENITALIA,57540,TOTAL,37,"$16,000.23","$12,800.23",
FEMALE GENITALIA,57540,80S,12,"$1,292.09","$1,033.69",
FEMALE GENITALIA,57540,OTHER,25,"$14,708.14","$11,766.54",
FEMALE GENITALIA,57545,TOTAL,N/A,"$2,366.38","$1,893.11",
FEMALE GENITALIA,57545,80S,N/A,$59.21,$47.37,
FEMALE GENITALIA,57545,OTHER,N/A,"$2,307.17","$1,845.74",
FEMALE GENITALIA,57550,TOTAL,39,"$15,545.17","$12,280.08",
FEMALE GENITALIA,57550,80S,N/A,$468.53,$374.82,
FEMALE GENITALIA,57550,SG,N/A,"$2,780.25","$2,224.20",
FEMALE GENITALIA,57550,OTHER,39,"$12,296.39","$9,681.06",
FEMALE GENITALIA,57555,TOTAL,11,"$5,849.28","$4,679.42",
FEMALE GENITALIA,57555,80S,N/A,$327.27,$261.82,
FEMALE GENITALIA,57555,OTHER,11,"$5,522.01","$4,417.60",
FEMALE GENITALIA,57556,TOTAL,97,"$31,308.10","$24,699.40",
FEMALE GENITALIA,57556,80S,18,$972.88,$778.31,
FEMALE GENITALIA,57556,OTHER,79,"$30,335.22","$23,921.09",
FEMALE GENITALIA,57558,TOTAL,58,"$6,343.41","$4,974.25",
FEMALE GENITALIA,57558,80S,N/A,$0.00,$0.00,
FEMALE GENITALIA,57558,OTHER,58,"$6,343.41","$4,974.25",
FEMALE GENITALIA,57700,TOTAL,13,"$3,764.04","$2,866.85",
FEMALE GENITALIA,57700,OTHER,13,"$3,764.04","$2,866.85",
FEMALE GENITALIA,57720,TOTAL,45,"$12,420.43","$9,425.34",
FEMALE GENITALIA,57720,OTHER,45,"$12,420.43","$9,425.34",
FEMALE GENITALIA,57800,TOTAL,488,"$26,730.44","$19,881.51",
FEMALE GENITALIA,57800,SG,N/A,$0.00,$0.00,
FEMALE GENITALIA,57800,OTHER,488,"$26,730.44","$19,881.51",
FEMALE GENITALIA,58100,TOTAL,"74,174","$7,847,588.66","$5,931,758.45",
FEMALE GENITALIA,58100,80S,N/A,$0.00,$0.00,
FEMALE GENITALIA,58100,SG,N/A,$70.21,$56.16,
FEMALE GENITALIA,58100,OTHER,"74,174","$7,847,518.45","$5,931,702.29",
FEMALE GENITALIA,58110,TOTAL,607,"$28,626.28","$22,544.96",
FEMALE GENITALIA,58110,OTHER,607,"$28,626.28","$22,544.96",
FEMALE GENITALIA,58120,TOTAL,"10,649","$2,618,318.80","$2,055,855.50",
FEMALE GENITALIA,58120,80S,N/A,$5.53,$4.42,
FEMALE GENITALIA,58120,SG,53,"$39,973.27","$31,109.07",
FEMALE GENITALIA,58120,OTHER,"10,596","$2,578,340.00","$2,024,742.01",
FEMALE GENITALIA,58140,TOTAL,268,"$174,082.62","$137,580.27",
FEMALE GENITALIA,58140,80S,60,"$7,397.13","$5,917.71",
FEMALE GENITALIA,58140,OTHER,208,"$166,685.49","$131,662.56",
FEMALE GENITALIA,58145,TOTAL,157,"$90,321.87","$71,589.27",
FEMALE GENITALIA,58145,80S,N/A,$589.80,$471.84,
FEMALE GENITALIA,58145,SG,N/A,"$3,152.12","$2,521.69",
FEMALE GENITALIA,58145,OTHER,157,"$86,579.95","$68,595.74",
FEMALE GENITALIA,58146,TOTAL,86,"$81,083.49","$64,843.41",
FEMALE GENITALIA,58146,80S,18,"$3,140.66","$2,512.54",
FEMALE GENITALIA,58146,OTHER,68,"$77,942.83","$62,330.87",
FEMALE GENITALIA,58150,TOTAL,"13,666","$10,105,381.36","$7,990,016.62",
FEMALE GENITALIA,58150,80S,"3,679","$557,463.53","$439,115.83",
FEMALE GENITALIA,58150,OTHER,"9,987","$9,547,917.83","$7,550,900.79",
FEMALE GENITALIA,58152,TOTAL,236,"$214,315.11","$169,105.73",
FEMALE GENITALIA,58152,80S,69,"$13,297.04","$10,564.66",
FEMALE GENITALIA,58152,OTHER,167,"$201,018.07","$158,541.07",
FEMALE GENITALIA,58180,TOTAL,"1,636","$1,182,587.84","$937,279.98",
FEMALE GENITALIA,58180,80S,426,"$63,566.66","$50,390.81",
FEMALE GENITALIA,58180,OTHER,"1,210","$1,119,021.18","$886,889.17",
FEMALE GENITALIA,58200,TOTAL,960,"$1,067,745.10","$846,057.80",
FEMALE GENITALIA,58200,80S,174,"$35,242.37","$28,068.96",
FEMALE GENITALIA,58200,OTHER,786,"$1,032,502.73","$817,988.84",
FEMALE GENITALIA,58210,TOTAL,"1,932","$2,913,358.14","$2,321,057.50",
FEMALE GENITALIA,58210,80S,311,"$83,407.96","$66,517.26",
FEMALE GENITALIA,58210,OTHER,"1,621","$2,829,950.18","$2,254,540.24",
FEMALE GENITALIA,58240,TOTAL,244,"$519,589.92","$410,326.95",
FEMALE GENITALIA,58240,80S,56,"$24,594.28","$19,371.70",
FEMALE GENITALIA,58240,OTHER,188,"$494,995.64","$390,955.25",
FEMALE GENITALIA,58260,TOTAL,"10,505","$5,350,093.69","$4,219,310.85",
FEMALE GENITALIA,58260,80S,"3,229","$349,558.23","$274,244.39",
FEMALE GENITALIA,58260,SG,N/A,$0.00,$0.00,
FEMALE GENITALIA,58260,OTHER,"7,276","$5,000,535.46","$3,945,066.46",
FEMALE GENITALIA,58262,TOTAL,"3,994","$2,739,427.16","$2,162,600.94",
FEMALE GENITALIA,58262,80S,"1,145","$162,261.90","$128,040.81",
FEMALE GENITALIA,58262,OTHER,"2,849","$2,577,165.26","$2,034,560.13",
FEMALE GENITALIA,58263,TOTAL,787,"$622,512.95","$494,663.95",
FEMALE GENITALIA,58263,80S,191,"$29,529.99","$23,624.08",
FEMALE GENITALIA,58263,OTHER,596,"$592,982.96","$471,039.87",
FEMALE GENITALIA,58267,TOTAL,143,"$102,894.64","$82,181.27",
FEMALE GENITALIA,58267,80S,54,"$9,224.37","$7,379.49",
FEMALE GENITALIA,58267,OTHER,89,"$93,670.27","$74,801.78",
FEMALE GENITALIA,58270,TOTAL,"1,009","$665,040.14","$526,783.39",
FEMALE GENITALIA,58270,80S,297,"$39,947.34","$31,845.94",
FEMALE GENITALIA,58270,OTHER,712,"$625,092.80","$494,937.45",
FEMALE GENITALIA,58275,TOTAL,161,"$130,908.84","$103,712.79",
FEMALE GENITALIA,58275,80S,34,"$5,347.29","$4,165.81",
FEMALE GENITALIA,58275,OTHER,127,"$125,561.55","$99,546.98",
FEMALE GENITALIA,58280,TOTAL,99,"$86,810.48","$68,837.52",
FEMALE GENITALIA,58280,80S,23,"$3,896.50","$3,117.20",
FEMALE GENITALIA,58280,OTHER,76,"$82,913.98","$65,720.32",
FEMALE GENITALIA,58285,TOTAL,N/A,"$9,681.67","$7,745.32",
FEMALE GENITALIA,58285,OTHER,N/A,"$9,681.67","$7,745.32",
FEMALE GENITALIA,58290,TOTAL,196,"$169,485.12","$134,923.33",
FEMALE GENITALIA,58290,80S,59,"$10,999.23","$8,687.38",
FEMALE GENITALIA,58290,OTHER,137,"$158,485.89","$126,235.95",
FEMALE GENITALIA,58291,TOTAL,92,"$89,648.77","$70,334.85",
FEMALE GENITALIA,58291,80S,25,"$4,882.40","$3,905.89",
FEMALE GENITALIA,58291,OTHER,67,"$84,766.37","$66,428.96",
FEMALE GENITALIA,58292,TOTAL,19,"$25,731.35","$20,361.08",
FEMALE GENITALIA,58292,80S,N/A,$911.62,$729.29,
FEMALE GENITALIA,58292,OTHER,19,"$24,819.73","$19,631.79",
FEMALE GENITALIA,58293,TOTAL,11,"$16,292.37","$12,949.41",
FEMALE GENITALIA,58293,80S,N/A,"$1,131.71",$905.36,
FEMALE GENITALIA,58293,OTHER,11,"$15,160.66","$12,044.05",
FEMALE GENITALIA,58294,TOTAL,27,"$34,953.31","$27,814.58",
FEMALE GENITALIA,58294,80S,N/A,"$1,376.23","$1,100.98",
FEMALE GENITALIA,58294,OTHER,27,"$33,577.08","$26,713.60",
FEMALE GENITALIA,58300,TOTAL,N/A,$5.00,$4.00,
FEMALE GENITALIA,58300,80S,N/A,$0.00,$0.00,
