"CPT only copyright 2020 American Medical Association. All rights reserved.					",,,,,,
,,,,,,
"2020 Part B National Summary Data File
Code Range: 02) Surgery (10000 - 69999)",,,,,,
This data table begins with column headers on row 5 and data cells are A-6 through F-17782,,,,,,
MUSCULOSKELETAL,21275,OTHER,11 ,"$7,330.82 ","$5,750.88 ",
MUSCULOSKELETAL,21275,TOTAL,12 ,"$7,397.81 ","$5,805.21 ",
MUSCULOSKELETAL,21280,SG,N/A,"$3,271.27 ","$2,617.02 ",
MUSCULOSKELETAL,21280,OTHER,191 ,"$89,535.84 ","$71,250.19 ",
MUSCULOSKELETAL,21280,TOTAL,194 ,"$92,807.11 ","$73,867.21 ",
MUSCULOSKELETAL,21282,80S,N/A,$0.00 ,$0.00 ,
MUSCULOSKELETAL,21282,SG,N/A,"$6,083.00 ","$4,812.94 ",
MUSCULOSKELETAL,21282,OTHER,"1,006 ","$460,876.61 ","$366,214.12 ",
MUSCULOSKELETAL,21282,TOTAL,"1,012 ","$466,959.61 ","$371,027.06 ",
MUSCULOSKELETAL,21296,OTHER,N/A,"$1,116.85 ",$904.50 ,
MUSCULOSKELETAL,21296,TOTAL,N/A,"$1,116.85 ",$904.50 ,
MUSCULOSKELETAL,21299,80S,N/A,$0.00 ,$0.00 ,
MUSCULOSKELETAL,21299,OTHER,101 ,"$52,509.50 ","$41,934.84 ",
MUSCULOSKELETAL,21299,TOTAL,101 ,"$52,509.50 ","$41,934.84 ",
MUSCULOSKELETAL,21310,80S,N/A,$0.00 ,$0.00 ,
MUSCULOSKELETAL,21310,OTHER,"8,001 ","$205,470.78 ","$160,221.74 ",
MUSCULOSKELETAL,21310,TOTAL,"8,001 ","$205,470.78 ","$160,221.74 ",
MUSCULOSKELETAL,21315,SG,N/A,$519.72 ,$415.78 ,
MUSCULOSKELETAL,21315,OTHER,470 ,"$92,384.82 ","$71,845.41 ",
MUSCULOSKELETAL,21315,TOTAL,471 ,"$92,904.54 ","$72,261.19 ",
MUSCULOSKELETAL,21320,80S,N/A,$0.00 ,$0.00 ,
MUSCULOSKELETAL,21320,SG,24 ,"$23,964.57 ","$18,421.40 ",
MUSCULOSKELETAL,21320,OTHER,"2,077 ","$568,724.87 ","$446,028.13 ",
MUSCULOSKELETAL,21320,TOTAL,"2,101 ","$592,689.44 ","$464,449.53 ",
MUSCULOSKELETAL,21325,OTHER,84 ,"$40,778.12 ","$32,362.78 ",
MUSCULOSKELETAL,21325,TOTAL,84 ,"$40,778.12 ","$32,362.78 ",
MUSCULOSKELETAL,21330,80S,N/A,$0.00 ,$0.00 ,
MUSCULOSKELETAL,21330,SG,N/A,"$4,628.90 ","$3,662.57 ",
MUSCULOSKELETAL,21330,OTHER,73 ,"$46,549.38 ","$36,465.37 ",
MUSCULOSKELETAL,21330,TOTAL,75 ,"$51,178.28 ","$40,127.94 ",
MUSCULOSKELETAL,21335,80S,N/A,$0.00 ,$0.00 ,
MUSCULOSKELETAL,21335,SG,N/A,"$2,091.27 ","$1,663.84 ",
MUSCULOSKELETAL,21335,OTHER,367 ,"$240,175.62 ","$190,023.77 ",
MUSCULOSKELETAL,21335,TOTAL,370 ,"$242,266.89 ","$191,687.61 ",
MUSCULOSKELETAL,21336,80S,N/A,$0.00 ,$0.00 ,
MUSCULOSKELETAL,21336,SG,N/A,"$2,496.24 ","$1,977.03 ",
MUSCULOSKELETAL,21336,OTHER,124 ,"$87,297.35 ","$69,115.80 ",
MUSCULOSKELETAL,21336,TOTAL,126 ,"$89,793.59 ","$71,092.83 ",
MUSCULOSKELETAL,21337,80S,N/A,$101.33 ,$80.70 ,
MUSCULOSKELETAL,21337,SG,N/A,"$3,920.64 ","$3,136.51 ",
MUSCULOSKELETAL,21337,OTHER,481 ,"$168,233.96 ","$131,700.35 ",
MUSCULOSKELETAL,21337,TOTAL,489 ,"$172,255.93 ","$134,917.56 ",
MUSCULOSKELETAL,21338,80S,N/A,$0.00 ,$0.00 ,
MUSCULOSKELETAL,21338,OTHER,34 ,"$13,705.89 ","$10,989.75 ",
MUSCULOSKELETAL,21338,TOTAL,34 ,"$13,705.89 ","$10,989.75 ",
MUSCULOSKELETAL,21339,OTHER,11 ,"$7,899.00 ","$6,330.96 ",
MUSCULOSKELETAL,21339,TOTAL,11 ,"$7,899.00 ","$6,330.96 ",
MUSCULOSKELETAL,21340,OTHER,N/A,"$3,342.78 ","$2,607.63 ",
MUSCULOSKELETAL,21340,TOTAL,N/A,"$3,342.78 ","$2,607.63 ",
MUSCULOSKELETAL,21343,80S,N/A,$703.74 ,$564.66 ,
MUSCULOSKELETAL,21343,OTHER,42 ,"$39,060.99 ","$31,318.55 ",
MUSCULOSKELETAL,21343,TOTAL,47 ,"$39,764.73 ","$31,883.21 ",
MUSCULOSKELETAL,21344,80S,N/A,$803.68 ,$643.53 ,
MUSCULOSKELETAL,21344,OTHER,23 ,"$25,286.40 ","$20,366.19 ",
MUSCULOSKELETAL,21344,TOTAL,28 ,"$26,090.08 ","$21,009.72 ",
MUSCULOSKELETAL,21345,OTHER,N/A,"$5,462.49 ","$4,347.21 ",
MUSCULOSKELETAL,21345,TOTAL,N/A,"$5,462.49 ","$4,347.21 ",
MUSCULOSKELETAL,21346,80S,N/A,$0.00 ,$0.00 ,
MUSCULOSKELETAL,21346,OTHER,50 ,"$38,595.08 ","$30,952.18 ",
MUSCULOSKELETAL,21346,TOTAL,50 ,"$38,595.08 ","$30,952.18 ",
MUSCULOSKELETAL,21347,80S,N/A,$289.46 ,$232.66 ,
MUSCULOSKELETAL,21347,OTHER,52 ,"$43,746.35 ","$35,081.46 ",
MUSCULOSKELETAL,21347,TOTAL,55 ,"$44,035.81 ","$35,314.12 ",
MUSCULOSKELETAL,21348,OTHER,N/A,"$2,954.84 ","$2,367.07 ",
MUSCULOSKELETAL,21348,TOTAL,N/A,"$2,954.84 ","$2,367.07 ",
MUSCULOSKELETAL,21355,OTHER,N/A,"$1,957.10 ","$1,561.52 ",
MUSCULOSKELETAL,21355,TOTAL,N/A,"$1,957.10 ","$1,561.52 ",
MUSCULOSKELETAL,21356,80S,N/A,$107.87 ,$86.15 ,
MUSCULOSKELETAL,21356,OTHER,98 ,"$49,884.73 ","$39,933.08 ",
MUSCULOSKELETAL,21356,TOTAL,100 ,"$49,992.60 ","$40,019.23 ",
MUSCULOSKELETAL,21360,80S,N/A,$358.95 ,$287.31 ,
MUSCULOSKELETAL,21360,OTHER,63 ,"$29,778.86 ","$23,803.75 ",
MUSCULOSKELETAL,21360,TOTAL,68 ,"$30,137.81 ","$24,091.06 ",
MUSCULOSKELETAL,21365,80S,40 ,"$6,802.42 ","$5,297.92 ",
MUSCULOSKELETAL,21365,OTHER,411 ,"$455,717.73 ","$363,503.03 ",
MUSCULOSKELETAL,21365,TOTAL,451 ,"$462,520.15 ","$368,800.95 ",
MUSCULOSKELETAL,21366,OTHER,N/A,"$8,628.58 ","$6,885.40 ",
MUSCULOSKELETAL,21366,TOTAL,N/A,"$8,628.58 ","$6,885.40 ",
MUSCULOSKELETAL,21385,80S,N/A,$259.55 ,$205.08 ,
MUSCULOSKELETAL,21385,OTHER,N/A,"$2,289.74 ","$1,793.84 ",
MUSCULOSKELETAL,21385,TOTAL,N/A,"$2,549.29 ","$1,998.92 ",
MUSCULOSKELETAL,21386,80S,N/A,$601.04 ,$414.04 ,
MUSCULOSKELETAL,21386,OTHER,69 ,"$38,015.92 ","$30,328.24 ",
MUSCULOSKELETAL,21386,TOTAL,77 ,"$38,616.96 ","$30,742.28 ",
MUSCULOSKELETAL,21387,80S,N/A,$154.97 ,$124.67 ,
MUSCULOSKELETAL,21387,OTHER,17 ,"$10,895.08 ","$8,753.67 ",
MUSCULOSKELETAL,21387,TOTAL,19 ,"$11,050.05 ","$8,878.34 ",
MUSCULOSKELETAL,21390,80S,70 ,"$7,824.58 ","$6,073.36 ",
MUSCULOSKELETAL,21390,SG,N/A,"$7,111.57 ","$4,681.72 ",
MUSCULOSKELETAL,21390,OTHER,834 ,"$759,862.96 ","$601,509.19 ",
MUSCULOSKELETAL,21390,TOTAL,907 ,"$774,799.11 ","$612,264.27 ",
MUSCULOSKELETAL,21395,80S,N/A,$132.74 ,$105.81 ,
MUSCULOSKELETAL,21395,OTHER,11 ,"$8,408.56 ","$6,753.35 ",
MUSCULOSKELETAL,21395,TOTAL,12 ,"$8,541.30 ","$6,859.16 ",
MUSCULOSKELETAL,21400,OTHER,160 ,"$25,701.13 ","$20,258.85 ",
MUSCULOSKELETAL,21400,TOTAL,160 ,"$25,701.13 ","$20,258.85 ",
MUSCULOSKELETAL,21401,OTHER,N/A,"$1,308.92 ","$1,053.70 ",
MUSCULOSKELETAL,21401,TOTAL,N/A,"$1,308.92 ","$1,053.70 ",
MUSCULOSKELETAL,21406,80S,N/A,$86.83 ,$70.00 ,
MUSCULOSKELETAL,21406,OTHER,52 ,"$21,820.68 ","$17,461.10 ",
MUSCULOSKELETAL,21406,TOTAL,54 ,"$21,907.51 ","$17,531.10 ",
MUSCULOSKELETAL,21407,80S,13 ,$859.76 ,$683.31 ,
MUSCULOSKELETAL,21407,OTHER,149 ,"$90,384.90 ","$71,881.27 ",
MUSCULOSKELETAL,21407,TOTAL,162 ,"$91,244.66 ","$72,564.58 ",
MUSCULOSKELETAL,21408,OTHER,12 ,"$8,256.94 ","$6,655.48 ",
MUSCULOSKELETAL,21408,TOTAL,12 ,"$8,256.94 ","$6,655.48 ",
MUSCULOSKELETAL,21421,80S,N/A,$0.00 ,$0.00 ,
MUSCULOSKELETAL,21421,OTHER,28 ,"$12,642.09 ","$9,985.00 ",
MUSCULOSKELETAL,21421,TOTAL,28 ,"$12,642.09 ","$9,985.00 ",
MUSCULOSKELETAL,21422,80S,12 ,"$1,141.81 ",$877.78 ,
MUSCULOSKELETAL,21422,OTHER,126 ,"$61,643.51 ","$48,811.10 ",
MUSCULOSKELETAL,21422,TOTAL,138 ,"$62,785.32 ","$49,688.88 ",
MUSCULOSKELETAL,21423,80S,N/A,$810.12 ,$647.32 ,
MUSCULOSKELETAL,21423,OTHER,85 ,"$45,036.95 ","$36,024.15 ",
MUSCULOSKELETAL,21423,TOTAL,94 ,"$45,847.07 ","$36,671.47 ",
MUSCULOSKELETAL,21431,OTHER,N/A,"$4,132.35 ","$3,307.75 ",
MUSCULOSKELETAL,21431,TOTAL,N/A,"$4,132.35 ","$3,307.75 ",
MUSCULOSKELETAL,21432,80S,N/A,$206.73 ,$165.38 ,
MUSCULOSKELETAL,21432,OTHER,11 ,"$6,474.05 ","$5,063.22 ",
MUSCULOSKELETAL,21432,TOTAL,14 ,"$6,680.78 ","$5,228.60 ",
MUSCULOSKELETAL,21433,80S,N/A,$240.10 ,$192.08 ,
MUSCULOSKELETAL,21433,OTHER,14 ,"$23,632.39 ","$18,922.88 ",
MUSCULOSKELETAL,21433,TOTAL,15 ,"$23,872.49 ","$19,114.96 ",
MUSCULOSKELETAL,21435,80S,N/A,$202.53 ,$162.02 ,
MUSCULOSKELETAL,21435,OTHER,14 ,"$19,146.07 ","$15,235.16 ",
MUSCULOSKELETAL,21435,TOTAL,15 ,"$19,348.60 ","$15,397.18 ",
MUSCULOSKELETAL,21436,80S,N/A,$0.00 ,$0.00 ,
MUSCULOSKELETAL,21436,TOTAL,N/A,$0.00 ,$0.00 ,
MUSCULOSKELETAL,21440,80S,N/A,$47.96 ,$38.37 ,
MUSCULOSKELETAL,21440,OTHER,91 ,"$48,977.28 ","$38,197.19 ",
MUSCULOSKELETAL,21440,TOTAL,92 ,"$49,025.24 ","$38,235.56 ",
MUSCULOSKELETAL,21445,80S,N/A,$57.80 ,$46.24 ,
MUSCULOSKELETAL,21445,OTHER,155 ,"$76,458.32 ","$60,662.88 ",
MUSCULOSKELETAL,21445,TOTAL,156 ,"$76,516.12 ","$60,709.12 ",
MUSCULOSKELETAL,21450,80S,N/A,$0.00 ,$0.00 ,
MUSCULOSKELETAL,21450,OTHER,71 ,"$32,534.44 ","$25,754.84 ",
MUSCULOSKELETAL,21450,TOTAL,71 ,"$32,534.44 ","$25,754.84 ",
MUSCULOSKELETAL,21451,80S,N/A,$0.00 ,$0.00 ,
MUSCULOSKELETAL,21451,OTHER,33 ,"$19,222.37 ","$15,135.46 ",
MUSCULOSKELETAL,21451,TOTAL,33 ,"$19,222.37 ","$15,135.46 ",
MUSCULOSKELETAL,21452,80S,N/A,$0.00 ,$0.00 ,
MUSCULOSKELETAL,21452,OTHER,N/A,"$2,519.82 ","$2,026.30 ",
MUSCULOSKELETAL,21452,TOTAL,N/A,"$2,519.82 ","$2,026.30 ",
MUSCULOSKELETAL,21453,80S,N/A,$218.51 ,$171.32 ,
MUSCULOSKELETAL,21453,SG,N/A,"$2,083.56 ","$1,666.85 ",
MUSCULOSKELETAL,21453,OTHER,284 ,"$228,658.63 ","$179,884.81 ",
MUSCULOSKELETAL,21453,TOTAL,287 ,"$230,960.70 ","$181,722.98 ",
MUSCULOSKELETAL,21454,80S,N/A,$163.65 ,$130.93 ,
MUSCULOSKELETAL,21454,OTHER,20 ,"$8,006.49 ","$6,423.64 ",
MUSCULOSKELETAL,21454,TOTAL,22 ,"$8,170.14 ","$6,554.57 ",
MUSCULOSKELETAL,21461,80S,N/A,$0.00 ,$0.00 ,
MUSCULOSKELETAL,21461,OTHER,230 ,"$187,223.20 ","$147,736.90 ",
MUSCULOSKELETAL,21461,TOTAL,230 ,"$187,223.20 ","$147,736.90 ",
MUSCULOSKELETAL,21462,80S,16 ,"$2,511.41 ","$1,858.73 ",
MUSCULOSKELETAL,21462,SG,N/A,"$3,177.03 ","$2,541.62 ",
MUSCULOSKELETAL,21462,OTHER,244 ,"$271,926.99 ","$215,518.89 ",
MUSCULOSKELETAL,21462,TOTAL,261 ,"$277,615.43 ","$219,919.24 ",
MUSCULOSKELETAL,21465,80S,N/A,$250.28 ,$196.21 ,
MUSCULOSKELETAL,21465,OTHER,29 ,"$19,367.86 ","$15,482.00 ",
MUSCULOSKELETAL,21465,TOTAL,32 ,"$19,618.14 ","$15,678.21 ",
MUSCULOSKELETAL,21470,80S,30 ,"$4,686.88 ","$3,699.71 ",
MUSCULOSKELETAL,21470,OTHER,330 ,"$371,210.95 ","$294,063.48 ",
MUSCULOSKELETAL,21470,TOTAL,360 ,"$375,897.83 ","$297,763.19 ",
MUSCULOSKELETAL,21480,OTHER,938 ,"$37,380.64 ","$28,323.30 ",
MUSCULOSKELETAL,21480,TOTAL,938 ,"$37,380.64 ","$28,323.30 ",
MUSCULOSKELETAL,21485,OTHER,65 ,"$51,524.32 ","$40,852.13 ",
MUSCULOSKELETAL,21485,TOTAL,65 ,"$51,524.32 ","$40,852.13 ",
MUSCULOSKELETAL,21490,OTHER,14 ,"$8,748.10 ","$6,955.13 ",
MUSCULOSKELETAL,21490,TOTAL,14 ,"$8,748.10 ","$6,955.13 ",
MUSCULOSKELETAL,21497,80S,N/A,$0.00 ,$0.00 ,
MUSCULOSKELETAL,21497,OTHER,19 ,"$7,358.23 ","$5,890.29 ",
MUSCULOSKELETAL,21497,TOTAL,19 ,"$7,358.23 ","$5,890.29 ",
MUSCULOSKELETAL,21499,80S,N/A,$123.63 ,$100.56 ,
MUSCULOSKELETAL,21499,OTHER,65 ,"$35,425.00 ","$28,298.47 ",
MUSCULOSKELETAL,21499,TOTAL,66 ,"$35,548.63 ","$28,399.03 ",
MUSCULOSKELETAL,21501,80S,N/A,$43.80 ,$34.34 ,
MUSCULOSKELETAL,21501,SG,N/A,"$4,729.60 ","$3,716.58 ",
MUSCULOSKELETAL,21501,OTHER,"2,852 ","$871,803.40 ","$684,834.35 ",
MUSCULOSKELETAL,21501,TOTAL,"2,859 ","$876,576.80 ","$688,585.27 ",
MUSCULOSKELETAL,21502,80S,N/A,$602.26 ,$482.93 ,
MUSCULOSKELETAL,21502,OTHER,48 ,"$19,620.57 ","$15,628.48 ",
MUSCULOSKELETAL,21502,TOTAL,58 ,"$20,222.83 ","$16,111.41 ",
MUSCULOSKELETAL,21510,80S,N/A,$219.04 ,$176.10 ,
MUSCULOSKELETAL,21510,OTHER,28 ,"$9,286.60 ","$7,458.82 ",
MUSCULOSKELETAL,21510,TOTAL,32 ,"$9,505.64 ","$7,634.92 ",
MUSCULOSKELETAL,21550,80S,N/A,$0.00 ,$0.00 ,
MUSCULOSKELETAL,21550,SG,N/A,"$1,216.80 ",$958.98 ,
MUSCULOSKELETAL,21550,OTHER,"1,776 ","$377,020.68 ","$294,114.92 ",
MUSCULOSKELETAL,21550,TOTAL,"1,779 ","$378,237.48 ","$295,073.90 ",
MUSCULOSKELETAL,21552,80S,278 ,"$16,627.75 ","$13,017.73 ",
MUSCULOSKELETAL,21552,SG,26 ,"$26,279.63 ","$20,329.67 ",
MUSCULOSKELETAL,21552,OTHER,"4,149 ","$2,065,366.59 ","$1,610,300.87 ",
MUSCULOSKELETAL,21552,TOTAL,"4,453 ","$2,108,273.97 ","$1,643,648.27 ",
MUSCULOSKELETAL,21554,80S,139 ,"$13,638.64 ","$10,498.77 ",
MUSCULOSKELETAL,21554,SG,N/A,"$9,506.56 ","$6,730.84 ",
MUSCULOSKELETAL,21554,OTHER,"1,592 ","$1,191,167.88 ","$935,784.69 ",
MUSCULOSKELETAL,21554,TOTAL,"1,741 ","$1,214,313.08 ","$953,014.30 ",
MUSCULOSKELETAL,21555,80S,N/A,$0.00 ,$0.00 ,
MUSCULOSKELETAL,21555,SG,30 ,"$15,524.82 ","$11,826.11 ",
MUSCULOSKELETAL,21555,OTHER,"3,905 ","$1,369,020.05 ","$1,058,357.87 ",
MUSCULOSKELETAL,21555,TOTAL,"3,935 ","$1,384,544.87 ","$1,070,183.98 ",
MUSCULOSKELETAL,21556,80S,N/A,$0.00 ,$0.00 ,
MUSCULOSKELETAL,21556,SG,21 ,"$21,364.06 ","$15,320.59 ",
MUSCULOSKELETAL,21556,OTHER,"1,984 ","$1,125,406.25 ","$878,491.13 ",
MUSCULOSKELETAL,21556,TOTAL,"2,005 ","$1,146,770.31 ","$893,811.72 ",
MUSCULOSKELETAL,21557,80S,53 ,"$6,567.82 ","$5,258.74 ",
MUSCULOSKELETAL,21557,OTHER,447 ,"$393,812.11 ","$310,754.69 ",
MUSCULOSKELETAL,21557,TOTAL,500 ,"$400,379.93 ","$316,013.43 ",
MUSCULOSKELETAL,21558,80S,108 ,"$20,833.43 ","$16,588.42 ",
MUSCULOSKELETAL,21558,SG,N/A,"$1,108.19 ",$868.82 ,
MUSCULOSKELETAL,21558,OTHER,709 ,"$880,998.60 ","$699,463.57 ",
MUSCULOSKELETAL,21558,TOTAL,818 ,"$902,940.22 ","$716,920.81 ",
MUSCULOSKELETAL,21600,80S,135 ,"$7,106.37 ","$5,626.53 ",
MUSCULOSKELETAL,21600,OTHER,615 ,"$209,766.67 ","$166,468.81 ",
MUSCULOSKELETAL,21600,TOTAL,750 ,"$216,873.04 ","$172,095.34 ",
MUSCULOSKELETAL,21601,80S,44 ,"$6,286.40 ","$4,709.24 ",
MUSCULOSKELETAL,21601,OTHER,244 ,"$245,663.15 ","$194,850.08 ",
MUSCULOSKELETAL,21601,TOTAL,288 ,"$251,949.55 ","$199,559.32 ",
MUSCULOSKELETAL,21602,80S,25 ,"$5,724.81 ","$4,588.25 ",
MUSCULOSKELETAL,21602,OTHER,176 ,"$255,654.03 ","$204,805.91 ",
MUSCULOSKELETAL,21602,TOTAL,201 ,"$261,378.84 ","$209,394.16 ",
MUSCULOSKELETAL,21603,80S,16 ,"$3,893.92 ","$3,117.49 ",
MUSCULOSKELETAL,21603,OTHER,51 ,"$88,635.86 ","$70,865.72 ",
MUSCULOSKELETAL,21603,TOTAL,67 ,"$92,529.78 ","$73,983.21 ",
MUSCULOSKELETAL,21610,80S,36 ,"$3,361.44 ","$2,641.75 ",
MUSCULOSKELETAL,21610,OTHER,73 ,"$49,161.40 ","$39,067.88 ",
MUSCULOSKELETAL,21610,TOTAL,109 ,"$52,522.84 ","$41,709.63 ",
MUSCULOSKELETAL,21615,80S,28 ,"$2,334.94 ","$1,867.00 ",
MUSCULOSKELETAL,21615,OTHER,96 ,"$50,242.95 ","$39,258.82 ",
MUSCULOSKELETAL,21615,TOTAL,124 ,"$52,577.89 ","$41,125.82 ",
MUSCULOSKELETAL,21616,OTHER,N/A,"$1,087.75 ",$873.03 ,
MUSCULOSKELETAL,21616,TOTAL,N/A,"$1,087.75 ",$873.03 ,
MUSCULOSKELETAL,21620,80S,167 ,"$7,138.99 ","$5,638.64 ",
MUSCULOSKELETAL,21620,OTHER,434 ,"$132,119.25 ","$103,571.72 ",
MUSCULOSKELETAL,21620,TOTAL,601 ,"$139,258.24 ","$109,210.36 ",
MUSCULOSKELETAL,21627,80S,397 ,"$29,008.24 ","$22,895.17 ",
MUSCULOSKELETAL,21627,OTHER,"1,364 ","$593,337.92 ","$469,790.25 ",
MUSCULOSKELETAL,21627,TOTAL,"1,761 ","$622,346.16 ","$492,685.42 ",
MUSCULOSKELETAL,21630,80S,N/A,"$1,453.87 ","$1,166.82 ",
MUSCULOSKELETAL,21630,OTHER,55 ,"$48,253.38 ","$37,919.04 ",
MUSCULOSKELETAL,21630,TOTAL,64 ,"$49,707.25 ","$39,085.86 ",
MUSCULOSKELETAL,21632,OTHER,N/A,"$3,128.76 ","$2,416.89 ",
MUSCULOSKELETAL,21632,TOTAL,N/A,"$3,128.76 ","$2,416.89 ",
MUSCULOSKELETAL,21685,80S,11 ,"$1,413.30 ","$1,017.20 ",
MUSCULOSKELETAL,21685,OTHER,148 ,"$113,211.85 ","$88,810.41 ",
MUSCULOSKELETAL,21685,TOTAL,159 ,"$114,625.15 ","$89,827.61 ",
MUSCULOSKELETAL,21700,80S,N/A,$154.23 ,$122.51 ,
MUSCULOSKELETAL,21700,OTHER,19 ,"$4,239.32 ","$3,264.22 ",
MUSCULOSKELETAL,21700,TOTAL,23 ,"$4,393.55 ","$3,386.73 ",
MUSCULOSKELETAL,21705,80S,N/A,$316.52 ,$256.11 ,
MUSCULOSKELETAL,21705,OTHER,27 ,"$13,423.23 ","$10,516.29 ",
MUSCULOSKELETAL,21705,TOTAL,32 ,"$13,739.75 ","$10,772.40 ",
MUSCULOSKELETAL,21720,80S,N/A,$82.49 ,$65.99 ,
MUSCULOSKELETAL,21720,OTHER,30 ,"$14,287.59 ","$11,403.43 ",
MUSCULOSKELETAL,21720,TOTAL,31 ,"$14,370.08 ","$11,469.42 ",
MUSCULOSKELETAL,21725,80S,N/A,$48.75 ,$39.00 ,
MUSCULOSKELETAL,21725,OTHER,N/A,"$1,471.93 ","$1,154.44 ",
MUSCULOSKELETAL,21725,TOTAL,N/A,"$1,520.68 ","$1,193.44 ",
MUSCULOSKELETAL,21740,80S,N/A,$362.61 ,$289.84 ,
MUSCULOSKELETAL,21740,OTHER,N/A,"$4,469.70 ","$3,572.17 ",
MUSCULOSKELETAL,21740,TOTAL,N/A,"$4,832.31 ","$3,862.01 ",
MUSCULOSKELETAL,21742,OTHER,N/A,"$1,250.00 ","$1,000.00 ",
MUSCULOSKELETAL,21742,TOTAL,N/A,"$1,250.00 ","$1,000.00 ",
MUSCULOSKELETAL,21750,80S,319 ,"$29,566.58 ","$23,504.50 ",
MUSCULOSKELETAL,21750,OTHER,"1,245 ","$777,572.48 ","$617,816.61 ",
MUSCULOSKELETAL,21750,TOTAL,"1,564 ","$807,139.06 ","$641,321.11 ",
MUSCULOSKELETAL,21800,OTHER,N/A,$0.00 ,$0.00 ,
MUSCULOSKELETAL,21800,TOTAL,N/A,$0.00 ,$0.00 ,
MUSCULOSKELETAL,21811,80S,115 ,"$7,957.17 ","$6,310.58 ",
MUSCULOSKELETAL,21811,OTHER,433 ,"$211,301.13 ","$168,486.80 ",
MUSCULOSKELETAL,21811,TOTAL,548 ,"$219,258.30 ","$174,797.38 ",
MUSCULOSKELETAL,21812,80S,133 ,"$12,258.52 ","$9,549.16 ",
MUSCULOSKELETAL,21812,OTHER,483 ,"$296,051.27 ","$235,716.24 ",
MUSCULOSKELETAL,21812,TOTAL,616 ,"$308,309.79 ","$245,265.40 ",
MUSCULOSKELETAL,21813,80S,15 ,"$2,043.43 ","$1,630.59 ",
MUSCULOSKELETAL,21813,OTHER,66 ,"$56,584.44 ","$45,424.91 ",
MUSCULOSKELETAL,21813,TOTAL,81 ,"$58,627.87 ","$47,055.50 ",
MUSCULOSKELETAL,21820,80S,N/A,$0.00 ,$0.00 ,
MUSCULOSKELETAL,21820,OTHER,135 ,"$16,943.30 ","$13,310.52 ",
MUSCULOSKELETAL,21820,TOTAL,135 ,"$16,943.30 ","$13,310.52 ",
MUSCULOSKELETAL,21825,80S,226 ,"$10,532.82 ","$8,433.66 ",
MUSCULOSKELETAL,21825,OTHER,551 ,"$188,508.52 ","$149,980.00 ",
MUSCULOSKELETAL,21825,TOTAL,777 ,"$199,041.34 ","$158,413.66 ",
MUSCULOSKELETAL,21899,80S,N/A,$919.71 ,$737.30 ,
MUSCULOSKELETAL,21899,OTHER,113 ,"$58,825.22 ","$47,119.44 ",
MUSCULOSKELETAL,21899,TOTAL,121 ,"$59,744.93 ","$47,856.74 ",
MUSCULOSKELETAL,21920,80S,N/A,$0.00 ,$0.00 ,
MUSCULOSKELETAL,21920,SG,N/A,$89.84 ,$70.43 ,
MUSCULOSKELETAL,21920,OTHER,845 ,"$190,981.00 ","$148,847.92 ",
MUSCULOSKELETAL,21920,TOTAL,846 ,"$191,070.84 ","$148,918.35 ",
MUSCULOSKELETAL,21925,80S,N/A,$0.00 ,$0.00 ,
MUSCULOSKELETAL,21925,OTHER,250 ,"$69,714.78 ","$54,398.09 ",
MUSCULOSKELETAL,21925,TOTAL,250 ,"$69,714.78 ","$54,398.09 ",
MUSCULOSKELETAL,21930,80S,N/A,$0.00 ,$0.00 ,
MUSCULOSKELETAL,21930,SG,12 ,"$4,937.17 ","$3,922.04 ",
MUSCULOSKELETAL,21930,OTHER,"3,279 ","$1,319,817.80 ","$1,021,119.86 ",
MUSCULOSKELETAL,21930,TOTAL,"3,291 ","$1,324,754.97 ","$1,025,041.90 ",
MUSCULOSKELETAL,21931,80S,374 ,"$22,804.23 ","$17,727.32 ",
MUSCULOSKELETAL,21931,SG,21 ,"$10,692.06 ","$8,509.73 ",
MUSCULOSKELETAL,21931,OTHER,"6,170 ","$2,848,096.39 ","$2,208,892.21 ",
MUSCULOSKELETAL,21931,TOTAL,"6,565 ","$2,881,592.68 ","$2,235,129.26 ",
MUSCULOSKELETAL,21932,80S,50 ,"$4,264.53 ","$3,149.03 ",
MUSCULOSKELETAL,21932,SG,12 ,"$12,649.62 ","$9,206.14 ",
MUSCULOSKELETAL,21932,OTHER,827 ,"$564,106.17 ","$440,173.04 ",
MUSCULOSKELETAL,21932,TOTAL,889 ,"$581,020.32 ","$452,528.21 ",
MUSCULOSKELETAL,21933,80S,179 ,"$18,727.33 ","$14,669.16 ",
MUSCULOSKELETAL,21933,SG,12 ,"$12,574.72 ","$10,026.38 ",
MUSCULOSKELETAL,21933,OTHER,"2,237 ","$1,742,018.66 ","$1,364,396.50 ",
MUSCULOSKELETAL,21933,TOTAL,"2,428 ","$1,773,320.71 ","$1,389,092.04 ",
MUSCULOSKELETAL,21935,80S,N/A,$0.00 ,$0.00 ,
MUSCULOSKELETAL,21935,SG,N/A,"$1,071.95 ",$857.56 ,
MUSCULOSKELETAL,21935,OTHER,222 ,"$234,242.54 ","$187,106.68 ",
MUSCULOSKELETAL,21935,TOTAL,223 ,"$235,314.49 ","$187,964.24 ",
MUSCULOSKELETAL,21936,80S,56 ,"$11,259.96 ","$8,645.79 ",
MUSCULOSKELETAL,21936,SG,N/A,"$2,053.26 ","$1,609.75 ",
