CPT only copyright 2010 American Medical Association. All rights reserved.,,,,,,
,,,,,,
"2010 Part B National Summary Data File
Code Range: 02) Surgery (10000 - 69999)",,,,,,
This data table begins with column headers on row 5 and data cells are A-6 through F-18050,,,,,,
FEMALE GENITALIA,58900,80S,N/A,$170.89,$136.72,
FEMALE GENITALIA,58900,OTHER,48,"$14,363.08","$10,195.15",
FEMALE GENITALIA,58920,TOTAL,18,"$9,727.60","$7,658.11",
FEMALE GENITALIA,58920,80S,N/A,$274.35,$219.48,
FEMALE GENITALIA,58920,OTHER,18,"$9,453.25","$7,438.63",
FEMALE GENITALIA,58925,TOTAL,618,"$293,815.03","$232,503.81",
FEMALE GENITALIA,58925,80S,125,"$11,235.63","$8,901.00",
FEMALE GENITALIA,58925,OTHER,493,"$282,579.40","$223,602.81",
FEMALE GENITALIA,58940,TOTAL,"1,981","$564,876.56","$448,585.56",
FEMALE GENITALIA,58940,80S,452,"$25,364.43","$20,051.46",
FEMALE GENITALIA,58940,OTHER,"1,529","$539,512.13","$428,534.10",
FEMALE GENITALIA,58943,TOTAL,306,"$259,471.32","$205,749.16",
FEMALE GENITALIA,58943,80S,58,"$8,970.19","$7,176.16",
FEMALE GENITALIA,58943,OTHER,248,"$250,501.13","$198,573.00",
FEMALE GENITALIA,58950,TOTAL,555,"$443,108.15","$350,635.38",
FEMALE GENITALIA,58950,80S,97,"$13,999.68","$11,071.34",
FEMALE GENITALIA,58950,OTHER,458,"$429,108.47","$339,564.04",
FEMALE GENITALIA,58951,TOTAL,885,"$1,013,559.08","$808,751.52",
FEMALE GENITALIA,58951,80S,150,"$31,952.86","$25,562.31",
FEMALE GENITALIA,58951,OTHER,735,"$981,606.22","$783,189.21",
FEMALE GENITALIA,58952,TOTAL,"1,273","$1,503,196.62","$1,197,658.30",
FEMALE GENITALIA,58952,80S,257,"$55,978.12","$44,658.47",
FEMALE GENITALIA,58952,OTHER,"1,016","$1,447,218.50","$1,152,999.83",
FEMALE GENITALIA,58953,TOTAL,"1,753","$2,829,073.25","$2,251,086.25",
FEMALE GENITALIA,58953,80S,302,"$86,936.57","$69,424.98",
FEMALE GENITALIA,58953,OTHER,"1,451","$2,742,136.68","$2,181,661.27",
FEMALE GENITALIA,58954,TOTAL,"1,433","$2,458,792.16","$1,957,433.52",
FEMALE GENITALIA,58954,80S,274,"$84,934.71","$67,652.14",
FEMALE GENITALIA,58954,OTHER,"1,159","$2,373,857.45","$1,889,781.38",
FEMALE GENITALIA,58956,TOTAL,558,"$589,743.12","$469,614.47",
FEMALE GENITALIA,58956,80S,107,"$21,425.63","$17,016.41",
FEMALE GENITALIA,58956,OTHER,451,"$568,317.49","$452,598.06",
FEMALE GENITALIA,58957,TOTAL,742,"$806,803.10","$640,353.62",
FEMALE GENITALIA,58957,80S,172,"$36,215.61","$28,972.54",
FEMALE GENITALIA,58957,OTHER,570,"$770,587.49","$611,381.08",
FEMALE GENITALIA,58958,TOTAL,157,"$199,835.74","$159,744.54",
FEMALE GENITALIA,58958,80S,35,"$8,824.38","$7,059.48",
FEMALE GENITALIA,58958,OTHER,122,"$191,011.36","$152,685.06",
FEMALE GENITALIA,58960,TOTAL,384,"$234,268.00","$187,147.64",
FEMALE GENITALIA,58960,80S,85,"$9,781.68","$7,825.38",
FEMALE GENITALIA,58960,OTHER,299,"$224,486.32","$179,322.26",
FEMALE GENITALIA,58970,TOTAL,N/A,"$1,375.47","$1,100.39",
FEMALE GENITALIA,58970,OTHER,N/A,"$1,375.47","$1,100.39",
FEMALE GENITALIA,58974,TOTAL,N/A,$593.84,$475.08,
FEMALE GENITALIA,58974,OTHER,N/A,$593.84,$475.08,
FEMALE GENITALIA,58999,TOTAL,"1,173","$339,020.76","$269,673.87",
FEMALE GENITALIA,58999,80S,N/A,$971.95,$777.56,
FEMALE GENITALIA,58999,SG,N/A,$0.00,$0.00,
FEMALE GENITALIA,58999,OTHER,"1,173","$338,048.81","$268,896.31",
INTEGUMENTARY,10021,TOTAL,"34,413","$3,889,779.87","$3,003,985.27",
INTEGUMENTARY,10021,80S,N/A,$51.28,$41.03,
INTEGUMENTARY,10021,SG,19,$983.46,$786.76,
INTEGUMENTARY,10021,OTHER,"34,394","$3,888,745.13","$3,003,157.48",
INTEGUMENTARY,10022,TOTAL,"156,333","$15,649,783.13","$12,217,765.56",
INTEGUMENTARY,10022,80S,N/A,$44.28,$0.00,
INTEGUMENTARY,10022,SG,11,"$2,102.26","$1,681.84",
INTEGUMENTARY,10022,OTHER,"156,322","$15,647,636.59","$12,216,083.72",
INTEGUMENTARY,10040,TOTAL,"22,278","$1,880,223.32","$1,398,577.55",
INTEGUMENTARY,10040,80S,N/A,$0.00,$0.00,
INTEGUMENTARY,10040,SG,N/A,$65.76,$52.61,
INTEGUMENTARY,10040,OTHER,"22,278","$1,880,157.56","$1,398,524.94",
INTEGUMENTARY,10060,TOTAL,"526,895","$52,335,751.51","$38,697,724.04",
INTEGUMENTARY,10060,80S,N/A,$7.05,$5.64,
INTEGUMENTARY,10060,SG,45,"$2,147.88","$1,598.82",
INTEGUMENTARY,10060,OTHER,"526,850","$52,333,596.58","$38,696,119.58",
INTEGUMENTARY,10061,TOTAL,"186,152","$30,386,975.19","$23,103,833.82",
INTEGUMENTARY,10061,80S,N/A,$0.00,$0.00,
INTEGUMENTARY,10061,SG,65,"$2,982.49","$2,308.78",
INTEGUMENTARY,10061,OTHER,"186,087","$30,383,992.70","$23,101,525.04",
INTEGUMENTARY,10080,TOTAL,"2,138","$280,311.96","$206,693.77",
INTEGUMENTARY,10080,80S,N/A,$0.00,$0.00,
INTEGUMENTARY,10080,OTHER,"2,138","$280,311.96","$206,693.77",
INTEGUMENTARY,10081,TOTAL,951,"$189,793.97","$143,823.41",
INTEGUMENTARY,10081,SG,N/A,$146.69,$117.35,
INTEGUMENTARY,10081,OTHER,951,"$189,647.28","$143,706.06",
INTEGUMENTARY,10120,TOTAL,"41,605","$4,738,687.61","$3,497,356.01",
INTEGUMENTARY,10120,80S,N/A,$0.00,$0.00,
INTEGUMENTARY,10120,SG,42,"$2,676.57","$2,141.31",
INTEGUMENTARY,10120,OTHER,"41,563","$4,736,011.04","$3,495,214.70",
INTEGUMENTARY,10121,TOTAL,"6,961","$1,502,053.20","$1,155,437.89",
INTEGUMENTARY,10121,80S,N/A,$0.00,$0.00,
INTEGUMENTARY,10121,SG,42,"$24,616.58","$19,270.07",
INTEGUMENTARY,10121,OTHER,"6,919","$1,477,436.62","$1,136,167.82",
INTEGUMENTARY,10140,TOTAL,"77,192","$9,694,756.96","$7,487,648.38",
INTEGUMENTARY,10140,80S,N/A,$24.89,$19.91,
INTEGUMENTARY,10140,SG,65,"$4,162.94","$3,152.01",
INTEGUMENTARY,10140,OTHER,"77,127","$9,690,569.13","$7,484,476.46",
INTEGUMENTARY,10160,TOTAL,"68,224","$7,082,347.70","$5,434,330.58",
INTEGUMENTARY,10160,80S,N/A,$0.00,$0.00,
INTEGUMENTARY,10160,SG,N/A,$349.04,$279.24,
INTEGUMENTARY,10160,OTHER,"68,224","$7,081,998.66","$5,434,051.34",
INTEGUMENTARY,10180,TOTAL,"14,737","$2,390,413.77","$1,881,886.61",
INTEGUMENTARY,10180,80S,N/A,$14.62,$11.70,
INTEGUMENTARY,10180,SG,40,"$24,377.59","$19,466.59",
INTEGUMENTARY,10180,OTHER,"14,697","$2,366,021.56","$1,862,408.32",
INTEGUMENTARY,11000,TOTAL,"105,558","$4,843,640.99","$3,672,863.79",
INTEGUMENTARY,11000,80S,N/A,$0.00,$0.00,
INTEGUMENTARY,11000,SG,N/A,$48.10,$38.48,
INTEGUMENTARY,11000,OTHER,"105,558","$4,843,592.89","$3,672,825.31",
INTEGUMENTARY,11001,TOTAL,"2,338","$47,840.20","$36,342.50",
INTEGUMENTARY,11001,OTHER,"2,338","$47,840.20","$36,342.50",
INTEGUMENTARY,11004,TOTAL,"3,088","$1,609,443.64","$1,276,529.12",
INTEGUMENTARY,11004,80S,N/A,$0.00,$0.00,
INTEGUMENTARY,11004,SG,N/A,$0.00,$0.00,
INTEGUMENTARY,11004,OTHER,"3,088","$1,609,443.64","$1,276,529.12",
INTEGUMENTARY,11005,TOTAL,"4,504","$3,346,484.51","$2,655,749.77",
INTEGUMENTARY,11005,80S,99,"$12,760.81","$10,197.05",
INTEGUMENTARY,11005,SG,N/A,$0.00,$0.00,
INTEGUMENTARY,11005,OTHER,"4,405","$3,333,723.70","$2,645,552.72",
INTEGUMENTARY,11006,TOTAL,739,"$483,803.40","$381,173.52",
INTEGUMENTARY,11006,80S,N/A,$0.00,$0.00,
INTEGUMENTARY,11006,OTHER,739,"$483,803.40","$381,173.52",
INTEGUMENTARY,11008,TOTAL,"1,919","$505,563.88","$399,584.77",
INTEGUMENTARY,11008,80S,66,"$2,730.45","$2,184.36",
INTEGUMENTARY,11008,SG,N/A,$0.00,$0.00,
INTEGUMENTARY,11008,OTHER,"1,853","$502,833.43","$397,400.41",
INTEGUMENTARY,11010,TOTAL,"2,391","$489,169.37","$385,252.71",
INTEGUMENTARY,11010,80S,N/A,$94.88,$75.90,
INTEGUMENTARY,11010,SG,N/A,$545.14,$436.11,
INTEGUMENTARY,11010,OTHER,"2,391","$488,529.35","$384,740.70",
INTEGUMENTARY,11011,TOTAL,"1,840","$452,395.37","$356,869.74",
INTEGUMENTARY,11011,80S,N/A,$0.00,$0.00,
INTEGUMENTARY,11011,SG,N/A,$179.32,$143.46,
INTEGUMENTARY,11011,OTHER,"1,840","$452,216.05","$356,726.28",
INTEGUMENTARY,11012,TOTAL,"7,591","$1,952,720.12","$1,547,024.48",
INTEGUMENTARY,11012,80S,N/A,$0.00,$0.00,
INTEGUMENTARY,11012,SG,35,"$4,014.14","$3,211.30",
INTEGUMENTARY,11012,OTHER,"7,556","$1,948,705.98","$1,543,813.18",
INTEGUMENTARY,11040,TOTAL,"775,575","$27,787,632.49","$20,846,768.20",
INTEGUMENTARY,11040,80S,N/A,$0.00,$0.00,
INTEGUMENTARY,11040,SG,55,$940.83,$734.46,
INTEGUMENTARY,11040,OTHER,"775,520","$27,786,691.66","$20,846,033.74",
INTEGUMENTARY,11041,TOTAL,"700,910","$27,909,833.36","$21,263,165.90",
INTEGUMENTARY,11041,80S,N/A,$0.00,$0.00,
INTEGUMENTARY,11041,SG,251,"$4,630.84","$3,678.91",
INTEGUMENTARY,11041,OTHER,"700,659","$27,905,202.52","$21,259,486.99",
INTEGUMENTARY,11042,TOTAL,"1,300,765","$62,376,840.76","$48,591,343.74",
INTEGUMENTARY,11042,80S,N/A,$34.16,$27.34,
INTEGUMENTARY,11042,SG,"2,220","$223,002.87","$177,540.88",
INTEGUMENTARY,11042,OTHER,"1,298,545","$62,153,803.73","$48,413,775.52",
INTEGUMENTARY,11043,TOTAL,"195,299","$42,564,053.31","$33,748,502.95",
INTEGUMENTARY,11043,80S,N/A,$62.96,$50.36,
INTEGUMENTARY,11043,SG,474,"$51,366.16","$40,894.49",
INTEGUMENTARY,11043,OTHER,"194,825","$42,512,624.19","$33,707,558.10",
INTEGUMENTARY,11044,TOTAL,"54,996","$15,933,452.48","$12,635,096.14",
INTEGUMENTARY,11044,80S,N/A,$161.93,$129.55,
INTEGUMENTARY,11044,SG,194,"$49,710.39","$39,112.87",
INTEGUMENTARY,11044,OTHER,"54,802","$15,883,580.16","$12,595,853.72",
INTEGUMENTARY,11055,TOTAL,"828,020","$36,501,853.77","$26,993,589.36",
INTEGUMENTARY,11055,80S,N/A,$0.00,$0.00,
INTEGUMENTARY,11055,SG,N/A,$115.77,$92.63,
INTEGUMENTARY,11055,OTHER,"828,020","$36,501,738.00","$26,993,496.73",
INTEGUMENTARY,11056,TOTAL,"1,767,449","$96,338,948.70","$71,472,202.66",
INTEGUMENTARY,11056,80S,N/A,$0.00,$0.00,
INTEGUMENTARY,11056,SG,N/A,$34.02,$27.22,
INTEGUMENTARY,11056,OTHER,"1,767,449","$96,338,914.68","$71,472,175.44",
INTEGUMENTARY,11057,TOTAL,"362,423","$23,320,407.47","$17,316,679.96",
INTEGUMENTARY,11057,80S,N/A,$0.00,$0.00,
INTEGUMENTARY,11057,OTHER,"362,423","$23,320,407.47","$17,316,679.96",
INTEGUMENTARY,11100,TOTAL,"2,703,547","$235,920,071.48","$175,079,874.44",
INTEGUMENTARY,11100,80S,N/A,$0.00,$0.00,
INTEGUMENTARY,11100,SG,379,"$11,731.49","$9,233.14",
INTEGUMENTARY,11100,OTHER,"2,703,168","$235,908,339.99","$175,070,641.30",
INTEGUMENTARY,11101,TOTAL,"1,174,306","$36,858,830.99","$28,750,130.50",
INTEGUMENTARY,11101,80S,N/A,$0.00,$0.00,
INTEGUMENTARY,11101,SG,127,$920.09,$736.10,
INTEGUMENTARY,11101,OTHER,"1,174,179","$36,857,910.90","$28,749,394.40",
INTEGUMENTARY,11200,TOTAL,"106,452","$6,761,658.61","$4,805,756.76",
INTEGUMENTARY,11200,80S,N/A,$0.00,$0.00,
INTEGUMENTARY,11200,SG,37,$761.15,$581.04,
INTEGUMENTARY,11200,OTHER,"106,415","$6,760,897.46","$4,805,175.72",
INTEGUMENTARY,11201,TOTAL,"7,878","$129,930.24","$98,065.07",
INTEGUMENTARY,11201,80S,N/A,$0.00,$0.00,
INTEGUMENTARY,11201,SG,N/A,$29.75,$23.80,
INTEGUMENTARY,11201,OTHER,"7,878","$129,900.49","$98,041.27",
INTEGUMENTARY,11300,TOTAL,"88,735","$3,616,150.08","$2,681,839.09",
INTEGUMENTARY,11300,80S,N/A,$5.52,$4.42,
INTEGUMENTARY,11300,SG,29,$501.21,$400.99,
INTEGUMENTARY,11300,OTHER,"88,706","$3,615,643.35","$2,681,433.68",
INTEGUMENTARY,11301,TOTAL,"176,632","$11,040,117.91","$8,273,653.37",
INTEGUMENTARY,11301,80S,N/A,$6.63,$5.30,
INTEGUMENTARY,11301,SG,54,$868.67,$694.93,
INTEGUMENTARY,11301,OTHER,"176,578","$11,039,242.61","$8,272,953.14",
INTEGUMENTARY,11302,TOTAL,"107,505","$9,232,573.55","$6,966,436.97",
INTEGUMENTARY,11302,80S,N/A,$0.00,$0.00,
INTEGUMENTARY,11302,SG,45,$782.93,$588.23,
INTEGUMENTARY,11302,OTHER,"107,460","$9,231,790.62","$6,965,848.74",
INTEGUMENTARY,11303,TOTAL,"16,987","$1,856,711.68","$1,407,472.55",
INTEGUMENTARY,11303,80S,N/A,$0.00,$0.00,
INTEGUMENTARY,11303,SG,N/A,$194.29,$155.42,
INTEGUMENTARY,11303,OTHER,"16,987","$1,856,517.39","$1,407,317.13",
INTEGUMENTARY,11305,TOTAL,"115,587","$5,842,723.42","$4,388,529.27",
INTEGUMENTARY,11305,80S,N/A,$0.00,$0.00,
INTEGUMENTARY,11305,SG,20,$335.04,$268.05,
INTEGUMENTARY,11305,OTHER,"115,567","$5,842,388.38","$4,388,261.22",
INTEGUMENTARY,11306,TOTAL,"104,550","$7,268,009.27","$5,468,084.69",
INTEGUMENTARY,11306,80S,N/A,$8.69,$6.95,
INTEGUMENTARY,11306,SG,39,$717.80,$574.28,
INTEGUMENTARY,11306,OTHER,"104,511","$7,267,282.78","$5,467,503.46",
INTEGUMENTARY,11307,TOTAL,"50,138","$4,388,066.81","$3,318,996.86",
INTEGUMENTARY,11307,SG,20,$413.47,$330.80,
INTEGUMENTARY,11307,OTHER,"50,118","$4,387,653.34","$3,318,666.06",
INTEGUMENTARY,11308,TOTAL,"11,429","$1,141,190.90","$865,900.32",
INTEGUMENTARY,11308,SG,N/A,$95.56,$76.45,
INTEGUMENTARY,11308,OTHER,"11,429","$1,141,095.34","$865,823.87",
INTEGUMENTARY,11310,TOTAL,"86,439","$4,815,750.26","$3,553,030.71",
INTEGUMENTARY,11310,80S,N/A,$12.03,$9.62,
INTEGUMENTARY,11310,SG,97,"$2,202.62","$1,652.90",
INTEGUMENTARY,11310,OTHER,"86,342","$4,813,535.61","$3,551,368.19",
INTEGUMENTARY,11311,TOTAL,"120,334","$9,270,626.30","$6,930,502.69",
INTEGUMENTARY,11311,80S,N/A,$0.00,$0.00,
INTEGUMENTARY,11311,SG,102,"$1,783.76","$1,329.04",
INTEGUMENTARY,11311,OTHER,"120,232","$9,268,842.54","$6,929,173.65",
INTEGUMENTARY,11312,TOTAL,"52,943","$5,197,735.60","$3,922,899.61",
INTEGUMENTARY,11312,80S,N/A,$20.39,$16.31,
INTEGUMENTARY,11312,SG,44,$818.27,$622.77,
INTEGUMENTARY,11312,OTHER,"52,899","$5,196,896.94","$3,922,260.53",
INTEGUMENTARY,11313,TOTAL,"7,310","$932,329.66","$710,635.95",
INTEGUMENTARY,11313,SG,15,$277.47,$221.97,
INTEGUMENTARY,11313,OTHER,"7,295","$932,052.19","$710,413.98",
INTEGUMENTARY,11400,TOTAL,"44,534","$3,768,213.72","$2,810,801.35",
INTEGUMENTARY,11400,80S,N/A,$0.00,$0.00,
INTEGUMENTARY,11400,SG,42,"$1,813.55","$1,450.86",
INTEGUMENTARY,11400,OTHER,"44,492","$3,766,400.17","$2,809,350.49",
INTEGUMENTARY,11401,TOTAL,"93,211","$9,359,372.24","$7,062,150.74",
INTEGUMENTARY,11401,80S,N/A,$0.00,$0.00,
INTEGUMENTARY,11401,SG,139,"$7,063.10","$5,559.86",
INTEGUMENTARY,11401,OTHER,"93,072","$9,352,309.14","$7,056,590.88",
INTEGUMENTARY,11402,TOTAL,"120,117","$12,489,006.66","$9,457,495.37",
INTEGUMENTARY,11402,80S,N/A,$0.00,$0.00,
INTEGUMENTARY,11402,SG,251,"$13,993.26","$10,854.78",
INTEGUMENTARY,11402,OTHER,"119,866","$12,475,013.40","$9,446,640.59",
INTEGUMENTARY,11403,TOTAL,"54,037","$6,469,891.20","$4,918,722.44",
INTEGUMENTARY,11403,80S,N/A,$0.00,$0.00,
INTEGUMENTARY,11403,SG,184,"$10,724.77","$8,473.07",
INTEGUMENTARY,11403,OTHER,"53,853","$6,459,166.43","$4,910,249.37",
INTEGUMENTARY,11404,TOTAL,"22,150","$3,599,327.65","$2,771,901.62",
INTEGUMENTARY,11404,80S,N/A,$0.00,$0.00,
INTEGUMENTARY,11404,SG,130,"$67,084.66","$53,203.29",
INTEGUMENTARY,11404,OTHER,"22,020","$3,532,242.99","$2,718,698.33",
INTEGUMENTARY,11406,TOTAL,"21,708","$5,143,382.59","$4,006,370.01",
INTEGUMENTARY,11406,80S,N/A,$0.00,$0.00,
INTEGUMENTARY,11406,SG,205,"$117,165.90","$93,049.65",
INTEGUMENTARY,11406,OTHER,"21,503","$5,026,216.69","$3,913,320.36",
INTEGUMENTARY,11420,TOTAL,"27,797","$2,435,108.52","$1,828,543.25",
INTEGUMENTARY,11420,80S,N/A,$0.00,$0.00,
INTEGUMENTARY,11420,SG,70,"$2,940.16","$2,305.79",
INTEGUMENTARY,11420,OTHER,"27,727","$2,432,168.36","$1,826,237.46",
INTEGUMENTARY,11421,TOTAL,"38,993","$4,295,324.39","$3,241,315.70",
INTEGUMENTARY,11421,80S,N/A,$0.00,$0.00,
INTEGUMENTARY,11421,SG,93,"$5,005.13","$3,993.93",
INTEGUMENTARY,11421,OTHER,"38,900","$4,290,319.26","$3,237,321.77",
INTEGUMENTARY,11422,TOTAL,"45,382","$5,302,801.63","$4,017,023.72",
INTEGUMENTARY,11422,80S,N/A,$0.00,$0.00,
INTEGUMENTARY,11422,SG,169,"$10,591.33","$8,228.56",
INTEGUMENTARY,11422,OTHER,"45,213","$5,292,210.30","$4,008,795.16",
INTEGUMENTARY,11423,TOTAL,"18,755","$2,474,842.33","$1,882,952.27",
INTEGUMENTARY,11423,80S,N/A,$0.00,$0.00,
INTEGUMENTARY,11423,SG,102,"$7,201.12","$5,412.85",
INTEGUMENTARY,11423,OTHER,"18,653","$2,467,641.21","$1,877,539.42",
INTEGUMENTARY,11424,TOTAL,"6,455","$1,238,415.04","$955,592.61",
INTEGUMENTARY,11424,80S,N/A,$0.00,$0.00,
INTEGUMENTARY,11424,SG,59,"$31,806.08","$24,488.53",
INTEGUMENTARY,11424,OTHER,"6,396","$1,206,608.96","$931,104.08",
INTEGUMENTARY,11426,TOTAL,"5,098","$1,463,150.30","$1,137,365.84",
INTEGUMENTARY,11426,80S,N/A,$0.00,$0.00,
INTEGUMENTARY,11426,SG,56,"$40,885.63","$31,340.10",
INTEGUMENTARY,11426,OTHER,"5,042","$1,422,264.67","$1,106,025.74",
INTEGUMENTARY,11440,TOTAL,"51,183","$4,775,460.46","$3,564,123.00",
INTEGUMENTARY,11440,80S,N/A,$0.00,$0.00,
INTEGUMENTARY,11440,SG,254,"$12,478.12","$9,866.80",
INTEGUMENTARY,11440,OTHER,"50,929","$4,762,982.34","$3,554,256.20",
INTEGUMENTARY,11441,TOTAL,"57,214","$6,616,138.15","$5,008,662.80",
INTEGUMENTARY,11441,80S,N/A,$0.00,$0.00,
INTEGUMENTARY,11441,SG,241,"$14,308.76","$10,985.45",
INTEGUMENTARY,11441,OTHER,"56,973","$6,601,829.39","$4,997,677.35",
INTEGUMENTARY,11442,TOTAL,"50,197","$6,017,295.51","$4,597,579.48",
INTEGUMENTARY,11442,80S,N/A,$0.00,$0.00,
INTEGUMENTARY,11442,SG,253,"$16,763.64","$12,911.32",
INTEGUMENTARY,11442,OTHER,"49,944","$6,000,531.87","$4,584,668.16",
INTEGUMENTARY,11443,TOTAL,"14,830","$2,087,999.14","$1,605,822.79",
INTEGUMENTARY,11443,80S,N/A,$0.00,$0.00,
INTEGUMENTARY,11443,SG,92,"$6,178.67","$4,866.27",
INTEGUMENTARY,11443,OTHER,"14,738","$2,081,820.47","$1,600,956.52",
INTEGUMENTARY,11444,TOTAL,"4,589","$893,983.72","$695,194.23",
INTEGUMENTARY,11444,80S,N/A,$0.00,$0.00,
INTEGUMENTARY,11444,SG,29,"$7,096.99","$5,424.58",
INTEGUMENTARY,11444,OTHER,"4,560","$886,886.73","$689,769.65",
INTEGUMENTARY,11446,TOTAL,"2,610","$865,296.29","$678,965.42",
INTEGUMENTARY,11446,80S,N/A,$0.00,$0.00,
INTEGUMENTARY,11446,SG,34,"$22,412.68","$17,281.60",
INTEGUMENTARY,11446,OTHER,"2,576","$842,883.61","$661,683.82",
INTEGUMENTARY,11450,TOTAL,964,"$254,495.27","$199,804.23",
INTEGUMENTARY,11450,80S,N/A,$0.00,$0.00,
INTEGUMENTARY,11450,SG,N/A,"$4,986.97","$3,989.58",
INTEGUMENTARY,11450,OTHER,964,"$249,508.30","$195,814.65",
INTEGUMENTARY,11451,TOTAL,363,"$111,060.19","$86,865.12",
INTEGUMENTARY,11451,80S,N/A,$216.38,$173.10,
INTEGUMENTARY,11451,SG,N/A,"$2,786.51","$2,229.21",
INTEGUMENTARY,11451,OTHER,363,"$108,057.30","$84,462.81",
INTEGUMENTARY,11462,TOTAL,507,"$114,343.46","$90,161.55",
INTEGUMENTARY,11462,80S,N/A,$151.83,$121.47,
INTEGUMENTARY,11462,SG,N/A,"$2,508.39","$1,972.58",
INTEGUMENTARY,11462,OTHER,507,"$111,683.24","$88,067.50",
INTEGUMENTARY,11463,TOTAL,170,"$49,055.95","$38,777.43",
INTEGUMENTARY,11463,80S,N/A,$43.50,$34.80,
INTEGUMENTARY,11463,OTHER,170,"$49,012.45","$38,742.63",
INTEGUMENTARY,11470,TOTAL,543,"$151,578.63","$117,836.37",
INTEGUMENTARY,11470,80S,N/A,$0.00,$0.00,
INTEGUMENTARY,11470,SG,N/A,"$2,273.19","$1,818.55",
INTEGUMENTARY,11470,OTHER,543,"$149,305.44","$116,017.82",
INTEGUMENTARY,11471,TOTAL,202,"$63,468.98","$49,434.91",
INTEGUMENTARY,11471,80S,N/A,$208.24,$166.59,
INTEGUMENTARY,11471,SG,N/A,"$2,442.40","$1,953.93",
INTEGUMENTARY,11471,OTHER,202,"$60,818.34","$47,314.39",
INTEGUMENTARY,11600,TOTAL,"7,122","$957,023.62","$731,155.44",
INTEGUMENTARY,11600,80S,N/A,$0.00,$0.00,
INTEGUMENTARY,11600,SG,13,$749.80,$518.36,
INTEGUMENTARY,11600,OTHER,"7,109","$956,273.82","$730,637.08",
INTEGUMENTARY,11601,TOTAL,"37,420","$5,611,321.08","$4,330,620.53",
INTEGUMENTARY,11601,80S,N/A,$0.00,$0.00,
INTEGUMENTARY,11601,SG,76,"$5,083.85","$4,014.09",
INTEGUMENTARY,11601,OTHER,"37,344","$5,606,237.23","$4,326,606.44",
INTEGUMENTARY,11602,TOTAL,"166,610","$23,729,960.85","$18,399,364.64",
INTEGUMENTARY,11602,80S,N/A,$0.00,$0.00,
INTEGUMENTARY,11602,SG,418,"$40,681.86","$32,002.01",
INTEGUMENTARY,11602,OTHER,"166,192","$23,689,278.99","$18,367,362.63",
INTEGUMENTARY,11603,TOTAL,"86,618","$13,718,661.72","$10,670,060.95",
INTEGUMENTARY,11603,80S,N/A,$0.00,$0.00,
INTEGUMENTARY,11603,SG,284,"$29,964.39","$23,640.14",
INTEGUMENTARY,11603,OTHER,"86,334","$13,688,697.33","$10,646,420.81",
INTEGUMENTARY,11604,TOTAL,"32,208","$6,883,397.35","$5,381,912.51",
INTEGUMENTARY,11604,80S,N/A,$0.00,$0.00,
INTEGUMENTARY,11604,SG,264,"$68,776.60","$54,159.75",
INTEGUMENTARY,11604,OTHER,"31,944","$6,814,620.75","$5,327,752.76",
INTEGUMENTARY,11606,TOTAL,"30,563","$9,805,120.32","$7,728,748.36",
INTEGUMENTARY,11606,80S,N/A,$0.00,$0.00,
INTEGUMENTARY,11606,SG,282,"$147,460.31","$116,651.20",
INTEGUMENTARY,11606,OTHER,"30,281","$9,657,660.01","$7,612,097.16",
INTEGUMENTARY,11620,TOTAL,"3,573","$464,906.22","$356,263.00",
INTEGUMENTARY,11620,80S,N/A,$0.00,$0.00,
INTEGUMENTARY,11620,SG,N/A,$466.64,$373.31,
INTEGUMENTARY,11620,OTHER,"3,573","$464,439.58","$355,889.69",
INTEGUMENTARY,11621,TOTAL,"18,478","$2,741,528.33","$2,111,456.92",
INTEGUMENTARY,11621,80S,N/A,$0.00,$0.00,
INTEGUMENTARY,11621,SG,42,"$3,337.23","$2,638.52",
INTEGUMENTARY,11621,OTHER,"18,436","$2,738,191.10","$2,108,818.40",
INTEGUMENTARY,11622,TOTAL,"61,960","$9,590,739.15","$7,448,127.64",
INTEGUMENTARY,11622,80S,N/A,$0.00,$0.00,
INTEGUMENTARY,11622,SG,169,"$16,565.42","$12,800.35",
INTEGUMENTARY,11622,OTHER,"61,791","$9,574,173.73","$7,435,327.29",
INTEGUMENTARY,11623,TOTAL,"27,527","$5,454,255.09","$4,249,501.13",
INTEGUMENTARY,11623,80S,N/A,$0.00,$0.00,
INTEGUMENTARY,11623,SG,150,"$15,516.33","$12,294.50",
INTEGUMENTARY,11623,OTHER,"27,377","$5,438,738.76","$4,237,206.63",
INTEGUMENTARY,11624,TOTAL,"10,500","$2,611,945.81","$2,051,369.66",
INTEGUMENTARY,11624,80S,N/A,$0.00,$0.00,
INTEGUMENTARY,11624,SG,99,"$51,140.44","$40,152.48",
INTEGUMENTARY,11624,OTHER,"10,401","$2,560,805.37","$2,011,217.18",
INTEGUMENTARY,11626,TOTAL,"9,218","$2,600,160.91","$2,049,479.94",
INTEGUMENTARY,11626,80S,N/A,$0.00,$0.00,
INTEGUMENTARY,11626,SG,93,"$62,427.97","$49,378.18",
INTEGUMENTARY,11626,OTHER,"9,125","$2,537,732.94","$2,000,101.76",
INTEGUMENTARY,11640,TOTAL,"16,628","$2,325,082.51","$1,774,691.67",
INTEGUMENTARY,11640,80S,N/A,$0.00,$0.00,
INTEGUMENTARY,11640,SG,55,"$4,295.62","$3,369.18",
